SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
22000001;9;7.25;8.25;4.25;5;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
22000002;4.20;6;-1;-1;-1;3.75;5.75;7.50;9.20;-1;-1;-1;-1;-1;
22000003;5.40;7.25;-1;-1;-1;7;8.50;9;8.40;-1;-1;-1;-1;-1;
22000004;8.40;4.50;9;8.25;2.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
22000005;8.40;3.75;6.75;5;4.25;-1;-1;-1;9;-1;-1;-1;-1;-1;
22000006;6.20;7.50;-1;-1;-1;8.25;8.50;8.50;8.80;-1;-1;-1;-1;-1;
22000007;8;7.25;-1;-1;-1;4.50;6.75;8;9.60;-1;-1;-1;-1;-1;
22000008;8;5.25;7.75;8.50;3.75;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
22000009;9;7.50;4;7.75;9;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
22000010;8.40;6.50;7.75;7.50;4.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
22000011;7.20;7.50;-1;-1;-1;5.50;7;7.75;9.60;-1;-1;-1;-1;-1;
22000012;6;8.50;-1;-1;-1;8.75;10;7.75;6.80;-1;-1;-1;-1;-1;
22000013;7.60;7;-1;-1;-1;4.25;6.25;7.50;6;-1;-1;-1;-1;-1;
22000015;9.60;7.25;6.25;9;8.75;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
22000016;7.20;8.50;-1;-1;-1;6.25;7.75;9.50;10;-1;-1;-1;-1;-1;
22000017;8.60;9;7.75;7.25;7.75;-1;-1;-1;10;-1;-1;-1;-1;-1;
22000018;8.20;8;-1;-1;-1;7;8.75;9;10;-1;-1;-1;-1;-1;
22000019;7.20;8.50;-1;-1;-1;5.50;6.75;9.25;10;-1;-1;-1;-1;-1;
22000020;9.40;6.50;8.75;5;5.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
22000021;8.40;7.50;-1;-1;-1;3.25;5.75;7.75;9.80;-1;-1;-1;-1;-1;
22000022;8;6;7.25;5.25;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
22000023;9;4.50;7.75;7.25;4.25;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
22000024;9;6.50;8.75;8.50;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
22000025;8.60;8.50;-1;-1;-1;2.75;6;8.50;9.80;-1;-1;-1;-1;-1;
22000026;8.20;8;4.50;8;8.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
22000027;8.80;7;4;8.25;8.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
22000028;8.60;8.75;-1;-1;-1;6;6.75;9.25;9.40;-1;-1;-1;-1;-1;
22000029;9.20;6.75;9.25;6;5.75;-1;-1;-1;10;-1;-1;-1;-1;-1;
22000030;8.20;8.75;-1;-1;-1;4.25;7.75;8.75;9.80;-1;-1;-1;-1;-1;
22000031;7.60;7.75;-1;-1;-1;5.25;7.75;8.50;9.80;-1;-1;-1;-1;-1;
22000032;5.60;7.50;-1;-1;-1;5.50;7.50;8;9.60;-1;-1;-1;-1;-1;
22000033;8.20;8;-1;-1;-1;6.50;6.75;8.25;9.60;-1;-1;-1;-1;-1;
22000034;8.40;7.50;-1;-1;-1;3.25;5.75;9.50;9.40;-1;-1;-1;-1;-1;
22000035;9;6.50;8.50;8.50;6.25;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
22000036;9;5.75;5.50;9;9.50;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
22000037;8.80;6;8;8.25;5.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
22000038;8.80;5.75;-1;-1;-1;4.50;5.25;8.25;9.20;-1;-1;-1;-1;-1;
22000039;8.20;5;7.75;4;3.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
22000041;9.20;6.50;7.75;9;6.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
22000042;7.80;8;-1;-1;-1;3.75;5.50;7;9.60;-1;-1;-1;-1;-1;
22000043;7;6.50;5;4.50;4.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
22000044;9;6.25;6.25;7.75;3.50;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
22000045;9.20;8.25;-1;-1;-1;8;8.25;9.50;9.80;-1;-1;-1;-1;-1;
22000046;7.20;8;-1;-1;-1;9.50;9.50;9;7.40;-1;-1;-1;-1;-1;
22000047;8.80;7;8;8.25;6;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
22000048;7.80;8;-1;-1;-1;4.75;9.50;8.75;6.60;-1;-1;-1;-1;-1;
22000049;5;7.75;-1;-1;-1;8.75;9.75;8.50;6.80;-1;-1;-1;-1;-1;
22000051;7.80;5;7.75;4;4.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
22000052;8.40;7.50;-1;-1;-1;3;5.25;8;8.60;-1;-1;-1;-1;-1;
22000053;8.80;8;-1;-1;-1;7.50;7.75;8.50;9.60;-1;-1;-1;-1;-1;
22000054;8.60;5;5.75;4.25;5.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
22000055;6.80;7;-1;-1;-1;6;6.75;7.50;6.40;-1;-1;-1;-1;-1;
22000056;9.40;5.50;8.50;8.75;6;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
22000057;8.20;7.50;8.50;6.50;5.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
22000058;7.80;9;-1;-1;-1;6;7.50;7.75;9;-1;-1;-1;-1;-1;
22000059;8.20;7.75;-1;-1;-1;5.75;7.25;9.25;10;-1;-1;-1;-1;-1;
22000060;9.20;6.75;9;6.75;6.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
22000061;7.40;8;-1;-1;-1;5.25;6.75;9;9.80;-1;-1;-1;-1;-1;
22000062;8.80;6.75;7.75;8.25;6.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
22000063;9.40;6;8.75;9;7.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
22000064;8.40;7.25;-1;-1;-1;6;7.25;8.50;9.40;-1;-1;-1;-1;-1;
22000065;9;5.50;8.25;6.50;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
22000066;7.80;4.50;6;7;3.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
22000067;8.80;6.50;5.75;8.25;9.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
22000068;8.60;6.50;8.25;4.50;4;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
22000069;7.40;4.25;6.75;8.25;7.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
22000070;8.60;6.75;6.25;7.75;8.25;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
22000071;4.60;5.50;-1;-1;-1;7.75;9.50;9;4.40;-1;-1;-1;-1;-1;
22000072;6;4.75;-1;-1;-1;5.50;5.50;7.50;6;-1;-1;-1;-1;-1;
22000073;8.40;6.50;7.50;7.25;6;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
22000074;8.80;7.75;-1;-1;-1;4.75;7.25;6.50;8.80;-1;-1;-1;-1;-1;
22000075;8.20;7.50;8;8;7;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
22000076;6.40;7.50;-1;-1;-1;4.75;6;8.50;9.40;-1;-1;-1;-1;-1;
22000077;9;6.75;7.75;8.75;9.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
22000078;8.40;8.25;-1;-1;-1;6;7.25;9.25;9.40;-1;-1;-1;-1;-1;
22000079;7.40;6.25;7;6.50;3.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
