SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
49000039;6.80;6;4.75;5.75;5;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
49000040;7.60;7;-1;-1;-1;5.75;7.75;10;7.40;-1;-1;-1;-1;-1;
49000041;8.40;8.75;6.75;8;6.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
49000042;6.40;5.50;-1;-1;-1;4.75;6;-1;-1;-1;-1;-1;-1;-1;
49000043;6.60;7.50;5.75;6.25;5.75;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
49000044;4.80;5.50;-1;-1;-1;4.50;7.25;-1;-1;-1;-1;-1;-1;-1;
49000045;6.40;3.25;-1;-1;-1;4.25;7.50;9.50;4;-1;-1;-1;-1;-1;
49000046;7.40;7.25;6.75;7.25;5.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
49000047;4.20;4.75;-1;-1;-1;3.75;7.75;8.75;2.40;-1;-1;-1;-1;-1;
49000048;5.80;4.75;-1;-1;-1;3.50;6;9;3.80;-1;-1;-1;-1;-1;
49000049;8.40;4.75;8.50;9;5.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
49000051;6.20;6.50;-1;-1;-1;6.50;8;9;5.40;-1;-1;-1;-1;-1;
49000052;5.20;5.75;-1;-1;-1;6.75;7.75;7.75;6.40;-1;-1;-1;-1;-1;
49000053;7.60;5.75;-1;-1;-1;5.50;6.75;8.25;5.60;-1;-1;-1;-1;-1;
49000054;6.60;7.50;-1;-1;-1;6.25;8;8.75;4.60;-1;-1;-1;-1;-1;
49000055;6.40;6.50;-1;-1;-1;5;7.25;9;6.20;-1;-1;-1;-1;-1;
49000056;8.60;8;-1;-1;-1;8;8.75;-1;-1;-1;-1;-1;-1;-1;
49000057;4.60;7.50;-1;-1;-1;5.50;6.50;9.50;5;-1;-1;-1;-1;-1;
49000058;8.40;7.50;8.50;9;7.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
49000059;6.60;8.25;6.50;7.25;5.75;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
49000060;6.40;7;5.50;6;5.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
49000061;8.80;7.50;6.75;7.50;8;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
49000062;6.60;7;4.75;5.50;5;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
49000063;6;7.25;-1;-1;-1;8;8;9.50;3.60;-1;-1;-1;-1;-1;
49000064;6;6.50;4.25;6;5;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
49000065;8.20;6.75;6.25;6.50;7;-1;-1;-1;7;-1;-1;-1;-1;-1;
49000066;7.60;6;-1;-1;-1;6;8.75;9;5.20;-1;-1;-1;-1;-1;
49000067;7.60;8;7.25;7.25;6;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
49000068;7.20;7;4.50;6;2.75;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
49000069;6.80;7.25;6.75;8;5.25;-1;-1;-1;6;-1;-1;-1;-1;-1;
49000070;8.60;3.75;7;7.50;6.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
49000071;5.20;7.50;-1;-1;-1;3.75;7;7.75;4;-1;-1;-1;-1;-1;
49000072;8.20;6;7.75;7.50;6.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
49000073;8.40;7;6.50;5.75;4.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
49000074;6.60;6;-1;-1;-1;4;6.25;8.75;4.60;-1;-1;-1;-1;-1;
49000075;7.40;7.50;-1;-1;-1;8.25;8.75;9.50;7.20;-1;-1;-1;-1;-1;
49000076;3.60;6;-1;-1;-1;2.25;5.75;7.75;2.60;-1;-1;-1;-1;-1;
49000077;4.40;4.50;3.25;2.75;2.75;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
49000078;6.40;8;5.50;8.25;6.75;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
49000079;6.80;8;5.50;5.75;5.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
49000080;4.40;5.25;-1;-1;-1;5.50;6.50;8.50;2.20;-1;-1;-1;-1;-1;
49000081;7.40;7.25;6.50;6;5.75;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
49000082;7.80;7.50;6.75;7.25;6.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
49000083;6.80;6;-1;-1;-1;6.25;7.50;8.50;2.60;-1;-1;-1;-1;-1;
49000084;5.80;6.25;-1;-1;-1;5;7.25;8;5.20;-1;-1;-1;-1;-1;
49000085;7.20;7;-1;-1;-1;5.75;7;10;5.60;-1;-1;-1;-1;-1;
49000086;5.60;7.50;-1;-1;-1;3.50;7.50;7.50;4.60;-1;-1;-1;-1;-1;
49000087;4.60;5.50;-1;-1;-1;5.25;5.75;-1;-1;-1;-1;-1;-1;-1;
49000088;7;7;-1;-1;-1;6.75;8;9.50;5.40;-1;-1;-1;-1;-1;
49000089;5.60;4.75;-1;-1;-1;3.25;6.75;7.25;3.80;-1;-1;-1;-1;-1;
49000090;6.80;6;-1;-1;-1;6.25;6.75;8.75;4.40;-1;-1;-1;-1;-1;
49000091;5;4;-1;-1;-1;4.25;5.50;-1;-1;-1;-1;-1;-1;-1;
49000092;6.20;4;-1;-1;-1;5.50;7.75;8;3.20;-1;-1;-1;-1;-1;
49000093;7.80;8.50;-1;-1;-1;7.75;8.75;9.75;8.20;-1;-1;-1;-1;-1;
49000094;5.20;5.75;-1;-1;-1;3.25;8;9.50;3.20;-1;-1;-1;-1;-1;
49000095;6.60;7.50;6.25;6.75;3.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
49000096;7.40;6.50;7.50;7.50;6.75;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
49000097;5.80;5.50;-1;-1;-1;3.25;4.50;-1;-1;-1;-1;-1;-1;-1;
49000098;5.20;4.75;-1;-1;-1;4;7.25;-1;-1;-1;-1;-1;-1;-1;
49000099;5;5.75;-1;-1;-1;3.25;6.75;-1;-1;-1;-1;-1;-1;-1;
49000100;6.80;6.50;4.50;5.75;4.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
49000101;5.20;7.50;-1;-1;-1;3.75;6.75;8.25;6.20;-1;-1;-1;-1;-1;
49000102;5.60;7.25;5.50;4.50;4.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
49000103;6.40;4.75;-1;-1;-1;4;7;8.75;6;-1;-1;-1;-1;-1;
49000105;5.20;7.75;5;4.25;5.50;-1;-1;-1;6;-1;-1;-1;-1;-1;
49000106;4.80;7.25;-1;-1;-1;6.25;8;8;3.80;-1;-1;-1;-1;-1;
49000107;6;5.50;5;5.25;5;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
49000108;8;7.75;7.50;8.50;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
49000109;7.40;6.25;8;6.75;5.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
49000110;6.60;7;6.75;6.50;6.50;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
49000111;8.60;8;-1;-1;-1;8.50;8.50;9.50;9;-1;-1;-1;-1;-1;
49000112;7.80;7.25;7;7.50;6.75;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
49000113;3.80;4.75;-1;-1;-1;2.75;6.50;7;3.40;-1;-1;-1;-1;-1;
49000114;4.20;6.50;-1;-1;-1;3.50;6;7.25;3.60;-1;-1;-1;-1;-1;
49000115;7.60;8.50;7;6.75;8;-1;-1;-1;8;-1;-1;-1;-1;-1;
49000116;4.80;5.33;-1;-1;-1;5;7.50;-1;-1;-1;-1;-1;-1;-1;
49000117;6;6.25;-1;-1;-1;6;7.50;9.50;6.60;-1;-1;-1;-1;-1;
49000118;4.80;6.50;-1;-1;-1;2.50;7.75;8.50;2.60;-1;-1;-1;-1;-1;
49000119;7.40;8.50;7.50;7;4.75;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
49000120;5.80;7.25;-1;-1;-1;7.25;8.75;9.75;5.40;-1;-1;-1;-1;-1;
49000121;5.20;4.25;5.50;6.50;4.75;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
49000122;7.60;5.75;7;7;3.75;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
49000123;6.60;6;6.25;5.50;5.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
49000124;6.20;6;4.25;2;3.75;-1;-1;-1;3;-1;-1;-1;-1;-1;
49000125;9;7;5;7.50;9.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
49000126;4.60;4.75;-1;-1;-1;2.75;5;-1;-1;-1;-1;-1;-1;-1;
49000127;5.80;3.25;4.50;3.25;5;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
49000128;9.20;8.25;8.25;8;7;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
49000129;8.40;8.25;8.25;5.75;7;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
49000130;6.40;7;-1;-1;-1;5;7;9.75;6.60;-1;-1;-1;-1;-1;
49000131;6.20;7;-1;-1;-1;8.25;8.25;9.75;3.40;-1;-1;-1;-1;-1;
49000132;8.20;6.75;-1;-1;-1;4.50;7.25;9;3.20;-1;-1;-1;-1;-1;
49000133;7.80;6.75;4.75;7.25;7;-1;-1;-1;5;-1;-1;-1;-1;-1;
49000134;6.80;6.50;-1;-1;-1;7.75;8.75;9.50;8.20;-1;-1;-1;-1;-1;
49000135;8;7.25;-1;-1;-1;8.50;9.50;10;5.20;-1;-1;-1;-1;-1;
49000136;6.60;6.25;-1;-1;-1;5;7.50;9.25;4.80;-1;-1;-1;-1;-1;
49000137;7.80;7;5;6.50;6;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
49000138;6;6.50;5.25;7.75;5.75;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
49000139;6.20;5.50;6;5.25;5;-1;-1;-1;5;-1;-1;-1;-1;-1;
49000140;7.40;7.25;6.25;8;6.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
49000141;6.80;5.50;5.50;5.75;4.25;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
49000142;7.60;5.75;-1;-1;-1;4.75;7.50;9;5.80;-1;-1;-1;-1;-1;
49000143;6.40;6.50;-1;-1;-1;6;7.75;9.25;7;-1;-1;-1;-1;-1;
49000144;5.20;6.50;-1;-1;-1;5.25;8.25;9.50;4.20;-1;-1;-1;-1;-1;
49000145;4.20;5.25;-1;-1;-1;5.25;7.50;8.75;4.60;-1;-1;-1;-1;-1;
49000146;5;6.50;-1;-1;-1;3;7.25;7.75;3;-1;-1;-1;-1;-1;
49000147;6;6.25;-1;-1;-1;4.25;5.50;7.50;3.60;-1;-1;-1;-1;-1;
49000148;6;4.25;-1;-1;-1;2.25;6.25;8.25;2.80;-1;-1;-1;-1;-1;
49000149;7.80;7.25;8.25;7.25;5;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
49000150;6.60;6.75;-1;-1;-1;7;9;10;6;-1;-1;-1;-1;-1;
49000151;7.40;6.50;4.50;5.25;3.50;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
49000152;5.80;5.50;-1;-1;-1;6;7.25;-1;-1;-1;-1;-1;-1;-1;
49000153;3.80;4.50;-1;-1;-1;3.50;5.50;-1;-1;-1;-1;-1;-1;-1;
49000154;5.60;5;-1;-1;-1;6.50;6.75;8;3.80;-1;-1;-1;-1;-1;
49000155;6.80;5.75;-1;-1;-1;5.50;8.25;9;3;-1;-1;-1;-1;-1;
49000156;4.20;3.25;-1;-1;-1;5.50;7;-1;-1;-1;-1;-1;-1;-1;
49000157;7.40;5;6.50;8;7;-1;-1;-1;3;-1;-1;-1;-1;-1;
49000158;6.40;6.50;6.50;6.75;6.75;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
49000159;6.80;5.50;4.25;4.50;4.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
49000160;7.60;6.25;6.25;7.50;6.25;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
49000161;7.80;8.50;7;7.50;7.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
49000162;6.80;5.75;-1;-1;-1;3.75;7;8.25;5.80;-1;-1;-1;-1;-1;
49000163;5.60;6.50;-1;-1;-1;7.75;8;9.75;5.60;-1;-1;-1;-1;-1;
49000164;3.40;3.25;-1;-1;-1;3.25;7.25;8.25;3.60;-1;-1;-1;-1;-1;
49000165;4.40;3.75;-1;-1;-1;5.75;7.25;-1;-1;-1;-1;-1;-1;-1;
49000166;7.40;7.75;-1;-1;-1;8;7;9;8.60;-1;-1;-1;-1;-1;
49000167;7.60;5.75;5.75;7.75;5.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
49000168;5.60;6.50;-1;-1;-1;5;6.25;-1;-1;-1;-1;-1;-1;-1;
49000169;5.20;6;-1;-1;-1;3.50;7.75;7;3.60;-1;-1;-1;-1;-1;
49000170;5;5;-1;-1;-1;3;5.75;-1;-1;-1;-1;-1;-1;-1;
49000171;6.60;5.75;4.50;5.75;5.25;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
49000172;7;7.25;3.75;5.50;4.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
49000173;5.40;6.50;-1;-1;-1;5.25;6.75;8.50;3.40;-1;-1;-1;-1;-1;
49000174;6.20;5.75;-1;-1;-1;2.50;5.75;8.25;4.20;-1;-1;-1;-1;-1;
49000175;5.20;4.75;5.75;4.75;5;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
49000176;6;6.75;4.75;5.75;4;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
49000177;6.80;5.75;-1;-1;-1;2.50;8;9.50;2.80;-1;-1;-1;-1;-1;
49000178;4.80;8;-1;-1;-1;5;6.75;8.75;4;-1;-1;-1;-1;-1;
49000179;5.20;5.25;-1;-1;-1;5.75;7;7.50;4.20;-1;-1;-1;-1;-1;
49000180;6.20;5.75;6;5.25;5.50;-1;-1;-1;5;-1;-1;-1;-1;-1;
49000181;4.80;5.25;-1;-1;-1;3;6;6.25;2.40;-1;-1;-1;-1;-1;
49000182;7.40;5.75;-1;-1;-1;6.25;9;9.75;4.20;-1;-1;-1;-1;-1;
49000183;7.20;7.25;5.25;5;4.75;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
49000184;8;8;7.50;8;6.75;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
49000185;7.80;6;6.75;7.75;7.25;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
49000186;5.20;6.25;-1;-1;-1;5;6.25;7.75;3.60;-1;-1;-1;-1;-1;
49000187;7.60;7.25;7;8;6.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
49000188;4.60;6;-1;-1;-1;6.25;7.25;-1;-1;-1;-1;-1;-1;-1;
49000189;4.40;7;-1;-1;-1;6;6.75;-1;-1;-1;-1;-1;-1;-1;
49000190;7;7;6.75;6.75;6.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
49000191;6.80;7.50;-1;-1;-1;6.50;8;8.75;4.60;-1;-1;-1;-1;-1;
49000192;6;5.25;-1;-1;-1;4.25;7;8;4;-1;-1;-1;-1;-1;
49000193;7.80;7;8.25;7.25;5.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
49000194;4;5;-1;-1;-1;4.50;7;-1;-1;-1;-1;-1;-1;-1;
49000195;7.60;6.50;5.50;6;5.75;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
49000196;8.20;8.75;-1;-1;-1;8.25;9.25;10;8.40;-1;-1;-1;-1;-1;
49000197;5.80;6;-1;-1;-1;4;4.25;8.50;3.60;-1;-1;-1;-1;-1;
49000199;5.40;3.50;-1;-1;-1;2.75;5.75;7.25;3.60;-1;-1;-1;-1;-1;
49000200;6;5;-1;-1;-1;4;6.25;7.75;3.40;-1;-1;-1;-1;-1;
49000201;8;6.50;5.75;6.25;6.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
49000202;4.20;6.50;-1;-1;-1;3.25;6.75;4.75;2.60;-1;-1;-1;-1;-1;
49000203;7.60;7.50;6;7.25;5;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
49000204;6.20;6.50;-1;-1;-1;7.75;8.25;9;3.40;-1;-1;-1;-1;-1;
49000205;6.40;6.50;5.50;6.25;6.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
49000206;5.40;3.75;-1;-1;-1;4.50;5.75;-1;-1;-1;-1;-1;-1;-1;
49000207;7.40;7.75;7.75;7.75;8;-1;-1;-1;9;-1;-1;-1;-1;-1;
49000208;6.80;7;4.25;5.75;4.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
49000209;5;6.25;-1;-1;-1;3;6.25;8.50;3.20;-1;-1;-1;-1;-1;
49000210;6.60;6.75;-1;-1;-1;4.50;8.25;9.25;4.40;-1;-1;-1;-1;-1;
49000211;6.40;7;-1;-1;-1;5.50;8;9.25;4.80;-1;-1;-1;-1;-1;
49000212;6.80;7;-1;-1;-1;7;8.25;9.75;5;-1;-1;-1;-1;-1;
49000213;4.60;7.50;3;3.25;5;-1;-1;-1;3;-1;-1;-1;-1;-1;
49000214;5.40;5.75;5.50;4;4.25;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
49000215;7.40;6.50;6.25;7.25;5.75;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
49000216;8.20;8;6.50;7;6.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
49000217;6.20;4.25;4.50;5.75;5.50;-1;-1;-1;3;-1;-1;-1;-1;-1;
49000218;8.20;5.50;6.50;5;3.75;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
49000219;3.80;6.50;-1;-1;-1;4.25;7;9.25;2.40;-1;-1;-1;-1;-1;
49000220;8.60;7;7;7.75;2.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
49000221;8.80;8.75;6.25;7.25;7;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
49000222;4.20;7;-1;-1;-1;5.75;6.25;-1;-1;-1;-1;-1;-1;-1;
49000223;4.40;6;-1;-1;-1;3;8.75;-1;-1;-1;-1;-1;-1;-1;
49000224;5.60;6;-1;-1;-1;6.75;7.50;8.50;3.60;-1;-1;-1;-1;-1;
49000225;5.80;4.25;-1;-1;-1;3;6;9.25;3.20;-1;-1;-1;-1;-1;
49000226;4.40;5.75;-1;-1;-1;3.75;7.75;8.50;2.40;-1;-1;-1;-1;-1;
49000227;9.20;6.50;8.25;7.25;5.25;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
49000228;8;6.50;7.75;8.50;7;-1;-1;-1;7;-1;-1;-1;-1;-1;
49000229;8.40;8.25;7.50;8;7.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
49000230;7;6.25;6;7.75;6.25;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
49000231;3.80;5;-1;-1;-1;4.25;6.75;7;3.20;-1;-1;-1;-1;-1;
49000232;7.20;6.25;-1;-1;-1;5;7.75;9.75;7;-1;-1;-1;-1;-1;
49000233;4.80;6;-1;-1;-1;3.50;7.50;9.75;5;-1;-1;-1;-1;-1;
49000234;7.40;5.25;-1;-1;-1;7.50;8.75;9.50;6;-1;-1;-1;-1;-1;
49000235;4.60;7.25;-1;-1;-1;5.25;7;8.75;2.80;-1;-1;-1;-1;-1;
49000236;6;7;-1;-1;-1;1.75;6.75;6.75;5.20;-1;-1;-1;-1;-1;
49000237;5.40;6;-1;-1;-1;4.75;6.50;8.25;3.20;-1;-1;-1;-1;-1;
49000238;8.40;8;-1;-1;-1;5.25;7.75;9.25;9.80;-1;-1;-1;-1;-1;
49000239;5.40;5;4.25;5;5.25;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
49000240;8;7.50;5;5;4.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
49000241;6.80;6.75;-1;-1;-1;4.75;7.25;8.50;5.80;-1;-1;-1;-1;-1;
49000242;5.40;6.50;3.75;5.50;4.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
49000243;8.20;8;5;7.75;4.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
49000244;6.20;7.75;-1;-1;-1;6.50;7;9.50;4.20;-1;-1;-1;-1;-1;
49000245;8.20;8.25;5.75;5.75;6.75;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
49000246;8.80;6.25;7.50;9.25;9.25;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
49000247;7.60;6.50;-1;-1;-1;5.50;8.75;9;4;-1;-1;-1;-1;-1;
49000248;6.60;6.50;4.75;7.25;5;-1;-1;-1;7;-1;-1;-1;-1;-1;
49000249;4.40;6.25;-1;-1;-1;4.25;6.75;8;3.60;-1;-1;-1;-1;-1;
49000250;7.80;7;6.75;7.50;7.25;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
49000251;4.80;5.75;-1;-1;-1;3;7.25;-1;-1;-1;-1;-1;-1;-1;
49000252;6.20;7;6.50;7;5.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
49000253;5;6;-1;-1;-1;6.25;6.75;-1;-1;-1;-1;-1;-1;-1;
49000254;8.40;8.50;7.50;5.75;5.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
49000255;9;8;7.50;8;4.75;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
49000256;6.40;5.25;4;5.25;5.25;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
49000257;7.80;6;-1;-1;-1;4.75;9;9.50;4.80;-1;-1;-1;-1;-1;
49000258;8.40;6.50;6.50;7.75;7;-1;-1;-1;7;-1;-1;-1;-1;-1;
49000259;7.20;7.50;-1;-1;-1;4.75;7.50;9.25;6.40;-1;-1;-1;-1;-1;
49000260;6.20;7;5.25;5.50;6.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
49000261;8.40;7;4.50;6.50;5.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
49000262;7.60;4.50;4.25;7.25;5.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
49000263;6.80;6.75;-1;-1;-1;2.75;7.25;-1;-1;-1;-1;-1;-1;-1;
49000264;8.40;8.50;6.25;5.50;7;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
49000265;9;8.50;7.25;8.25;9;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
49000266;5;6.67;-1;-1;-1;5.50;6.75;7.25;5;-1;-1;-1;-1;-1;
49000267;5.60;6.50;4.75;5;6;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
49000268;6.80;6.25;5;5.50;6.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
49000269;9;8.50;6.50;8.25;8.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
49000270;6.40;4.50;5.25;5;6.25;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
49000271;7.80;6.75;-1;-1;-1;7;8.25;9.50;3.40;-1;-1;-1;-1;-1;
49000272;4.80;5.75;-1;-1;-1;2.50;6.50;5;2.20;-1;-1;-1;-1;-1;
49000273;5.40;6.75;-1;-1;-1;6.75;7.25;-1;-1;-1;-1;-1;-1;-1;
49000274;7.80;7.50;7.25;7.75;5.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
49000275;4.80;6.50;-1;-1;-1;4.25;6.50;-1;-1;-1;-1;-1;-1;-1;
49000276;6.60;6.50;-1;-1;-1;3;5.75;8.25;4.20;-1;-1;-1;-1;-1;
49000277;5.40;5.75;-1;-1;-1;3.50;8.25;-1;-1;-1;-1;-1;-1;-1;
49000278;7;7.50;6.25;3.75;5;-1;-1;-1;5;-1;-1;-1;-1;-1;
49000279;5.80;7;-1;-1;-1;6.75;7.25;9.25;5.40;-1;-1;-1;-1;-1;
