SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
39000001;6;5.75;-1;-1;-1;3.50;6.50;6.25;4.60;-1;-1;-1;-1;-1;
39000002;6;4;-1;-1;-1;5.50;6.25;6.50;3.40;-1;-1;-1;-1;-1;
39000003;8;7.75;-1;-1;-1;6;7;8.25;8.20;-1;-1;-1;-1;-1;
39000004;7.80;4;7.25;3.75;6.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
39000005;8.80;4;8.75;9;4.25;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
39000006;6.80;6.50;-1;-1;-1;5.50;8.25;8.75;7.20;-1;-1;-1;-1;-1;
39000007;4;2.75;-1;-1;-1;2;3.75;5.25;3.40;-1;-1;-1;-1;-1;
39000008;4.80;3.50;-1;-1;-1;5.75;6.75;8.50;3.80;-1;-1;-1;-1;-1;
39000009;6.80;5.50;-1;-1;-1;6.50;7.25;7.75;6.60;-1;-1;-1;-1;-1;
39000010;3.80;4;-1;-1;-1;2.50;3.75;5.50;4.80;-1;-1;-1;-1;-1;
39000011;7;6.25;-1;-1;-1;6;8;9.50;2.40;-1;-1;-1;-1;-1;
39000012;5;6.50;-1;-1;-1;4.50;7.25;6.50;3.80;-1;-1;-1;-1;-1;
39000013;8.80;6.50;-1;-1;-1;7.25;8.75;9;7.60;-1;-1;-1;-1;-1;
39000014;4;5.25;-1;-1;-1;4.25;5;7.25;4.40;-1;-1;-1;-1;-1;
39000015;7;6.50;-1;-1;-1;4.25;6.75;8;5;-1;-1;-1;-1;-1;
39000016;6.60;6.25;-1;-1;-1;7;7.25;8.75;5.20;-1;-1;-1;-1;-1;
39000017;5.40;5.50;-1;-1;-1;3;7.50;8;7;-1;-1;-1;-1;-1;
39000018;6.40;7;-1;-1;-1;6;8;9;6;-1;-1;-1;-1;-1;
39000019;7.40;6;-1;-1;-1;4.75;7.25;8.75;5.80;-1;-1;-1;-1;-1;
39000020;3.80;5.25;-1;-1;-1;2;6.25;7;4.60;-1;-1;-1;-1;-1;
39000021;6.80;3.75;-1;-1;-1;5.50;6.50;8.25;4.40;-1;-1;-1;-1;-1;
39000022;3;4.25;-1;-1;-1;3.25;5.50;5.75;3.80;-1;-1;-1;-1;-1;
39000023;7.60;5.75;-1;-1;-1;6.25;6.25;9.75;5.80;-1;-1;-1;-1;-1;
39000024;7.60;6.25;6.75;5.25;5;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
39000025;6.20;6.50;-1;-1;-1;6.25;7.50;8;4.80;-1;-1;-1;-1;-1;
39000026;7.60;7;-1;-1;-1;8.50;9.25;9.75;7;-1;-1;-1;-1;-1;
39000027;6.40;7.25;-1;-1;-1;4.50;6.75;8;3.40;-1;-1;-1;-1;-1;
39000028;5.40;3.25;-1;-1;-1;4.50;7.25;6.75;3;-1;-1;-1;-1;-1;
39000029;4.20;7;-1;-1;-1;9;7.25;8.75;5.80;-1;-1;-1;-1;-1;
39000030;6.60;5.25;-1;-1;-1;2.50;7.50;5.50;4;-1;-1;-1;-1;-1;
39000031;5.20;6;3.75;3.75;4;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
39000032;8.40;7.25;7.75;8.50;8.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
39000033;6.40;4;4.75;5.50;5.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
39000034;6.40;5.50;-1;-1;-1;1.50;5;7;2;-1;-1;-1;-1;-1;
39000035;2.80;5;-1;-1;-1;3;4;4.25;3.20;-1;-1;-1;-1;-1;
39000036;4.80;5.75;-1;-1;-1;4.50;4.50;4.75;2.80;-1;-1;-1;-1;-1;
39000037;4.80;4.25;-1;-1;-1;5.25;7.75;8.75;3.40;-1;-1;-1;-1;-1;
39000038;8.40;7.25;6;6.75;5.50;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
39000039;7;7.25;3.75;6;6.75;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
39000040;7.80;6.50;4.25;7;7.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
39000041;6.80;6;-1;-1;-1;2.50;6.50;7.50;4.20;-1;-1;-1;-1;-1;
39000042;3.80;5.25;-1;-1;-1;2;6.25;7;4;-1;-1;-1;-1;-1;
39000043;7.20;6;-1;-1;-1;5;7.75;8.25;4.20;-1;-1;-1;-1;-1;
39000044;7;5.75;-1;-1;-1;7;7.25;8.25;6.20;-1;-1;-1;-1;-1;
39000045;6.60;6.50;-1;-1;-1;7;8.50;9;3.20;-1;-1;-1;-1;-1;
39000046;7.20;5.25;5;6;7.25;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
39000047;7;6.25;-1;-1;-1;5.25;7.25;8.50;6.20;-1;-1;-1;-1;-1;
39000048;6.60;5.50;-1;-1;-1;4.75;8;9.25;3.60;-1;-1;-1;-1;-1;
39000049;7;5.75;6;8.25;4.50;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
39000050;5.80;6.75;-1;-1;-1;5.50;6.25;6.75;3.60;-1;-1;-1;-1;-1;
39000051;8.60;5.75;7.25;7.75;4;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
39000052;5.80;6;-1;-1;-1;4;7;8.75;3.20;-1;-1;-1;-1;-1;
39000053;7.60;6.50;-1;-1;-1;6.25;8.50;8.75;5;-1;-1;-1;-1;-1;
39000054;5.40;6;-1;-1;-1;4.50;7;7.50;4.20;-1;-1;-1;-1;-1;
39000055;3.80;4;-1;-1;-1;4.50;5.50;7;3.80;-1;-1;-1;-1;-1;
39000056;7.80;7;-1;-1;-1;7.50;7.25;7.75;8.20;-1;-1;-1;-1;-1;
39000057;6.80;6;-1;-1;-1;8.50;7;8.50;7;-1;-1;-1;-1;-1;
39000058;6.40;6.25;-1;-1;-1;4.50;6.50;7.25;6.40;-1;-1;-1;-1;-1;
39000059;6.20;4;-1;-1;-1;2.75;4.25;3;3;-1;-1;-1;-1;-1;
39000060;5.60;6;-1;-1;-1;6;7.25;8.75;5;-1;-1;-1;-1;-1;
39000061;3.20;6.50;-1;-1;-1;2.25;7;8.75;2.80;-1;-1;-1;-1;-1;
39000062;8.40;5;7.75;6.75;6;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
39000063;8.40;7.25;-1;-1;-1;4.25;7.75;8;7.20;-1;-1;-1;-1;-1;
39000064;7.80;6.50;-1;-1;-1;6.50;6;8.75;7.60;-1;-1;-1;-1;-1;
