SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
25000046;8.60;6.75;-1;-1;-1;7.50;8.50;9.75;10;-1;-1;-1;-1;-1;
25000047;8.20;7.50;8.75;10;8.75;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000048;8;8;-1;-1;-1;6.50;8.75;9.75;-1;-1;-1;9.60;-1;-1;
25000049;9;9.50;-1;-1;-1;8.25;7.75;9.75;10;-1;-1;-1;-1;-1;
25000050;8.80;8.75;-1;-1;-1;7.25;8.25;9.75;10;-1;-1;-1;-1;-1;
25000051;9;7.25;-1;-1;-1;7.25;8;8.75;9.80;-1;-1;-1;-1;-1;
25000052;7.40;7.50;-1;-1;-1;7.75;8;9.75;8.80;-1;-1;-1;-1;-1;
25000053;7.60;6.50;-1;-1;-1;4.75;8.25;9;-1;-1;7.20;-1;-1;-1;
25000054;9.40;9.25;-1;-1;-1;7;7;9.25;9.80;-1;-1;-1;-1;-1;
25000055;9;7.25;7.75;5.25;6;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000056;9;7.25;8.75;9.50;5.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000057;8.60;8.50;-1;-1;-1;7.25;8.50;9.50;10;-1;-1;-1;-1;-1;
25000058;8.80;8;-1;-1;-1;8.75;9;10;10;-1;-1;-1;-1;-1;
25000059;8.80;7.75;7.25;7.75;7.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000060;8.20;8.50;-1;-1;-1;7;8;9.50;9.80;-1;-1;-1;-1;-1;
25000061;8.20;7;-1;-1;-1;4;6.50;8.75;-1;7.80;-1;-1;-1;-1;
25000062;8.80;6.25;7.75;5.25;6;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000063;9;6.75;6.25;7.75;7.25;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000064;9.20;8.25;7.25;9;9.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000065;8.20;8.25;-1;-1;-1;6.25;8.25;9.75;9.60;-1;-1;-1;-1;-1;
25000066;7.80;7.50;-1;-1;-1;7.75;9;9.75;-1;7.80;-1;-1;-1;-1;
25000067;8.60;7.50;-1;-1;-1;8.50;8.75;9.25;8.40;-1;-1;-1;-1;-1;
25000068;7.60;8;-1;-1;-1;5.50;8;9.25;9;-1;-1;-1;-1;-1;
25000069;8.80;8.25;-1;-1;-1;9.25;9;9.75;9.80;-1;-1;-1;-1;-1;
25000070;8.60;8.50;-1;-1;-1;7.75;8.50;9.75;9.60;-1;-1;-1;-1;-1;
25000071;8.60;7.75;-1;-1;-1;7.50;8.50;8.75;-1;-1;10;-1;-1;-1;
25000072;9.20;6.75;8.75;7.50;7;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000073;9.20;7.75;6.25;8.50;9.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
25000074;9.40;6.75;7.50;9;9;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000075;8.40;6.50;7.25;7.50;5.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
25000076;8.60;7.50;-1;-1;-1;9;9;10;10;-1;-1;-1;-1;-1;
25000077;8.20;8.75;-1;-1;-1;8;9;9.75;9.80;-1;-1;-1;-1;-1;
25000078;9.40;7.50;4.50;7.75;8.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000080;9.20;6.25;8.25;6.50;5.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000081;9;6.50;5.75;8.25;9.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000082;8.80;6.50;5.50;9;9.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
25000083;7.60;7.25;-1;-1;-1;6;7.25;10;7.80;-1;-1;-1;-1;-1;
25000084;9;8.75;8.50;7.75;5.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000085;9;5.75;7;8.75;7.25;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
25000086;8.40;7;4.75;8.25;9;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000087;8.40;5.25;8.25;5.50;5.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000088;8.60;5.50;8;9;5.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
25000089;8.60;7.75;8;9;5.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000090;8.60;7;4.50;9.25;6.75;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000091;8.60;8;-1;-1;-1;5;8.50;9.75;9.40;-1;-1;-1;-1;-1;
25000092;9;7;8.25;8.50;6.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000093;9.60;7;9;8.75;6;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000094;8.80;7.50;6.50;8.50;9;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
25000095;9;6.75;9;9;7;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000096;9.40;8;7.25;7.50;7;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000097;8.60;7.75;8.25;6.25;6.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000098;7.40;6;-1;-1;-1;4;7;7.50;6.80;-1;-1;-1;-1;-1;
25000099;9;6.25;8;7.50;5.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000100;8.80;6;6.25;6;7.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000101;7.20;6;-1;-1;-1;3.75;6.75;8;-1;4.80;-1;-1;-1;-1;
25000102;7.40;8;-1;-1;-1;6.50;7.25;9;-1;3.60;-1;-1;-1;-1;
25000103;9.40;7.50;8.75;9.50;4;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000104;8.60;6.75;7.75;3.50;4;-1;-1;-1;-1;-1;9.20;-1;-1;-1;
25000105;8.40;7.25;-1;-1;-1;5.25;8;9.75;9.40;-1;-1;-1;-1;-1;
25000106;9.20;6.75;8.50;7.50;6.50;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
25000107;7.60;8.25;-1;-1;-1;9.25;9.50;10;8.60;-1;-1;-1;-1;-1;
25000108;7.40;8;-1;-1;-1;9;9.25;10;9.40;-1;-1;-1;-1;-1;
25000109;9.20;5;7.75;3.25;6.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000110;9;6.50;9.25;7.25;7;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000111;9;5.50;8.25;10;4;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
25000112;9;8.75;-1;-1;-1;9.25;9.75;10;9.80;-1;-1;-1;-1;-1;
25000113;8.20;6.75;6.50;8.25;6.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000114;9.40;7.25;8.75;6.25;7.25;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000115;9;4.50;7;4;6;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000116;7.60;7.50;-1;-1;-1;8.50;9;9.75;8.60;-1;-1;-1;-1;-1;
25000117;9.20;8.75;-1;-1;-1;7;9.25;10;9.60;-1;-1;-1;-1;-1;
25000118;9;6.25;6.25;9.25;8.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
25000119;9.20;7.25;8.50;8.25;7;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000120;8.80;6.50;9.25;5.25;6.75;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000121;8.80;5.75;8.25;4;6.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000122;8.40;6.25;8.50;9;5.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000123;9;7.25;7.25;8.25;9.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000124;8.80;6.25;8.75;9;5;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000125;9;7.25;9.50;8.75;6.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
25000126;7.80;6;6.75;6.75;7.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
25000127;8.60;6.25;8;8;3.75;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
25000128;8.40;6.25;7.25;5;6;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000129;8.80;7.25;8;7.25;6.50;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000130;8.40;5.75;8.25;3.50;5;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000131;8.40;7.50;8;3.25;5;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000132;8.80;8;-1;-1;-1;7;8.50;9.75;9.60;-1;-1;-1;-1;-1;
25000133;8.80;7.75;6.50;8.50;5;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
25000134;8.60;7.75;-1;-1;-1;7.50;7.75;9.75;-1;-1;9.60;-1;-1;-1;
25000135;7;6.75;7.75;5;5.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
25000136;8.80;6.50;8;5.25;6.50;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000137;8.20;7.50;-1;-1;-1;8.25;9.50;8.50;8.80;-1;-1;-1;-1;-1;
25000138;9.60;6.75;8.50;8.25;6.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
25000139;9;8.75;-1;-1;-1;4;6;9.75;9.40;-1;-1;-1;-1;-1;
25000140;9;8.50;-1;-1;-1;7.25;8.25;9.50;9.60;-1;-1;-1;-1;-1;
25000141;8.20;7.75;-1;-1;-1;7.75;7.75;7.50;-1;-1;9.20;-1;-1;-1;
25000142;9;8;-1;-1;-1;9.75;9.25;10;9.80;-1;-1;-1;-1;-1;
25000143;8.80;8.75;-1;-1;-1;8.50;9;10;9.60;-1;-1;-1;-1;-1;
25000144;7;8;-1;-1;-1;9.75;9.25;9.75;9.20;-1;-1;-1;-1;-1;
25000145;8.40;8;-1;-1;-1;8;9.25;10;10;-1;-1;-1;-1;-1;
25000146;7.60;7.75;-1;-1;-1;7;8.25;9;9.20;-1;-1;-1;-1;-1;
25000147;5.80;8;-1;-1;-1;8;9.50;10;7.80;-1;-1;-1;-1;-1;
25000148;8.60;8.50;-1;-1;-1;8.75;9.25;9.75;9.60;-1;-1;-1;-1;-1;
25000149;9.40;8.25;-1;-1;-1;8.75;9.50;9.50;9.60;-1;-1;-1;-1;-1;
25000150;9;6.25;4.75;8.50;8.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000151;8.20;8.50;-1;-1;-1;5.75;8.50;10;9.20;-1;-1;-1;-1;-1;
25000152;8.60;6.75;9.25;8.75;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
25000153;9;7.75;7.50;6.50;6;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000154;9.40;8;8.25;9.50;7.75;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000155;8.20;7.75;-1;-1;-1;8.50;8.75;10;-1;-1;-1;9.80;-1;-1;
25000156;8.40;8.25;5.75;7.75;7.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000157;7.80;8.50;6.50;5;5.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000158;9;9;-1;-1;-1;8.50;8.50;9.50;9.60;-1;-1;-1;-1;-1;
25000159;8.80;7.25;8.50;9.50;5;-1;-1;-1;-1;-1;-1;-1;-1;-1;
25000160;8.40;8.75;-1;-1;-1;6.75;7.50;10;9.40;-1;-1;-1;-1;-1;
25000161;8;7.75;-1;-1;-1;6;7.25;9.75;9.60;-1;-1;-1;-1;-1;
25000162;8;8.25;-1;-1;-1;8.50;9;9.25;8;-1;-1;-1;-1;-1;
25000163;8.40;7.25;8;7.25;6.75;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000164;7.60;8;-1;-1;-1;5.75;7;8.75;9.40;-1;-1;-1;-1;-1;
25000165;8.60;8.50;-1;-1;-1;5.75;7.75;9.25;8.80;-1;-1;-1;-1;-1;
25000166;9;8.50;-1;-1;-1;8.50;8.50;9.75;9.60;-1;-1;-1;-1;-1;
25000167;8.40;8.25;-1;-1;-1;9;9.75;8.25;7.20;-1;-1;-1;-1;-1;
25000168;8;8.50;-1;-1;-1;7;8.25;10;9.60;-1;-1;-1;-1;-1;
25000169;7.80;8;-1;-1;-1;8.75;9.50;9.75;9.80;-1;-1;-1;-1;-1;
25000170;6.20;7.50;-1;-1;-1;9;9.50;8.75;6.20;-1;-1;-1;-1;-1;
25000171;9.40;7.50;9.25;8.75;4.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
25000172;8.80;6.25;7.75;5.75;8;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000173;9;7;9.25;8.25;7.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000174;8;7.25;8.25;8.25;4.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
25000175;8.20;8;-1;-1;-1;5.50;6.50;9.50;10;-1;-1;-1;-1;-1;
25000176;8;5.50;7.75;7.75;6;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000177;9.60;6.50;9.25;9.25;5.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000178;8;8;-1;-1;-1;5.75;6.75;9;9;-1;-1;-1;-1;-1;
25000179;8.60;9;-1;-1;-1;5.75;7.50;9.50;-1;-1;9.20;-1;-1;-1;
25000180;8.60;7.50;-1;-1;-1;6.75;8.75;9.25;-1;-1;9.80;-1;-1;-1;
25000181;9.40;7.25;8.75;7;5.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000182;8.20;7.25;8.25;4.50;3.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000183;9;7.50;8.75;8.50;7.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000184;8.60;7.75;-1;-1;-1;7.50;8.50;9.75;-1;-1;10;-1;-1;-1;
25000185;8.80;7;7.75;8;9.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
25000186;9;6.50;6.75;8.50;8.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000187;9.20;6.50;7.50;8.25;5;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
25000188;9.20;8.50;-1;-1;-1;9.50;9.50;9.75;9.80;-1;-1;-1;-1;-1;
25000189;8.80;7.75;5.50;8;9;-1;-1;-1;8;-1;-1;-1;-1;-1;
25000190;9.60;5.50;7.75;8.25;9.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000191;8.60;6.50;6;4.75;5.25;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
25000192;9.20;6.75;5.75;9.25;9;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
25000193;8.20;5;7;4.75;4.50;-1;-1;-1;-1;4.20;-1;-1;-1;-1;
25000194;7.20;7;-1;-1;-1;4.75;7.25;9.25;8.20;-1;-1;-1;-1;-1;
25000195;8.40;7.50;-1;-1;-1;8;8;9.50;-1;10;-1;-1;-1;-1;
25000196;8.60;6.75;7;6.50;6.25;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000197;9;7;7;5.75;5.75;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000198;9;6;7.50;9.75;8.75;-1;-1;-1;-1;-1;-1;-1;-1;-1;
25000199;8.40;7;-1;-1;-1;4.50;7.50;9.25;-1;9.20;-1;-1;-1;-1;
25000200;8.80;6.75;8.25;4.25;5.25;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000201;8.20;9.25;-1;-1;-1;8.25;9.75;9.75;7.80;-1;-1;-1;-1;-1;
25000203;9;8;4.25;8.50;8.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
25000204;8.20;8.25;-1;-1;-1;7.75;7.50;9.75;9.40;-1;-1;-1;-1;-1;
25000205;9;7.75;8.25;9.25;9.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000206;7.20;7;-1;-1;-1;8.75;7.50;9.50;-1;-1;8.20;-1;-1;-1;
25000207;8.60;7.50;-1;-1;-1;5;7.50;9;-1;-1;9.80;-1;-1;-1;
25000208;8.80;8.75;-1;-1;-1;8.75;8.50;10;9.20;-1;-1;-1;-1;-1;
25000209;8.40;7.75;-1;-1;-1;5.50;7.50;9.25;-1;7.80;-1;-1;-1;-1;
25000210;8.60;8;-1;-1;-1;7.75;8.25;10;9;-1;-1;-1;-1;-1;
25000211;9;9;-1;-1;-1;7.25;7.75;9;9.40;-1;-1;-1;-1;-1;
25000212;9;8.25;-1;-1;-1;7.75;9.50;9.75;9.20;-1;-1;-1;-1;-1;
25000213;8.60;8.25;-1;-1;-1;6.75;8.25;9.50;9;-1;-1;-1;-1;-1;
25000214;8.60;7.75;-1;-1;-1;4.50;7.75;9.50;8.20;-1;-1;-1;-1;-1;
25000215;8.80;8.25;-1;-1;-1;8.25;9;9.50;9.40;-1;-1;-1;-1;-1;
25000216;9.40;6.50;9.25;9.50;4.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000217;8.60;8.50;-1;-1;-1;6;8;8.75;9.60;-1;-1;-1;-1;-1;
25000218;9;8;6.25;9;7.75;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
25000219;9.20;8.50;-1;-1;-1;8.25;8;10;9.80;-1;-1;-1;-1;-1;
25000220;8.80;7.25;7.75;5.50;6.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000221;8.60;5.75;8;8.25;7.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000222;8.80;8.50;-1;-1;-1;9.50;9.50;9.75;6;-1;-1;-1;-1;-1;
25000223;9.20;8;-1;-1;-1;7.25;8.75;9.50;9.40;-1;-1;-1;-1;-1;
25000224;9.40;7.25;-1;-1;-1;7.25;8.25;9.75;-1;-1;10;-1;-1;-1;
25000225;8.20;8;-1;-1;-1;6.75;8.25;9.50;9.60;-1;-1;-1;-1;-1;
25000226;8.20;7;-1;-1;-1;5.50;8;9;9.20;-1;-1;-1;-1;-1;
25000227;9.40;7;8.25;9.75;6.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
25000228;8.60;8;-1;-1;-1;8.50;8.50;9.75;9.20;-1;-1;-1;-1;-1;
25000229;9;7.50;7.50;9.25;8.75;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000230;9.20;7.75;6.50;8.50;9.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000231;9.40;8;8.25;5;6.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000232;8.60;8.25;-1;-1;-1;8;7.25;10;9.40;-1;-1;-1;-1;-1;
25000233;7.40;8.50;-1;-1;-1;9;8.75;10;7.80;-1;-1;-1;-1;-1;
25000234;9.60;7.50;8.50;9;7.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000235;9.20;6.50;8.75;6.50;6.25;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000236;8.40;7;-1;-1;-1;8.75;7.75;9.75;-1;9.80;-1;-1;-1;-1;
25000237;9.40;6.50;7;8.75;9.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;
25000238;9;6.50;7.25;8.50;8.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
25000239;7;6.50;-1;-1;-1;9;9.25;9;8.40;-1;-1;-1;-1;-1;
25000240;9.20;6.25;6.50;9;9.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
25000241;9;5.75;9;8.25;6.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000243;9;6;6.75;9.25;9.75;-1;-1;-1;-1;-1;-1;-1;-1;-1;
25000244;9;5;8.50;5.25;5.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000245;9.20;7;9;9.25;6;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
25000246;8.20;7.50;7.50;7;8;-1;-1;-1;8;-1;-1;-1;-1;-1;
25000247;6.80;8;-1;-1;-1;8.75;8.75;9.75;9.80;-1;-1;-1;-1;-1;
25000248;9.40;6.50;9.25;8.75;6.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000249;8.40;8.25;8.50;9;5;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
25000250;9.20;6.75;8;3.50;5;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000251;9.40;6.25;9;5.75;6.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000252;8.20;8.25;-1;-1;-1;4.50;7.75;9.25;9.60;-1;-1;-1;-1;-1;
25000253;8.20;7.25;-1;-1;-1;6.50;8;9;-1;8;-1;-1;-1;-1;
25000254;8.80;7.25;8.25;9.25;4.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000255;8.80;6;8.75;7.75;8.50;-1;-1;-1;10;-1;-1;-1;-1;-1;
25000256;9;7.25;-1;-1;-1;5;6.25;9;-1;9.40;-1;-1;-1;-1;
25000257;8.80;7;5.50;8.75;9.25;-1;-1;-1;9;-1;-1;-1;-1;-1;
25000258;8.80;8.50;-1;-1;-1;6.50;8.25;9.75;9.80;-1;-1;-1;-1;-1;
25000259;8.40;8.25;-1;-1;-1;8.75;8.25;9.75;9.80;-1;-1;-1;-1;-1;
25000260;8.20;8.50;-1;-1;-1;6.25;7.25;9.25;9.60;-1;-1;-1;-1;-1;
25000261;8.80;6.25;-1;-1;-1;7.25;8.50;9.50;10;-1;-1;-1;-1;-1;
25000262;9.60;7.25;8.50;9;6;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000263;9.20;7.25;8.25;8.50;5.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000264;9;6.50;8.50;9.50;5.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
25000265;8.40;8.25;-1;-1;-1;5.75;9.75;8.75;9.60;-1;-1;-1;-1;-1;
25000266;8.60;8.50;-1;-1;-1;5.25;8.25;9;9.80;-1;-1;-1;-1;-1;
25000267;8.20;7.50;-1;-1;-1;4;7;8.75;10;-1;-1;-1;-1;-1;
25000268;6.60;7;-1;-1;-1;3.75;7;8.50;-1;6;-1;-1;-1;-1;
25000269;7.80;7.50;-1;-1;-1;6.25;9.25;10;10;-1;-1;-1;-1;-1;
25000270;9.20;7.50;7.75;4.25;6;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
25000271;8.60;9;-1;-1;-1;6.50;9;9.50;9.80;-1;-1;-1;-1;-1;
25000272;8;7.25;5.50;7.50;9.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
25000273;8.60;8.75;-1;-1;-1;8;8.75;9.75;9;-1;-1;-1;-1;-1;
25000274;8.20;8;-1;-1;-1;9;9.50;9.75;9.20;-1;-1;-1;-1;-1;
25000275;9.80;7;9.50;9;6.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
25000276;8.20;8.25;-1;-1;-1;6.50;7.75;9.50;9.20;-1;-1;-1;-1;-1;
25000277;7;8.75;-1;-1;-1;8.25;8.75;9.75;8.60;-1;-1;-1;-1;-1;
25000278;8.40;7;-1;-1;-1;7.50;8.25;10;-1;-1;8.80;-1;-1;-1;
