SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
43000140;7.80;6.25;6.50;7.50;4.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
43000141;9.20;6;7.75;8.25;5.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
43000142;5.60;5.25;-1;-1;-1;3.25;7.25;9;5;-1;-1;-1;-1;-1;
43000143;6.20;5;-1;-1;-1;5.50;7.25;8.75;6.20;-1;-1;-1;-1;-1;
43000144;8.40;6.25;6.75;7.50;4.50;-1;-1;-1;5;-1;-1;-1;-1;-1;
43000145;7.80;7;-1;-1;-1;6.50;8.75;9.75;8.20;-1;-1;-1;-1;-1;
43000146;8;5.25;-1;-1;-1;3.50;6.75;7.50;7.20;-1;-1;-1;-1;-1;
43000147;6.40;4.25;-1;-1;-1;5;6.50;9;6.80;-1;-1;-1;-1;-1;
43000148;7.60;7.25;6.75;5.25;6.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
43000149;6.80;5.75;8;7.75;6;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
43000150;7.40;6.50;-1;-1;-1;6.75;5;8.25;6;-1;-1;-1;-1;-1;
43000151;7;5;-1;-1;-1;4;5;7;4.80;-1;-1;-1;-1;-1;
43000152;6;6;-1;-1;-1;6;7;9.50;6;-1;-1;-1;-1;-1;
43000153;7.60;5.25;4.25;4.75;4.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
43000154;9;5.25;7.50;7.75;7;-1;-1;-1;6;-1;-1;-1;-1;-1;
43000155;8.20;5.50;6;4;6;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
43000156;8.40;5.75;6.25;4.25;5.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
43000157;8;7.25;-1;-1;-1;4.75;7.25;8;5.80;-1;-1;-1;-1;-1;
43000158;7.80;5.25;4.50;3.25;4.25;-1;-1;-1;9;-1;-1;-1;-1;-1;
43000159;7.40;4.25;7.25;5;4.50;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
43000160;6.80;5.25;7;4.50;7;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
43000161;7.60;8.25;5.25;3.75;5.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
43000162;7.60;4.25;4.25;7.75;8.25;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
43000163;7.80;5.50;6.25;2.75;4;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
43000164;7;5.25;5.50;7;5.75;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
43000165;7.80;6;5.75;7;5.75;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
43000166;6.20;5.50;-1;-1;-1;5.75;6.75;7.75;2.60;-1;-1;-1;-1;-1;
43000167;7;5.75;6.75;7.25;7.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
43000168;5;5.50;-1;-1;-1;3;8;8;5.40;-1;-1;-1;-1;-1;
43000169;7.80;6.75;5.50;7.25;7.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
43000170;8.60;5.50;8;3.75;6;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
43000171;4.80;5.25;-1;-1;-1;5;6;6;4.40;-1;-1;-1;-1;-1;
43000172;8;6.75;7;7.50;5.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
43000173;5.60;5.50;-1;-1;-1;3.75;5.50;8.50;4.20;-1;-1;-1;-1;-1;
43000174;5.40;4.50;-1;-1;-1;6;7.50;8.75;6.60;-1;-1;-1;-1;-1;
43000175;6.60;6.75;6;5;5.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
43000176;8;9.25;-1;-1;-1;5;8;9.25;8.20;-1;-1;-1;-1;-1;
43000177;7;6.75;6.75;7;4;-1;-1;-1;5;-1;-1;-1;-1;-1;
43000178;6.80;6.25;-1;-1;-1;4.50;8;9.50;5.60;-1;-1;-1;-1;-1;
43000179;8.80;7;7.75;7;5.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
43000180;8.20;6.25;6.25;7.25;8.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
43000181;5;5.75;-1;-1;-1;4.75;6.50;6.50;5.60;-1;-1;-1;-1;-1;
43000182;6.80;4.25;5;5.25;4.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
43000183;7.80;6;-1;-1;-1;6.50;7.25;9.75;5.20;-1;-1;-1;-1;-1;
43000184;7.20;5.25;-1;-1;-1;6.75;7.25;9.75;6.40;-1;-1;-1;-1;-1;
43000185;6;6.50;-1;-1;-1;5.75;6.75;7;5.80;-1;-1;-1;-1;-1;
43000186;4.60;5;-1;-1;-1;4.25;5.50;8.25;6.20;-1;-1;-1;-1;-1;
43000187;7;6;-1;-1;-1;4.75;7;7.75;5;-1;-1;-1;-1;-1;
43000188;4.40;6;-1;-1;-1;4.75;6.25;8.50;6.20;-1;-1;-1;-1;-1;
43000189;8.20;6.50;6;8.50;5.50;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
43000190;6.60;8.25;6.50;5;6.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
43000191;8;6;5.75;6.25;7;-1;-1;-1;5;-1;-1;-1;-1;-1;
43000192;8.20;3.75;6.25;5.50;5.25;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
43000193;7.80;6;7.25;5.75;3.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
43000194;7.60;5.75;7;6.25;5.75;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
43000195;7;7;-1;-1;-1;4.25;6.25;8;7;-1;-1;-1;-1;-1;
43000196;5;7.25;-1;-1;-1;5;7.50;9;6;-1;-1;-1;-1;-1;
43000197;7.80;5.50;8;4.75;4.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
43000198;8.20;7.50;8.25;4.75;6.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
43000199;8.60;7.75;6.75;5.75;7.25;-1;-1;-1;10;-1;-1;-1;-1;-1;
43000200;8.80;6.25;6.50;8;4;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
43000201;7.20;6.50;-1;-1;-1;8.25;7.75;9.50;8.40;-1;-1;-1;-1;-1;
43000202;6.20;6;-1;-1;-1;7.25;8;9;6.20;-1;-1;-1;-1;-1;
43000203;7.20;6.25;6.50;6.25;7.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
43000204;6.40;6.25;-1;-1;-1;2.75;5.75;6.50;5.20;-1;-1;-1;-1;-1;
43000205;7.40;7;-1;-1;-1;4;6.50;8.25;6.60;-1;-1;-1;-1;-1;
43000206;8.60;8.75;6.50;4.50;5.75;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
43000207;8.60;6.50;5.75;8.25;9.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
43000208;9.40;6.25;5.50;8.25;9.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
43000209;7.20;7;-1;-1;-1;9;8.75;9.75;6.80;-1;-1;-1;-1;-1;
43000210;7.40;8;-1;-1;-1;4.50;8;9.25;6;-1;-1;-1;-1;-1;
43000211;6;6.75;-1;-1;-1;2.75;6.50;9;4.80;-1;-1;-1;-1;-1;
43000212;6.60;7;5.25;6.75;6.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
43000213;6.80;6.50;-1;-1;-1;3.75;5.50;8.50;4.80;-1;-1;-1;-1;-1;
43000214;8;6.50;6.75;5;5;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
43000215;7.60;6.50;7;6.25;4.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
43000216;4.40;6.50;-1;-1;-1;1.75;6.75;7.75;6.60;-1;-1;-1;-1;-1;
43000217;6.40;7.25;-1;-1;-1;5;7;8.25;5.80;-1;-1;-1;-1;-1;
43000218;8.80;7;8;5;7.25;-1;-1;-1;9;-1;-1;-1;-1;-1;
43000219;7.60;6.50;-1;-1;-1;5.25;7.25;9.50;8.40;-1;-1;-1;-1;-1;
43000220;8.60;6.50;8;7.75;6;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
43000221;7.80;8;-1;-1;-1;8;9;9.75;7.20;-1;-1;-1;-1;-1;
43000222;6.60;6;-1;-1;-1;4.75;6.75;8.50;5.60;-1;-1;-1;-1;-1;
43000223;6.60;6;-1;-1;-1;7.25;7.25;8.75;4.80;-1;-1;-1;-1;-1;
43000224;7.20;6.75;6;2.75;5.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
43000225;6.60;6.75;6.50;5.25;5.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
43000226;8;7.75;-1;-1;-1;4.25;8.75;9.50;7.20;-1;-1;-1;-1;-1;
43000227;6;6;-1;-1;-1;3.25;6.75;8.75;4.20;-1;-1;-1;-1;-1;
43000228;5.60;7.25;-1;-1;-1;5.25;7.25;8;5;-1;-1;-1;-1;-1;
43000229;6.80;6.75;-1;-1;-1;2.75;6.50;8.75;4.80;-1;-1;-1;-1;-1;
43000230;7;8;6.25;5;4.75;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
43000231;6.40;7.25;-1;-1;-1;5.25;7;7.25;6.20;-1;-1;-1;-1;-1;
43000232;6.20;6;-1;-1;-1;3.25;6.75;9;6.60;-1;-1;-1;-1;-1;
43000233;6.60;6.50;-1;-1;-1;5.25;6.50;8.75;5.40;-1;-1;-1;-1;-1;
43000234;7;6.50;6.25;4.25;6.50;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
43000235;8;6.25;6;7;5.50;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
43000236;8.60;6.50;7.75;7.25;4.75;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
43000237;5.40;4;-1;-1;-1;2;5.75;8;2.20;-1;-1;-1;-1;-1;
43000238;6;3.75;-1;-1;-1;4.75;8;8.50;5;-1;-1;-1;-1;-1;
43000239;8.60;4.50;7.75;8.25;6.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
43000240;8;5;7.50;6.25;5.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
43000241;8.60;8;-1;-1;-1;4.75;8.25;9.50;7.80;-1;-1;-1;-1;-1;
43000242;6.80;6;-1;-1;-1;6;8;10;6;-1;-1;-1;-1;-1;
43000243;7.20;6.75;-1;-1;-1;2.75;6.50;8.50;5;-1;-1;-1;-1;-1;
43000244;8.40;6.75;7.75;6;6.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
43000245;7.80;8.25;-1;-1;-1;4.25;7;6.75;9.60;-1;-1;-1;-1;-1;
43000246;7.20;6.75;-1;-1;-1;3.50;7.25;8.75;5.20;-1;-1;-1;-1;-1;
43000247;8.80;7.50;3.75;6;4.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
43000248;7.60;7.25;-1;-1;-1;8.75;7.75;9;7;-1;-1;-1;-1;-1;
43000249;6.80;6.75;5.75;5.25;4.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
43000250;6.20;5.75;-1;-1;-1;2.75;4.75;7.25;5.80;-1;-1;-1;-1;-1;
43000251;8.40;7.25;7.75;5.75;5.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
43000253;8;6;8.50;7;5;-1;-1;-1;4;-1;-1;-1;-1;-1;
43000254;4.40;6;-1;-1;-1;6;7;9.50;6.20;-1;-1;-1;-1;-1;
43000255;5.40;6.50;-1;-1;-1;3.50;6.50;8.75;8;-1;-1;-1;-1;-1;
43000256;8;7.75;-1;-1;-1;5.75;7;9;9.20;-1;-1;-1;-1;-1;
43000257;6.60;4.75;6.25;7.75;5.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
43000258;5.80;6;3.25;3.25;4.50;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
43000259;7.80;6.25;-1;-1;-1;3.50;6.75;9.50;5.20;-1;-1;-1;-1;-1;
43000260;5;7.25;-1;-1;-1;3.75;8;8;7;-1;-1;-1;-1;-1;
43000261;7.60;7.25;6.50;7.25;6;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
43000262;4.80;7;-1;-1;-1;3.75;6.50;7.25;4.20;-1;-1;-1;-1;-1;
43000263;7.60;7;6.50;4.50;5.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
43000264;6.20;5.75;5.25;6.50;7.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
43000265;7.40;5.75;7.75;5.50;5.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
43000266;7.80;7.25;-1;-1;-1;7;7.50;8.50;8.80;-1;-1;-1;-1;-1;
43000267;7.80;8.75;6.50;5.75;5.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
43000268;7;7;-1;-1;-1;5.50;7.25;8.50;5.40;-1;-1;-1;-1;-1;
43000269;8.40;7;-1;-1;-1;4.50;8.75;8.50;7;-1;-1;-1;-1;-1;
43000270;7.40;6.50;-1;-1;-1;5.25;7;8.75;6.40;-1;-1;-1;-1;-1;
43000271;5.60;5.75;-1;-1;-1;3.50;5.75;8;3.80;-1;-1;-1;-1;-1;
43000272;8.40;6.50;8;6.50;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
43000273;7.40;7.50;-1;-1;-1;5;8.50;9.75;7.20;-1;-1;-1;-1;-1;
43000274;8.60;6.75;8.50;8;7.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
43000275;7.80;6.75;6;6.50;6.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
43000276;7.80;7;-1;-1;-1;5;7.50;9.50;8;-1;-1;-1;-1;-1;
