SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
35000028;5.40;7.25;-1;-1;-1;3.50;5.75;8.50;3.40;-1;-1;-1;-1;-1;
35000029;4.60;7.50;-1;-1;-1;3.25;5.50;8;3.60;-1;-1;-1;-1;-1;
35000030;6.80;8.25;5.75;6.25;3.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
35000031;8.40;7.50;7.25;8.50;6.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000032;8;8.50;5.50;5;5.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
35000033;7.40;7.75;5.75;5;4.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000034;5.80;7.75;4.50;3.25;4.75;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
35000035;8.40;7.75;6.50;8.50;9.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
35000036;8.80;7.50;7.75;5.50;6;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
35000037;7.80;4;6;4.50;5.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000038;6.40;4.50;4.75;5;5;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000039;8.60;6.75;8.25;7.25;5.50;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000040;7.80;6.50;7.25;8.50;5;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
35000041;7.40;8.25;-1;-1;-1;6.50;6;9;5.20;-1;-1;-1;-1;-1;
35000042;7.80;8.25;6;7.50;8.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000043;7.60;8.50;7.75;5.50;5;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
35000044;7.60;8;5;8.25;7;-1;-1;-1;7;-1;-1;-1;-1;-1;
35000045;7.60;9.25;-1;-1;-1;6.25;9.25;9.50;5.20;-1;-1;-1;-1;-1;
35000046;7.40;5.25;5.25;6.25;5;-1;-1;-1;6;-1;-1;-1;-1;-1;
35000047;9;7.25;8.50;8.75;6;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
35000048;1.80;3.75;-1;-1;-1;3.50;5.25;5.25;3.60;-1;-1;-1;-1;-1;
35000049;7.80;6.50;6;6.75;5;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000050;7.20;5.50;7;6;6;-1;-1;-1;1.60;-1;-1;-1;-1;-1;
35000051;8.20;7.25;7;8.75;4.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000052;7.20;7.25;6.50;6.25;5.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
35000053;6.40;7.50;-1;-1;-1;5.25;7.50;9;4.20;-1;-1;-1;-1;-1;
35000054;8;6.75;7.75;7.50;5.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000055;7.40;7;-1;-1;-1;2.75;7;8.75;5.20;-1;-1;-1;-1;-1;
35000056;6;7;-1;-1;-1;4;6.25;7.25;3.60;-1;-1;-1;-1;-1;
35000057;5.40;6.50;-1;-1;-1;2.75;4.50;8.50;3;-1;-1;-1;-1;-1;
35000058;7;6.50;-1;-1;-1;4.75;6.50;8.25;2.60;-1;-1;-1;-1;-1;
35000059;5.60;6.75;-1;-1;-1;4.75;7;7.50;3.40;-1;-1;-1;-1;-1;
35000060;7.40;6.75;6.50;6;4.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000061;7.20;6.75;-1;-1;-1;6;8;8;3;-1;-1;-1;-1;-1;
35000062;7.60;6;4.75;5.25;2.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
35000063;7.20;6.75;6.50;6.25;4.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
35000064;6;7.25;-1;-1;-1;2.50;6.75;6.50;3.40;-1;-1;-1;-1;-1;
35000065;8.40;6.50;8.25;7.50;5.75;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000066;8.20;5.75;6.75;7.75;4.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
35000067;5.80;4.75;-1;-1;-1;3.25;6;7.25;3.80;-1;-1;-1;-1;-1;
35000068;8.20;8.75;8.25;6;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
35000069;4.20;5.75;-1;-1;-1;3;3.50;7.75;2.80;-1;-1;-1;-1;-1;
35000070;5.20;6.25;2.50;2.75;3;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
35000071;7.60;4;-1;-1;-1;5.50;8.50;8.75;4;-1;-1;-1;-1;-1;
35000072;8.60;7.75;8.25;6.25;4.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
35000073;6.80;8;6.50;7.25;5.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
35000074;6;6.75;-1;-1;-1;2.50;6.50;7.50;3.60;-1;-1;-1;-1;-1;
35000075;7;8.75;-1;-1;-1;4.50;8;9.25;8.20;-1;-1;-1;-1;-1;
35000076;6.60;6.50;-1;-1;-1;6.75;6.50;9.25;3.60;-1;-1;-1;-1;-1;
35000077;6.80;6;-1;-1;-1;3.25;6.75;9;4.60;-1;-1;-1;-1;-1;
35000078;8.20;7;6.25;8.25;4;-1;-1;-1;5;-1;-1;-1;-1;-1;
35000079;7.40;6.50;6.50;6.25;5.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000080;6.60;6;-1;-1;-1;5.25;8.75;8.75;3.20;-1;-1;-1;-1;-1;
35000081;7.80;6.75;6.50;7;4.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
35000082;6.40;7.91;-1;-1;-1;5;8.75;9;3.80;-1;-1;-1;-1;-1;
35000083;8;8;7;8;7.50;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000084;8;9;6.75;6.50;5.25;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
35000085;7.40;7.50;-1;-1;-1;-1;-1;-1;6;-1;-1;-1;-1;-1;
35000086;7.20;6.50;6.75;6.25;5.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
35000087;7.80;3.75;7;8.50;4.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
35000088;7.20;6.50;5.75;4.75;3.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
35000089;7.20;8;6.50;6.50;4.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000090;8;7.75;6.75;6.75;4.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
35000091;7.80;9;-1;-1;-1;5.75;7.50;9.50;8.80;-1;-1;-1;-1;-1;
35000092;7.60;7.50;6.75;7;6;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000093;7.40;8;4.25;8;6;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
35000094;7.80;8;7.50;7.75;5.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
35000095;7.60;7;6.25;7.75;5.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000096;5.80;6.50;-1;-1;-1;4.75;7.75;7.50;4.20;-1;-1;-1;-1;-1;
35000097;9.60;5.50;8;8.50;5.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
35000098;7.80;5.25;7.75;8;3.25;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000099;7.80;8;7.75;8;6;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000100;8.20;5.75;5.25;4.75;2.75;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000101;8.40;6.50;6.25;7.50;4.50;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
35000102;7.20;7;5;5.50;2.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
35000103;7;7.25;-1;-1;-1;5.25;7.50;9;6;-1;-1;-1;-1;-1;
35000104;8.80;7.25;8.25;8;5.25;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
35000106;7.80;7;6.50;7.50;5.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
35000107;4;5.25;-1;-1;-1;5.25;6.50;8.25;4;-1;-1;-1;-1;-1;
35000108;6.60;6.25;7;6;3.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
35000109;7.60;6;6.50;6.25;4.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000110;8;9;5.25;7;6.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
35000111;3.60;5.50;3;3.50;3.75;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
35000112;5.40;7;-1;-1;-1;3.25;7;8.25;3.20;-1;-1;-1;-1;-1;
35000113;6.80;4.75;3;6;2.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000114;4.60;6;-1;-1;-1;2;6;6.75;4;-1;-1;-1;-1;-1;
35000115;5.60;8;-1;-1;-1;2.50;6.75;7.50;3.40;-1;-1;-1;-1;-1;
35000116;8.40;6.41;7.50;8;3.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000117;7.80;7;7.75;6;3.75;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
35000118;7.80;8.25;8.25;8;4.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
35000119;8.40;6.25;7.75;7.25;6;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
35000120;6.80;5.50;-1;-1;-1;2.25;6.75;8.50;2;-1;-1;-1;-1;-1;
35000121;6.20;6.50;-1;-1;-1;4.25;7;5.75;3;-1;-1;-1;-1;-1;
35000122;7;6.50;7.25;7.75;3.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
35000123;7;5.50;5.75;5;4.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000124;8.60;7.50;8;6.50;4.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
35000125;7;6.50;-1;-1;-1;6.25;7.75;8.75;6;-1;-1;-1;-1;-1;
35000126;6.40;6.50;5.25;6.50;3;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
35000127;7;7;4.50;6.25;4.25;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
35000128;6.20;7.25;5;4.75;3.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
35000129;6.40;7;4.25;3.50;3.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
35000130;5.20;9;-1;-1;-1;7.50;7.50;9.50;6.80;-1;-1;-1;-1;-1;
35000131;7.40;7.50;6.50;5.25;6;-1;-1;-1;9;-1;-1;-1;-1;-1;
35000132;4.20;6.50;-1;-1;-1;5.25;8;7.50;6;-1;-1;-1;-1;-1;
35000133;8.20;6;7.25;7.50;6.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000134;6.60;8.50;-1;-1;-1;3.75;8.25;9.25;3;-1;-1;-1;-1;-1;
35000135;9;7.75;8.50;8.75;6.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
35000136;4;4;-1;-1;-1;3;6.75;6;2.40;-1;-1;-1;-1;-1;
35000137;8.40;7.50;7.75;8;4;-1;-1;-1;6;-1;-1;-1;-1;-1;
35000138;5.80;6.75;-1;-1;-1;4.25;6.25;7.50;5.80;-1;-1;-1;-1;-1;
35000139;8.80;6.75;5.75;7;5.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000140;8.20;-1;7.25;7;5.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;
35000141;7;5.75;-1;-1;-1;4.75;8;9.50;5;-1;-1;-1;-1;-1;
35000142;7;8.75;4.75;4.25;4;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
35000143;8.20;4.75;7.25;8.25;5.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
35000144;7.80;7;4.50;5.50;3.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000145;8.40;7.25;7;5.75;5.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
35000146;6.20;6;5;5.50;4.25;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
35000147;7;7.50;-1;-1;-1;7;7.75;9.25;4.80;-1;-1;-1;-1;-1;
35000148;8.20;7;7.50;7.50;4;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
35000149;9.20;7.75;8.75;8;6.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
35000150;7.40;8;-1;-1;-1;4.75;7.25;9.25;4.80;-1;-1;-1;-1;-1;
35000151;5.40;4.50;4.50;3.50;5;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000152;5.80;6.75;5.25;7;3.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
35000153;6;3.75;3;5;4.50;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
35000154;8;5.25;7.50;7.50;4.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
35000155;8.20;7.25;5.75;7;6;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
35000156;7.60;7;-1;-1;-1;5.50;7.50;9.25;3.40;-1;-1;-1;-1;-1;
35000157;7.60;7.50;5.75;7.25;4.75;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000158;5.80;6.50;4;4.50;5.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
35000159;6.60;8;5.25;5.25;4.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000160;8;7.25;6.25;4.50;5.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
35000161;7.80;7.50;7.75;6;4.50;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000162;7;7;4;8.25;4.75;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
35000163;5.80;7;4.75;2.75;4.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
35000164;6.20;7.75;-1;-1;-1;8.25;8.50;9.75;5.40;-1;-1;-1;-1;-1;
35000165;8;8;7.75;8;4.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000166;8.60;6.50;7.50;7.25;4.75;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
35000167;8;6.50;7.50;4.50;5;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
35000168;8.60;8.75;8;8.75;7;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
35000169;6.60;7.25;4.50;4.25;5.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
35000170;8.20;8.50;4;8.50;5.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
35000171;8.60;9;6.50;8.25;4;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
35000172;7.40;9.25;-1;-1;-1;3;6.75;8.50;7.20;-1;-1;-1;-1;-1;
35000173;7.80;8.25;8;7;4;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
35000174;8;6.75;8.50;5.25;5.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
35000175;5;8;-1;-1;-1;5.75;6.75;8.75;3.60;-1;-1;-1;-1;-1;
35000176;6.60;6.75;5;8.25;3.50;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000177;7.40;7.75;7.25;6.75;5.75;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
35000178;7.80;6.75;7;8.25;5.75;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
35000179;5;6;-1;-1;-1;2;6.50;6.50;3;-1;-1;-1;-1;-1;
35000180;6.80;7;6.75;7.50;4.25;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000181;8.40;6.75;6.75;6.50;5.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000182;7.20;8.25;5.50;5.75;6.50;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000183;8.80;7.50;8;8.25;6.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
35000184;5.80;3.50;-1;-1;-1;4.50;5.75;8.25;3.60;-1;-1;-1;-1;-1;
35000185;5;7.25;-1;-1;-1;4.75;6.50;8;4;-1;-1;-1;-1;-1;
35000186;8.40;8.75;5.75;4.75;4.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
35000187;7;4.25;-1;-1;-1;4.50;7;9.25;3.40;-1;-1;-1;-1;-1;
35000188;7.80;4.25;5;6.50;4.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000189;7.60;6.25;6.75;6.50;4.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000190;7;6.75;5.75;7.25;3.50;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000191;5.20;7;-1;-1;-1;3.25;6.50;8;4.60;-1;-1;-1;-1;-1;
35000192;7.80;5.50;-1;-1;-1;4.25;6;9;4.80;-1;-1;-1;-1;-1;
35000193;6.20;7;-1;-1;-1;8.25;7.75;8.50;3.80;-1;-1;-1;-1;-1;
35000194;5.80;7.25;-1;-1;-1;3.75;7.25;8.50;4.60;-1;-1;-1;-1;-1;
35000195;7.60;4.25;6.25;7.50;9.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
35000196;6.40;7.25;3.75;5.50;4.25;-1;-1;-1;3;-1;-1;-1;-1;-1;
35000197;7.80;7.25;6;7.50;3.50;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
35000198;8.20;9;8;6.25;7;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
35000199;8;6.75;7.75;7.25;6.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
35000200;3;6.75;-1;-1;-1;5;6.75;7;3.20;-1;-1;-1;-1;-1;
35000201;6;7;-1;-1;-1;4.50;6.25;7.50;3;-1;-1;-1;-1;-1;
35000202;8.40;4.25;7;6.25;4;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000203;6.40;7.25;-1;-1;-1;4.75;6.50;8.50;3.40;-1;-1;-1;-1;-1;
35000204;7.80;4.75;8;6;5.25;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
35000205;5.40;6;-1;-1;-1;3.50;7.25;8.25;4;-1;-1;-1;-1;-1;
35000206;7.40;7.75;6;7;4;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
35000207;7.60;6.50;5.75;7.75;5.50;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000208;6.60;5.75;5.50;6.50;5;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
35000209;4.60;7;-1;-1;-1;2.75;4.75;7;3.80;-1;-1;-1;-1;-1;
35000210;3;6.25;-1;-1;-1;3.25;6;7.75;3.60;-1;-1;-1;-1;-1;
35000211;7.40;8;5;4.50;4.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
35000212;5.20;6;-1;-1;-1;3.25;7.75;9;5.20;-1;-1;-1;-1;-1;
35000213;7.80;8.25;6.75;7.75;6.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
35000214;5;3.75;-1;-1;-1;3.25;5.75;6.75;3.20;-1;-1;-1;-1;-1;
35000215;6.40;5.50;-1;-1;-1;3.25;6.50;8.50;2.40;-1;-1;-1;-1;-1;
35000216;7.60;8.75;-1;-1;-1;3.25;7.25;9;6.40;-1;-1;-1;-1;-1;
35000217;7.40;6.50;7.50;8.50;6.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
35000218;7.40;8.25;-1;-1;-1;4;6;8;-1;-1;-1;7.20;-1;-1;
35000219;8;8;7.50;5.50;4.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
35000220;8.80;7.50;7.75;8.50;5.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
35000221;8;6.25;5;8;7.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
35000222;7.80;8;6.75;6.75;6.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
35000223;5.20;6.25;-1;-1;-1;4.50;6.75;8.50;3.20;-1;-1;-1;-1;-1;
35000224;8.80;7;7.25;5.50;5;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
35000225;8.20;7.50;7.25;8;4.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
35000226;5.60;2.25;-1;-1;-1;3.25;5.50;4.25;6.40;-1;-1;-1;-1;-1;
35000227;6.80;6.25;6.25;3.50;4;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
35000228;5.40;7;-1;-1;-1;5.50;6.75;9.50;4;-1;-1;-1;-1;-1;
35000229;7.60;7;7;7;4.50;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
35000230;8.20;7;7.50;7.25;5.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
35000231;7;6.50;3;3.25;4.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
35000232;8.40;6.50;8;7.50;4.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
35000233;7.20;6.25;-1;-1;-1;2.50;6.75;8;4.20;-1;-1;-1;-1;-1;
35000234;8.20;7.75;7;7.50;8.50;-1;-1;-1;5;-1;-1;-1;-1;-1;
35000235;7.20;4.50;7;5.50;4.25;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
35000236;6.60;6.75;5.25;5.75;4.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
35000237;7.20;7.50;-1;-1;-1;3.75;7.75;9.25;5.20;-1;-1;-1;-1;-1;
35000238;7.60;6.75;-1;-1;-1;3.75;7;9;6;-1;-1;-1;-1;-1;
35000239;4.80;6;-1;-1;-1;4;6.25;7.25;3.60;-1;-1;-1;-1;-1;
35000240;8.40;7.25;7.25;7.75;4.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
35000241;8.20;5.75;5.50;7.25;5.25;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
35000242;7.20;5.75;6.50;6;3.75;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
35000243;6.60;7;5;6.50;5;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
35000244;7.80;7;6;5.50;4.75;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
35000245;7.20;9;-1;-1;-1;4;7;6.50;-1;-1;-1;8.40;-1;-1;
35000246;6.80;7.50;4.75;6.50;3.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
35000247;7.60;9;6.50;6;5.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
35000248;8;7.25;7.50;7.25;3.50;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000249;5.40;6.50;5.25;4.50;2;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000250;8.60;7;7.25;7.50;4;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
35000251;8.20;8;6.50;8;7.25;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
35000252;8.80;7;7.25;8;4.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
35000253;8.40;7;3.75;7.75;7.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
35000254;7;6.50;5;4.75;5;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
35000255;7.40;7.75;7.75;6.50;4.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
35000256;6.20;6;-1;-1;-1;4.25;8;8.50;5.20;-1;-1;-1;-1;-1;
35000257;7.80;8.50;-1;-1;-1;7.75;9;9.25;7.80;-1;-1;-1;-1;-1;
35000258;5.60;6.75;-1;-1;-1;3.25;7;6.75;4.60;-1;-1;-1;-1;-1;
35000259;8.80;4;6.25;8.50;4.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
35000260;7.60;9;6;7.50;4.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
35000261;4.80;6.75;-1;-1;-1;4.25;7.75;9;2.80;-1;-1;-1;-1;-1;
35000262;3.40;4.75;-1;-1;-1;2;5;5.75;3.80;-1;-1;-1;-1;-1;
35000263;6.40;8.50;-1;-1;-1;7.50;8.25;9.50;5.60;-1;-1;-1;-1;-1;
35000264;5.80;6.50;-1;-1;-1;3;6;8.25;2.60;-1;-1;-1;-1;-1;
35000265;7.40;6.25;4.25;2.50;2.50;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
35000266;8.20;6.50;7;8;4;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
35000267;8.40;5;7.50;6.75;4;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
35000268;7.40;6.75;6.75;5;3.50;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
35000269;7.40;5;6.50;4.50;3.75;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
35000270;6.60;6.50;5.25;5.50;3.25;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
35000271;8.20;7;7.25;6.25;4.25;-1;-1;-1;6;-1;-1;-1;-1;-1;
35000272;7.40;7.25;-1;-1;-1;2.75;7.75;7;6;-1;-1;-1;-1;-1;
35000273;5.20;6.25;5.25;4.25;3.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
35000274;7.80;6.50;5.50;7;6.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
35000275;8.80;-1;6.75;7.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
35000276;7;-1;6.50;6.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
35000277;6.20;6;-1;-1;-1;4.75;7.25;9.75;4.40;-1;-1;-1;-1;-1;
