SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
14000087;4.60;7.50;-1;-1;-1;4;6.50;8.25;4.20;-1;-1;-1;-1;-1;
14000088;5.20;7;-1;-1;-1;4.25;8;7.75;4.60;-1;-1;-1;-1;-1;
14000089;2.80;3;-1;-1;-1;2.50;-1;-1;-1;-1;-1;-1;-1;-1;
14000090;8.40;7;8;5.75;4.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
14000091;6;4.50;-1;-1;-1;4.25;7.25;8.75;4;-1;-1;-1;-1;-1;
14000092;2.80;3;-1;-1;-1;1.75;5.75;-1;-1;-1;-1;-1;-1;-1;
14000093;5.40;6.75;-1;-1;-1;2;6.75;7.50;3.60;-1;-1;-1;-1;-1;
14000094;3.40;4.75;-1;-1;-1;3.25;5.25;6.75;2.60;-1;-1;-1;-1;-1;
14000095;-1;8;-1;-1;-1;9;9.75;-1;-1;-1;-1;-1;-1;-1;
14000096;2.40;5;-1;-1;-1;3;6.25;7.25;5.20;-1;-1;-1;-1;-1;
14000097;3.60;4.25;-1;-1;-1;2;5.25;-1;-1;-1;-1;-1;-1;-1;
14000098;4.40;5.25;-1;-1;-1;5.25;5.50;-1;-1;-1;-1;-1;-1;-1;
14000099;6.60;7.25;-1;-1;-1;6.75;6.50;7.50;8;-1;-1;-1;-1;-1;
14000100;3.60;4.91;-1;-1;-1;2.50;5.75;-1;-1;-1;-1;-1;-1;-1;
14000101;1.80;3.50;-1;-1;-1;2.50;-1;-1;-1;-1;-1;-1;-1;-1;
14000102;6.60;5.75;-1;-1;-1;2.75;7.50;7.75;3.60;-1;-1;-1;-1;-1;
14000103;5.40;6.25;-1;-1;-1;3.50;6.50;-1;-1;-1;-1;-1;-1;-1;
14000104;6.60;7.25;-1;-1;-1;5;8;9;4.20;-1;-1;-1;-1;-1;
14000105;6.80;7;-1;-1;-1;4.25;7;9.25;7.40;-1;-1;-1;-1;-1;
14000106;7.80;9;-1;-1;-1;7;8.25;9.75;9;-1;-1;-1;-1;-1;
14000107;6.20;8;-1;-1;-1;5.50;6;7.75;8.40;-1;-1;-1;-1;-1;
14000108;6.40;7;-1;-1;-1;7.50;7.75;8.25;4.20;-1;-1;-1;-1;-1;
14000109;2.20;3.50;-1;-1;-1;3.25;-1;-1;-1;-1;-1;-1;-1;-1;
14000110;5.60;5.25;-1;-1;-1;4.25;7;-1;-1;-1;-1;-1;-1;-1;
14000111;7.40;5.50;6.75;7.25;4.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
14000112;7.80;6;-1;-1;-1;5;6.75;8.50;7.20;-1;-1;-1;-1;-1;
14000113;5.20;5.25;-1;-1;-1;3.50;7.50;-1;-1;-1;-1;-1;-1;-1;
14000114;7.80;7.33;7.25;5;5.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
14000115;7.20;6.50;-1;-1;-1;6.25;7.75;8.75;7;-1;-1;-1;-1;-1;
14000116;3.20;4.25;-1;-1;-1;2;4.25;5.25;2;-1;-1;-1;-1;-1;
14000117;4.40;7;-1;-1;-1;2.50;6.50;8;6.40;-1;-1;-1;-1;-1;
14000118;7.40;7.25;-1;-1;-1;3.25;6.50;5.75;8;-1;-1;-1;-1;-1;
14000119;5;5;-1;-1;-1;3;6.50;6.25;3.80;-1;-1;-1;-1;-1;
