SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
4000033;7.60;6;-1;-1;-1;7.25;7;8.25;7.40;-1;-1;-1;-1;-1;
4000034;6.60;6.75;-1;-1;-1;4.50;9;9;5.40;-1;-1;-1;-1;-1;
4000035;8;6.75;-1;-1;-1;6.50;5.75;9;5.20;-1;-1;-1;-1;-1;
4000036;5;4.25;4;5;2.50;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
4000037;6.80;5.75;6.75;6.75;3.50;-1;-1;-1;6;-1;-1;-1;-1;-1;
4000038;7;5.75;-1;-1;-1;4.25;8;7.50;3.20;-1;-1;-1;-1;-1;
4000039;8;6;6.50;7;4;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
4000040;4.40;4.25;-1;-1;-1;3;6.50;7.50;2.60;-1;-1;-1;-1;-1;
4000041;7.40;6;-1;-1;-1;7;8.25;9.25;6.80;-1;-1;-1;-1;-1;
4000042;4.80;6;-1;-1;-1;3.25;4.50;6;3.60;-1;-1;-1;-1;-1;
4000043;6.80;7.50;-1;-1;-1;6.50;6.75;8.25;6.80;-1;-1;-1;-1;-1;
4000044;3.20;4.75;-1;-1;-1;3.75;5.25;7.50;3;-1;-1;-1;-1;-1;
4000045;8.40;7.50;-1;-1;-1;6.75;7;9.50;9.40;-1;-1;-1;-1;-1;
4000046;8.80;3.75;8.25;8.50;5.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
4000047;6;5.75;7;7.25;4;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
4000048;8;6;7.50;4.50;6.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
4000049;6.40;5.25;6;2.50;5.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
4000050;5.60;5.50;-1;-1;-1;4.75;6.75;8;3.60;-1;-1;-1;-1;-1;
4000051;4;3.50;-1;-1;-1;3.50;7;7;7.40;-1;-1;-1;-1;-1;
4000052;7.40;4.50;5.75;5.75;4.75;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
4000053;8.20;5;7.75;7;5;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
4000054;8.40;4.75;8.50;6;2.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
4000055;4;5;-1;-1;-1;6.25;7.25;8;4;-1;-1;-1;-1;-1;
4000056;7.40;3.75;-1;-1;-1;3.25;6.25;8.25;8.60;-1;-1;-1;-1;-1;
4000057;7;5.75;-1;-1;-1;5.25;7.75;7.50;8.80;-1;-1;-1;-1;-1;
4000058;6.20;5;6;4.25;2.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
4000059;6.20;6;-1;-1;-1;5.25;6.50;9.50;4.80;-1;-1;-1;-1;-1;
4000060;7;5.25;4.75;5.50;7.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
4000061;7;7.25;-1;-1;-1;2.25;4.75;7.50;9;-1;-1;-1;-1;-1;
4000062;7.80;7;-1;-1;-1;5.50;6.75;8.25;9;-1;-1;-1;-1;-1;
4000063;7.80;6.75;-1;-1;-1;3.25;7;8.50;7;-1;-1;-1;-1;-1;
4000064;6.20;5;-1;-1;-1;6.25;6.50;8.50;7.20;-1;-1;-1;-1;-1;
4000065;7.80;7;-1;-1;-1;4.75;5.25;8;9.60;-1;-1;-1;-1;-1;
4000066;8.80;7;-1;-1;-1;5.50;7;9;8.60;-1;-1;-1;-1;-1;
4000067;7.80;4;7.75;8;5.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
4000068;6;4.75;-1;-1;-1;2.75;5.50;5.75;3.20;-1;-1;-1;-1;-1;
4000069;7.20;6.75;-1;-1;-1;7.50;7.25;9.25;4.80;-1;-1;-1;-1;-1;
4000070;7.80;5.25;-1;-1;-1;2.50;6;7.50;3.20;-1;-1;-1;-1;-1;
4000071;6.20;4.75;-1;-1;-1;6.50;6.25;6.50;6.60;-1;-1;-1;-1;-1;
4000072;6.60;5.50;-1;-1;-1;6.75;6.75;8.75;2.20;-1;-1;-1;-1;-1;
4000073;7.60;7;-1;-1;-1;4.25;6.50;8.75;9.80;-1;-1;-1;-1;-1;
4000074;6.40;5.50;-1;-1;-1;5.25;6.50;9;6;-1;-1;-1;-1;-1;
4000075;7.80;8.25;-1;-1;-1;4;7.25;8.25;9.20;-1;-1;-1;-1;-1;
4000076;6.40;5;-1;-1;-1;1.25;6.50;7.75;5;-1;-1;-1;-1;-1;
4000077;8.40;8.25;-1;-1;-1;5.25;7.50;9.25;9.80;-1;-1;-1;-1;-1;
4000078;7.60;5.50;-1;-1;-1;3.75;6.75;7.75;6.60;-1;-1;-1;-1;-1;
4000079;8.20;7.50;-1;-1;-1;7.75;7.25;9.25;9.20;-1;-1;-1;-1;-1;
4000080;7.60;6.25;-1;-1;-1;5.25;7.75;9.50;7.40;-1;-1;-1;-1;-1;
4000081;7.60;6;-1;-1;-1;5.25;7.50;8.50;6.80;-1;-1;-1;-1;-1;
4000082;4.40;5.50;-1;-1;-1;3.25;5.75;7.25;4.20;-1;-1;-1;-1;-1;
4000083;7.40;6.50;-1;-1;-1;7;8;8.50;9.40;-1;-1;-1;-1;-1;
4000084;6.80;7;-1;-1;-1;4.25;7;8;3.80;-1;-1;-1;-1;-1;
4000085;5.80;6.50;4.75;5.25;5;-1;-1;-1;4;-1;-1;-1;-1;-1;
4000086;7.60;5.75;-1;-1;-1;2.25;6.75;6;7.40;-1;-1;-1;-1;-1;
4000087;8.20;6.25;-1;-1;-1;5.25;7.75;8.25;3.40;-1;-1;-1;-1;-1;
4000088;5.40;5.75;-1;-1;-1;6;7.50;9;9;-1;-1;-1;-1;-1;
4000089;3.60;3.25;-1;-1;-1;3.50;5.75;6.25;3;-1;-1;-1;-1;-1;
4000090;5;1.75;-1;-1;-1;3.50;6.75;7.50;3.60;-1;-1;-1;-1;-1;
4000091;7.40;4;8;8.25;6;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
4000092;7.20;4.50;3.75;4.75;4;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
4000093;7.80;7.25;-1;-1;-1;6.50;8.50;9.75;6.60;-1;-1;-1;-1;-1;
4000094;7.20;6.25;-1;-1;-1;7;6.50;7.75;3.80;-1;-1;-1;-1;-1;
4000095;8;5.75;6.25;6;3.50;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
4000096;7.80;6.25;-1;-1;-1;4.25;5;8.75;5.40;-1;-1;-1;-1;-1;
4000097;7.60;5;8;7.75;4.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
4000098;8.80;5.25;8.75;8.25;6.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
4000099;8;6.50;8.75;7.50;5.75;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
4000100;5.60;6.75;4.50;6.75;5.50;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
4000101;8.20;6.75;-1;-1;-1;5;7.50;9;7.40;-1;-1;-1;-1;-1;
4000102;8.20;7.50;-1;-1;-1;3;6;8;8;-1;-1;-1;-1;-1;
4000103;8.20;5.50;7.25;8;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
4000104;7;7.50;-1;-1;-1;4.50;6.25;7.50;2.80;-1;-1;-1;-1;-1;
4000105;8;5.25;6.75;6.25;4.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
4000106;6;5;2;3.25;5.25;-1;-1;-1;3;-1;-1;-1;-1;-1;
4000107;9.40;5.25;8.50;7.75;5.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
4000108;8;7.50;7.25;6;4.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
4000109;7;5.50;5.50;5.75;4.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
4000110;7;6.25;-1;-1;-1;4;6.75;9;3;-1;-1;-1;-1;-1;
4000111;7.20;6.25;7.25;7.25;5.75;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
4000112;5.40;5.50;-1;-1;-1;5.50;6.25;5.75;3.80;-1;-1;-1;-1;-1;
4000113;8.20;7.75;-1;-1;-1;3.50;7.25;8.75;8.80;-1;-1;-1;-1;-1;
4000114;7.60;5.50;5.50;3.75;6.25;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
4000115;6.40;5;-1;-1;-1;4.50;7.25;8.25;3;-1;-1;-1;-1;-1;
4000116;7.20;6;4.50;4.75;4.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
4000117;7;6.50;6.75;6.75;5.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
4000118;7;5;-1;-1;-1;4.50;6;8.75;4;-1;-1;-1;-1;-1;
4000119;7.40;5.75;-1;-1;-1;3;5.75;6.75;4.60;-1;-1;-1;-1;-1;
4000120;7.60;5.75;-1;-1;-1;4.25;6.25;8.25;3.60;-1;-1;-1;-1;-1;
4000121;7.80;4;6.50;6.25;4;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
4000122;4;5;-1;-1;-1;3;7;7;2.20;-1;-1;-1;-1;-1;
4000123;9;5.25;8.75;8.75;5.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
4000124;3.60;3.25;-1;-1;-1;2.25;4.75;4.75;2.40;-1;-1;-1;-1;-1;
4000125;7.80;7.25;7.50;7.50;3.50;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
4000126;8.40;5.75;7.25;7;4;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
4000127;8;6.25;8;7.50;6.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
4000128;3.40;3.25;-1;-1;-1;4;5.25;5.75;5.20;-1;-1;-1;-1;-1;
4000129;3.40;4;-1;-1;-1;3;4.25;6.75;2.80;-1;-1;-1;-1;-1;
4000130;7.60;6;7.25;4.75;4.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
4000131;4.60;5;-1;-1;-1;3.75;4;6.50;3.80;-1;-1;-1;-1;-1;
4000132;8.40;5.50;7.25;7.50;4.50;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
4000133;7.80;5.50;7;6.75;3;-1;-1;-1;4;-1;-1;-1;-1;-1;
4000134;5.20;7.25;-1;-1;-1;3.75;7.25;9;7.20;-1;-1;-1;-1;-1;
4000135;8.60;6;7.25;8.50;6.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
4000136;8.60;6;5;6.75;6;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
4000137;7.80;7;-1;-1;-1;6.50;7.50;9.75;7.40;-1;-1;-1;-1;-1;
4000138;7.80;6.75;-1;-1;-1;6.75;7.50;8.75;8.60;-1;-1;-1;-1;-1;
4000139;7.40;6.25;-1;-1;-1;2.50;4.25;8.75;6.40;-1;-1;-1;-1;-1;
4000140;7.20;7;-1;-1;-1;7;7;9.75;9.40;-1;-1;-1;-1;-1;
4000141;5;4.50;-1;-1;-1;2.25;6.25;6.75;3.80;-1;-1;-1;-1;-1;
4000142;8;7.75;-1;-1;-1;4.50;5.50;8.50;9.40;-1;-1;-1;-1;-1;
4000143;8.80;6.75;7;8;6;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
4000144;8;8.50;7.25;8;4.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
4000145;7;7;-1;-1;-1;4.50;6.50;8.25;5.80;-1;-1;-1;-1;-1;
4000146;6;8.50;-1;-1;-1;8.25;7.50;8.50;6.60;-1;-1;-1;-1;-1;
4000147;8.40;4.75;8.50;4;4;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
4000148;7.60;6;6;7.50;4.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
4000149;9;4.50;8.25;4.75;6;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
4000150;7.40;7;-1;-1;-1;7.25;8.75;9.75;9;-1;-1;-1;-1;-1;
4000151;7.80;6.25;6.75;4.50;4;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
4000152;7.40;7;4.25;8.50;5.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
4000153;7.20;7;-1;-1;-1;6;8.50;9.50;7.60;-1;-1;-1;-1;-1;
4000154;6.40;8;-1;-1;-1;5;7.25;8.25;6.20;-1;-1;-1;-1;-1;
4000155;6.20;7;-1;-1;-1;3.50;6;7;7.20;-1;-1;-1;-1;-1;
4000156;5.20;5.25;-1;-1;-1;6.50;5;7.75;3.20;-1;-1;-1;-1;-1;
4000157;4.60;6;-1;-1;-1;3.75;7;8.50;3.20;-1;-1;-1;-1;-1;
4000158;8.40;8.50;-1;-1;-1;5.75;7.25;9.50;8.40;-1;-1;-1;-1;-1;
4000159;8.20;5.50;5.25;7.25;6.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
4000160;4.40;4;3.25;4.75;4.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
4000161;7.20;5.75;-1;-1;-1;2.50;5.75;6;5;-1;-1;-1;-1;-1;
4000162;5;5.75;-1;-1;-1;4.50;7;7.50;4.20;-1;-1;-1;-1;-1;
4000163;6.80;5.50;4;5.50;4.50;-1;-1;-1;6;-1;-1;-1;-1;-1;
4000164;8;5.75;-1;-1;-1;4.25;6.25;8.50;9.40;-1;-1;-1;-1;-1;
4000165;7.80;6.50;6.75;7.50;4.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
4000166;7.20;4.75;8;5.25;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
4000167;7;7;-1;-1;-1;5;7.50;8;8.60;-1;-1;-1;-1;-1;
4000168;7;4;6.75;2.50;4.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
4000169;8.80;5.50;7.50;8.75;4.25;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
4000170;5.60;6.25;-1;-1;-1;4.75;5.75;8;4.80;-1;-1;-1;-1;-1;
4000171;6.40;5.75;6;5;6;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
4000172;7.20;6;-1;-1;-1;6.25;8;8.75;2.80;-1;-1;-1;-1;-1;
4000173;5.40;5.75;-1;-1;-1;2.25;6.50;7;2.60;-1;-1;-1;-1;-1;
4000174;8.40;6.25;6.25;6.75;5.75;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
4000175;8.60;5.25;6.50;4.25;4;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
4000176;7;7.50;-1;-1;-1;6.25;7;9.50;9.20;-1;-1;-1;-1;-1;
4000177;7;4.75;5.75;8;4.75;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
4000178;2.40;4.25;-1;-1;-1;2.50;7.25;7.75;8.20;-1;-1;-1;-1;-1;
4000179;7.40;4.75;-1;-1;-1;6.75;9;10;6;-1;-1;-1;-1;-1;
4000180;6.20;4.50;-1;-1;-1;5.75;7.50;8.25;7;-1;-1;-1;-1;-1;
4000181;6.40;4.50;6.50;4.75;5.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
4000182;8.40;7.50;6.75;6.50;4.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
4000183;4.60;7;-1;-1;-1;7;6.50;8.50;3.60;-1;-1;-1;-1;-1;
4000184;8;8.25;5.50;7.50;5.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
4000185;8.20;7.75;-1;-1;-1;4.75;7;9.50;8.40;-1;-1;-1;-1;-1;
4000186;8;8;3.75;7.75;8.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
4000187;8.20;7.25;-1;-1;-1;5.25;7.50;8.75;7.20;-1;-1;-1;-1;-1;
4000188;4.80;7.50;-1;-1;-1;6;7.75;8.75;8.60;-1;-1;-1;-1;-1;
4000189;4.80;5.50;-1;-1;-1;2.75;5.75;8;5.60;-1;-1;-1;-1;-1;
4000190;8.20;6.50;6.75;7;6;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
4000191;8.20;7;7;6;6.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
4000192;7.60;6;5;6.75;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
4000193;5.80;7;-1;-1;-1;3.50;6.50;6.75;5.20;-1;-1;-1;-1;-1;
4000194;8.40;7.25;7.75;7.50;5.75;-1;-1;-1;-1;-1;-1;-1;-1;-1;
4000195;6.60;7;-1;-1;-1;7.50;9.50;8.75;4.20;-1;-1;-1;-1;-1;
4000196;4.80;7.50;-1;-1;-1;5.25;7;9.25;7.20;-1;-1;-1;-1;-1;
4000197;7.80;6;7.50;7;2.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
4000198;7.60;6;3.50;8.75;7.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
4000199;8;5.75;6.75;6.50;3.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
4000200;8.20;5.50;8.25;7.50;6.25;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
4000201;8.20;6;7.50;4.25;6.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
4000202;4.20;5.25;3.50;5.25;4;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
4000203;3.40;7;-1;-1;-1;3;5;7;2.20;-1;-1;-1;-1;-1;
4000204;5.60;7;4.75;6.75;5.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
4000205;6.60;5.50;-1;-1;-1;5.75;6.25;9.50;7.80;-1;-1;-1;-1;-1;
4000206;8.40;6;6.75;6.75;5;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
4000207;8;8;-1;-1;-1;5.75;7;8.25;9.60;-1;-1;-1;-1;-1;
4000208;8.40;7.50;-1;-1;-1;3.25;6.25;7.50;9.20;-1;-1;-1;-1;-1;
4000209;8.60;8.50;7.75;4.50;5.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
4000210;7;6.75;-1;-1;-1;3.75;6.75;9;7;-1;-1;-1;-1;-1;
4000211;7.40;8.25;-1;-1;-1;5.25;7.50;8;9;-1;-1;-1;-1;-1;
4000212;8;4.50;-1;-1;-1;6.75;8.75;9;8.60;-1;-1;-1;-1;-1;
4000213;8.20;8;-1;-1;-1;8;8.50;8.50;7;-1;-1;-1;-1;-1;
4000214;2.60;5.50;-1;-1;-1;3.25;5.25;6.75;1.80;-1;-1;-1;-1;-1;
4000215;8.60;4.75;7.75;7.25;4;-1;-1;-1;6;-1;-1;-1;-1;-1;
4000216;6.20;5.50;6;4.25;5;-1;-1;-1;7;-1;-1;-1;-1;-1;
4000217;6.20;6.50;-1;-1;-1;7.50;8.75;8.50;5.20;-1;-1;-1;-1;-1;
4000218;8.60;8.25;-1;-1;-1;5.75;7;8.50;9.80;-1;-1;-1;-1;-1;
4000219;9;5.25;8.50;8.50;6.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
4000220;3.60;3.25;-1;-1;-1;4.25;4.50;7;2.60;-1;-1;-1;-1;-1;
4000221;7.60;6;5.50;8.25;5.25;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
4000222;8.60;5;5.75;6.25;5;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
4000223;5.40;2.75;-1;-1;-1;1.75;5.75;5.50;3.40;-1;-1;-1;-1;-1;
4000224;7.80;4.25;5.75;4.75;6;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
4000225;8.20;4.75;6.25;7;6.50;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
4000226;3;3.25;-1;-1;-1;3.75;5.50;6.50;2.40;-1;-1;-1;-1;-1;
4000227;6.40;4.75;-1;-1;-1;8.25;7.75;8.75;6.60;-1;-1;-1;-1;-1;
4000228;6.80;7;-1;-1;-1;7.75;8.50;9.25;2.40;-1;-1;-1;-1;-1;
4000229;7.80;7.25;6;7;7.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
4000230;5.40;5.50;-1;-1;-1;7;6.50;9.75;3.80;-1;-1;-1;-1;-1;
4000231;6.40;5.75;2.75;3.25;3.25;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
4000232;9;8;8;5.75;4.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
4000233;8.20;7;4.50;7.75;7.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
4000234;7.20;8.50;-1;-1;-1;8.75;7.50;9.75;8.40;-1;-1;-1;-1;-1;
4000235;8.80;6.75;8;8;5.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
4000236;6.60;7.50;-1;-1;-1;7.75;7.50;9.50;6.20;-1;-1;-1;-1;-1;
4000237;2.20;3.50;-1;-1;-1;6;7;8;2.60;-1;-1;-1;-1;-1;
4000238;5.60;5.50;-1;-1;-1;6.50;7;8.50;5;-1;-1;-1;-1;-1;
4000239;4.60;5.50;-1;-1;-1;5.25;6.50;6.75;3.60;-1;-1;-1;-1;-1;
4000240;7.60;8;-1;-1;-1;4.50;6.75;9.25;5.20;-1;-1;-1;-1;-1;
4000241;8;6.50;-1;-1;-1;7.75;8.25;9.75;5.60;-1;-1;-1;-1;-1;
4000242;7.60;7;5.25;7.25;4;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
4000243;4;2.25;-1;-1;-1;3.50;5.75;6.50;2;-1;-1;-1;-1;-1;
4000244;3;3.25;-1;-1;-1;3.50;6.75;6.75;4;-1;-1;-1;-1;-1;
4000245;7.40;5.50;-1;-1;-1;4;6.75;8.25;8.60;-1;-1;-1;-1;-1;
4000246;7;7;-1;-1;-1;4.50;7.50;9.50;5.20;-1;-1;-1;-1;-1;
4000247;6.20;4.75;-1;-1;-1;2.75;5.50;6.25;3.20;-1;-1;-1;-1;-1;
4000248;7.80;5.50;-1;-1;-1;6.50;7.75;10;3.40;-1;-1;-1;-1;-1;
4000249;6.80;4.75;-1;-1;-1;4.25;6.25;8.50;9.60;-1;-1;-1;-1;-1;
4000250;6.40;5.25;-1;-1;-1;3;6.50;6.75;4.60;-1;-1;-1;-1;-1;
4000251;9;3.25;-1;-1;-1;5.50;7.50;9.75;7.20;-1;-1;-1;-1;-1;
4000252;7;7.25;-1;-1;-1;9;5.50;7;4;-1;-1;-1;-1;-1;
4000253;7.40;7.50;-1;-1;-1;4;6;7;4.20;-1;-1;-1;-1;-1;
4000254;6.20;5.50;-1;-1;-1;3.50;6.25;7.25;5.40;-1;-1;-1;-1;-1;
4000255;6;5.75;-1;-1;-1;3.50;6.50;9.25;3.40;-1;-1;-1;-1;-1;
4000256;5.40;6.25;-1;-1;-1;7.50;8;9;5.60;-1;-1;-1;-1;-1;
4000257;5.60;6.25;-1;-1;-1;4.75;5;8;7.80;-1;-1;-1;-1;-1;
4000258;4;5;-1;-1;-1;3.75;6.50;8.50;2.40;-1;-1;-1;-1;-1;
4000259;4.60;4.50;-1;-1;-1;4.50;5.75;7;1;-1;-1;-1;-1;-1;
4000260;7.40;8.25;-1;-1;-1;10;9;9.50;9.60;-1;-1;-1;-1;-1;
4000261;5;5;-1;-1;-1;3.50;5.75;6;5.40;-1;-1;-1;-1;-1;
4000262;7.20;7;-1;-1;-1;7;7.25;7.75;8;-1;-1;-1;-1;-1;
4000263;7.80;4.75;-1;-1;-1;4.25;5;7.25;3.40;-1;-1;-1;-1;-1;
4000264;6.20;5.50;-1;-1;-1;4.50;7;8.50;8.20;-1;-1;-1;-1;-1;
4000265;5.80;6.75;-1;-1;-1;6.50;7.50;9.25;5.80;-1;-1;-1;-1;-1;
4000266;3.20;3.50;-1;-1;-1;3.50;5.75;5.50;2.80;-1;-1;-1;-1;-1;
4000267;8.60;7.50;-1;-1;-1;8.50;7.75;9.75;9.40;-1;-1;-1;-1;-1;
4000268;5.20;5.25;-1;-1;-1;2.50;5.75;7.75;3.20;-1;-1;-1;-1;-1;
4000269;7;6;-1;-1;-1;3;6.75;8;4.40;-1;-1;-1;-1;-1;
4000270;7.20;7.75;-1;-1;-1;2.25;6.25;8.25;5.80;-1;-1;-1;-1;-1;
4000271;5.60;6.50;-1;-1;-1;5.75;7.25;8;8;-1;-1;-1;-1;-1;
4000272;7.80;6.50;-1;-1;-1;7;7.75;9.75;7.20;-1;-1;-1;-1;-1;
4000273;4.60;3.25;-1;-1;-1;4.75;6.25;6.50;3.80;-1;-1;-1;-1;-1;
4000274;6.20;6;-1;-1;-1;3.25;6;6.75;4.40;-1;-1;-1;-1;-1;
4000275;5.80;6;-1;-1;-1;4;6;9.25;4.40;-1;-1;-1;-1;-1;
