SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
44000085;7.40;8;-1;-1;-1;5.75;7;8.75;9;-1;-1;-1;-1;-1;
44000086;7.80;5;-1;-1;-1;6;9;-1;7;-1;-1;-1;-1;-1;
44000087;5.40;6;-1;-1;-1;7.50;8;9.50;9.20;-1;-1;-1;-1;-1;
44000088;5.80;7.50;-1;-1;-1;5.75;5.50;9;7.80;-1;-1;-1;-1;-1;
44000089;8.80;7.25;8;9;6.50;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
44000090;7.60;7.50;8;5.50;5.75;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000091;7.80;7;-1;-1;-1;7.50;8.75;-1;-1;-1;-1;-1;-1;-1;
44000092;8;8;5.75;5.75;5.75;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
44000093;6.80;7;5;5.50;4.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;
44000094;8.40;7;8.25;8.75;5.50;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
44000095;8.20;7.50;6.50;8.25;5.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
44000096;8.60;8.25;7.75;8;7.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
44000097;7.80;6.50;7.50;7.50;5.75;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
44000098;7;5.75;-1;-1;-1;5.25;9.25;9;6;-1;-1;-1;-1;-1;
44000099;9.60;7.75;9.25;8.25;6.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000100;8.60;7;5;6;5.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
44000101;6.80;7.25;-1;-1;-1;6.25;8.50;9.25;9;-1;-1;-1;-1;-1;
44000102;8.20;7.25;7.75;6.25;5.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
44000103;5.20;6;-1;-1;-1;2.50;6.25;-1;-1;-1;-1;-1;-1;-1;
44000104;6.20;6.25;-1;-1;-1;5;7.25;7.50;4.20;-1;-1;-1;-1;-1;
44000105;7;6.50;-1;-1;-1;7.50;9;-1;-1;-1;-1;-1;-1;-1;
44000106;6.20;8.25;-1;-1;-1;8;8.25;9.75;8;-1;-1;-1;-1;-1;
44000107;8.60;7.25;7.75;7.25;4;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
44000108;6.20;6;-1;-1;-1;3;6.25;-1;-1;-1;-1;-1;-1;-1;
44000109;6.60;7.50;-1;-1;-1;6.75;6.75;9.50;4;-1;-1;-1;-1;-1;
44000110;7.80;8;-1;-1;-1;9.50;9;9.75;5.80;-1;-1;-1;-1;-1;
44000111;6.40;7.25;-1;-1;-1;5.75;8;9;7.20;-1;-1;-1;-1;-1;
44000112;8.60;7;8;7.50;7;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000113;7.60;7.75;-1;-1;-1;7.50;8.50;9.75;5.80;-1;-1;-1;-1;-1;
44000114;7.20;6.50;-1;-1;-1;6.25;7.25;9.75;7.60;-1;-1;-1;-1;-1;
44000115;9;7.25;8;9.25;8.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
44000116;6.60;7.75;5.75;5.50;5.50;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
44000117;8.60;7.50;7;8.50;8;-1;-1;-1;9;-1;-1;-1;-1;-1;
44000118;8.20;7;7.75;9;7.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
44000119;8.80;7.50;5;8.25;9.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
44000120;4.80;5.75;-1;-1;-1;2.50;6.75;8;6;-1;-1;-1;-1;-1;
44000121;5.80;6;-1;-1;-1;5.75;8.50;-1;-1;-1;-1;-1;-1;-1;
44000122;6;5.50;-1;-1;-1;3.50;6.50;-1;-1;-1;-1;-1;-1;-1;
44000123;9.40;6.25;7.75;6.75;6;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000124;7.60;6.75;7;6.25;7.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
44000125;7.60;7;-1;-1;-1;7;7.25;-1;-1;-1;-1;-1;-1;-1;
44000126;8.20;7.25;7.75;7;8;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
44000127;7.60;6.50;-1;-1;-1;6.75;6;9.25;8.20;-1;-1;-1;-1;-1;
44000128;9.40;5.50;8.25;8.50;7.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
44000129;6.80;7;-1;-1;-1;5.50;7;7.50;5.60;-1;-1;-1;-1;-1;
44000130;4.60;6;-1;-1;-1;7;8.25;9.50;6.40;-1;-1;-1;-1;-1;
44000131;2.60;4.50;-1;-1;-1;2.50;6.75;-1;-1;-1;-1;-1;-1;-1;
44000132;5.80;6;-1;-1;-1;4.75;7.75;-1;-1;-1;-1;-1;-1;-1;
44000133;8.40;6.75;5;6.75;5;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
44000134;7.80;8;-1;-1;-1;8.25;8.50;9.75;9.60;-1;-1;-1;-1;-1;
44000135;7.80;8;6.25;7.75;6.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
44000136;6.80;5.75;6.25;8;5;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
44000137;5.80;6.25;-1;-1;-1;3.25;5.25;8.75;5.40;-1;-1;-1;-1;-1;
44000138;7.20;7;-1;-1;-1;5.50;8.25;9.25;7.20;-1;-1;-1;-1;-1;
44000139;7.40;7.50;-1;-1;-1;6;7.75;9.75;6.40;-1;-1;-1;-1;-1;
44000140;7;7.50;-1;-1;-1;6.75;8;9.25;7.80;-1;-1;-1;-1;-1;
44000141;7.20;6.25;-1;-1;-1;6;6.75;-1;-1;-1;-1;-1;-1;-1;
44000142;7;6.50;-1;-1;-1;6;8.75;9.25;6.60;-1;-1;-1;-1;-1;
44000143;8.20;8.50;-1;-1;-1;7;8.50;10;9.20;-1;-1;-1;-1;-1;
44000144;8.20;8;8.50;6.25;6;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000145;7.80;6.50;4.75;7.25;6.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
44000146;7.80;8.50;-1;-1;-1;7.75;7.50;9.75;9.80;-1;-1;-1;-1;-1;
44000147;7.80;7.50;-1;-1;-1;6;7.50;9.50;7.80;-1;-1;-1;-1;-1;
44000148;7.20;5.50;-1;-1;-1;6.25;7.75;9.25;7.20;-1;-1;-1;-1;-1;
44000149;9;6.25;8.75;10;8.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
44000150;5.60;7.50;-1;-1;-1;4.50;7.25;9;3.80;-1;-1;-1;-1;-1;
44000151;7;6;5.75;6.75;4;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
44000152;6.80;5.75;-1;-1;-1;6.25;6.25;-1;-1;-1;-1;-1;-1;-1;
44000153;6.20;6.50;-1;-1;-1;5;7.50;8.75;5.40;-1;-1;-1;-1;-1;
44000154;8.40;7.50;8.25;8.75;6.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
44000155;4.80;6.75;-1;-1;-1;3.75;7;8;4;-1;-1;-1;-1;-1;
44000156;8.40;8.25;6.50;7.75;7.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
44000157;8.80;8;8;9;7.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
44000158;6;7;-1;-1;-1;3;8.25;8.75;3.20;-1;-1;-1;-1;-1;
44000159;5.60;6.50;-1;-1;-1;5;8;-1;-1;-1;-1;-1;-1;-1;
44000160;6.80;7;7.25;7.50;7;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
44000161;7.40;7.25;6;5.75;4;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
44000162;8.60;7.25;7.25;8;7;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
44000163;8.40;8;8.25;4.75;6.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000164;8;7;4.75;5.25;5.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
44000165;7.80;7.50;-1;-1;-1;6;7.25;9.75;8;-1;-1;-1;-1;-1;
44000166;7.20;7.75;5.50;5.25;5.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
44000167;7;8;-1;-1;-1;8.50;8.75;9.25;8.20;-1;-1;-1;-1;-1;
44000168;8.20;7.50;6.50;8;9;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
44000169;7;7.25;-1;-1;-1;6.50;8.50;9;7.80;-1;-1;-1;-1;-1;
44000170;6;5.50;-1;-1;-1;4.25;7.25;-1;-1;-1;-1;-1;-1;-1;
44000171;7.60;4.25;6.75;7;6.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
44000172;8.20;7;6.25;6.75;5.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
44000173;8.40;6.75;7;8;6;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
44000174;7.20;7;5.25;7.50;6;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
44000175;7.40;8.25;-1;-1;-1;7.50;8.50;10;9.20;-1;-1;-1;-1;-1;
44000176;8;6.50;7.25;6;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
44000177;8.40;5.25;7.75;4.50;7;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
44000178;9;7.50;8.50;7.50;5.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
44000179;5.20;7;-1;-1;-1;6.75;8.50;9.25;5.20;-1;-1;-1;-1;-1;
44000180;8.60;8;-1;-1;-1;7.75;9.25;9.75;8.80;-1;-1;-1;-1;-1;
44000181;4;2.25;-1;-1;-1;5.25;5.50;-1;4.40;-1;-1;-1;-1;-1;
44000182;8.40;7.75;8;8.25;5.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
44000183;9.20;7.25;6;9.25;9.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
44000184;7.60;7.50;-1;-1;-1;6;7;9.50;8;-1;-1;-1;-1;-1;
44000185;6.20;6;-1;-1;-1;5.75;8;-1;-1;-1;-1;-1;-1;-1;
44000186;7.80;8.50;-1;-1;-1;5.75;8.25;9.25;9;-1;-1;-1;-1;-1;
44000187;8.20;7.75;7.75;7.75;6.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
44000188;7.80;7;7;7.50;5.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
44000189;8.80;7;5.75;9.25;6;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000190;7.20;-1;4.25;4;-1;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
44000191;9;7.75;8.50;6;5.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
44000192;6.60;7.25;-1;-1;-1;4.50;7.50;9.75;7.60;-1;-1;-1;-1;-1;
44000193;7;8;-1;-1;-1;5;8;9;8;-1;-1;-1;-1;-1;
44000194;7.40;8.50;-1;-1;-1;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
44000195;8.80;7.75;8.75;7.75;7;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000196;8.20;6.75;6.50;5.75;4;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
44000197;8.40;7.75;-1;-1;-1;6;8.75;9;8.60;-1;-1;-1;-1;-1;
44000198;8.60;7.25;8.25;5.50;5.75;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000199;6.40;7.50;-1;-1;-1;5;6.50;9;5;-1;-1;-1;-1;-1;
44000200;8;7;7.50;8;8;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
44000201;7.80;7.50;-1;-1;-1;6;8;9;8.60;-1;-1;-1;-1;-1;
44000202;7.20;7.25;-1;-1;-1;3.50;6;9;4.40;-1;-1;-1;-1;-1;
44000203;7.80;7.50;-1;-1;-1;6;7.25;9;7.20;-1;-1;-1;-1;-1;
44000204;9;6.75;8;9.50;6.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000205;8;7.50;9;8.25;6;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
44000206;7.80;6.50;-1;-1;-1;5.50;7.50;-1;-1;-1;-1;-1;-1;-1;
44000207;4.80;5.75;-1;-1;-1;2.50;4.75;-1;-1;-1;-1;-1;-1;-1;
44000208;5.80;7;-1;-1;-1;6;8;8.25;9.40;-1;-1;-1;-1;-1;
44000209;7;6.50;-1;-1;-1;3.25;7.25;6.75;4.60;-1;-1;-1;-1;-1;
44000210;7.20;7;-1;-1;-1;9.25;9;10;9.40;-1;-1;-1;-1;-1;
44000211;7.60;8.25;-1;-1;-1;7;8;9;8.80;-1;-1;-1;-1;-1;
44000212;7.20;6.25;4.75;5;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
44000213;7.40;7.50;6.75;7.75;5.75;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
44000214;7.80;7.50;6.75;7.75;6.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
44000215;7.40;7.50;-1;-1;-1;7;7.50;9.50;6.60;-1;-1;-1;-1;-1;
44000216;7;6.50;6;6.25;7.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
44000217;7.60;7.25;-1;-1;-1;9.25;7.75;9.50;9;-1;-1;-1;-1;-1;
44000218;6.60;8.25;-1;-1;-1;5.75;7.50;9;7.40;-1;-1;-1;-1;-1;
44000219;8.60;8;-1;-1;-1;6.50;8.25;9.50;7.40;-1;-1;-1;-1;-1;
44000220;6.80;7;-1;-1;-1;4;6.75;-1;-1;-1;-1;-1;-1;-1;
44000221;4.60;4.50;-1;-1;-1;5.50;7;-1;-1;-1;-1;-1;-1;-1;
44000222;8.60;7.50;7.50;6.50;5.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000223;7.40;7.25;6;8.25;6.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
44000224;8.20;7.75;8;7.25;8;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000225;8;8.25;8.25;8.75;6.75;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000226;8.20;7.75;-1;-1;-1;7.50;9;10;8.80;-1;-1;-1;-1;-1;
44000227;7.80;7.25;-1;-1;-1;3.25;7;9.50;9.20;-1;-1;-1;-1;-1;
44000228;8;6;7.75;7.75;6.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
44000229;8.80;8.25;8.50;6.75;7.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000230;8;7;8.25;7.75;6.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000232;6.60;6.75;-1;-1;-1;7;7.75;9.25;8.20;-1;-1;-1;-1;-1;
44000233;7.40;8;-1;-1;-1;7.50;7;8.75;8.20;-1;-1;-1;-1;-1;
44000234;7.60;5;7.25;7.75;4.25;-1;-1;-1;6;-1;-1;-1;-1;-1;
44000235;7.60;7;-1;-1;-1;7;8;9.75;6.80;-1;-1;-1;-1;-1;
44000236;7.60;8;-1;-1;-1;7;8.75;9.50;7.20;-1;-1;-1;-1;-1;
44000237;7;8.50;-1;-1;-1;6.25;7.25;8.75;9;-1;-1;-1;-1;-1;
44000238;8.20;7.75;7.50;8.50;6.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
44000241;5;6.75;-1;-1;-1;4.50;7.75;-1;-1;-1;-1;-1;-1;-1;
44000242;5.60;5.50;-1;-1;-1;5;6.75;-1;-1;-1;-1;-1;-1;-1;
44000243;8;8.25;5.50;7.75;7.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
44000244;7.40;7;6.50;7.75;6.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
44000245;8.20;8;6;7.50;6.50;-1;-1;-1;-1;-1;-1;-1;-1;9.20;
44000246;7.60;7.25;-1;-1;-1;3.75;7.50;-1;-1;-1;-1;-1;-1;-1;
44000247;7;6.50;-1;-1;-1;4.75;6.50;8.50;6.80;-1;-1;-1;-1;-1;
44000248;7.60;7.75;5.50;7;7.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
44000249;7.40;8.25;-1;-1;-1;7.25;8.75;9.75;8.60;-1;-1;-1;-1;-1;
44000250;8.20;7.25;6.50;7.50;7;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
44000251;6.40;7.50;-1;-1;-1;6.75;8;10;7.40;-1;-1;-1;-1;-1;
44000252;8.40;7;8;7.75;6;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
44000253;7.80;6.50;6.75;5.75;6.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
44000254;8.60;7.75;7.75;7.25;5.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
44000255;5.40;7.25;-1;-1;-1;3.25;6;7.50;6.80;-1;-1;-1;-1;-1;
44000256;7;6.50;5.50;6.75;7.25;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
44000257;8.20;6.50;7.75;5.50;3.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
44000258;8;7.75;8.50;6;6;-1;-1;-1;9;-1;-1;-1;-1;-1;
44000259;9.20;7.75;8;7.75;5.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
44000260;6.80;6.50;-1;-1;-1;5;7.50;-1;-1;-1;-1;-1;-1;-1;
44000261;8.20;7.50;7.75;7;4.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
44000262;8.20;6.50;8.50;8.50;5;-1;-1;-1;6;-1;-1;-1;-1;-1;
44000263;8.40;8;5.75;6.50;7.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
44000264;7;6;-1;-1;-1;5.25;6.50;8.50;6.20;-1;-1;-1;-1;-1;
44000265;7.20;7;6.75;7.25;4.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
44000266;6.80;8;-1;-1;-1;3.50;6.50;8.75;5.60;-1;-1;-1;-1;-1;
44000267;7;6.75;7;7.50;8.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
44000268;5.60;8;-1;-1;-1;4.75;6.75;9.25;5.80;-1;-1;-1;-1;-1;
44000269;6;6.50;-1;-1;-1;6.25;8;-1;-1;-1;-1;-1;-1;-1;
44000270;8.20;6;7.75;5.75;7.50;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
44000271;7;7;-1;-1;-1;5;7.50;8;4.40;-1;-1;-1;-1;-1;
44000272;8.40;7.75;8;8.75;5.75;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
44000273;6.60;7;-1;-1;-1;7.75;8;8.50;6;-1;-1;-1;-1;-1;
44000274;7.80;8;7.50;7.50;7;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
44000275;8;9;-1;-1;-1;9.50;10;9.75;9.40;-1;-1;-1;-1;-1;
44000276;7.60;7.50;-1;-1;-1;9;8.25;-1;-1;-1;-1;-1;-1;-1;
44000277;5.20;6;-1;-1;-1;5.75;8;-1;-1;-1;-1;-1;-1;-1;
44000278;6.40;7.50;-1;-1;-1;6;7.25;8.50;5.40;-1;-1;-1;-1;-1;
44000279;7.60;6.50;-1;-1;-1;7;8.25;9.75;6.80;-1;-1;-1;-1;-1;
44000280;7.80;6.75;-1;-1;-1;6.25;7.50;9;4.20;-1;-1;-1;-1;-1;
44000281;8;7.75;7.25;6.75;8.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
44000282;7.20;6.50;6.50;6.50;4.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
