SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
54000001;6.80;6;-1;-1;-1;2.50;8;8.75;3.80;-1;-1;-1;-1;-1;
54000002;7;7.25;3.50;5.50;4.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
54000003;4.60;5.75;-1;-1;-1;3;5;7;4.20;-1;-1;-1;-1;-1;
54000004;2.80;5.25;-1;-1;-1;4;4.75;-1;2.20;-1;-1;-1;-1;-1;
54000005;4.60;5.75;-1;-1;-1;5;6.25;8.75;3.80;-1;-1;-1;-1;-1;
54000006;5.80;5.50;-1;-1;-1;6.25;7;8;3.80;-1;-1;-1;-1;-1;
54000007;7.60;7.58;-1;-1;-1;8;6.25;9.50;2.80;-1;-1;-1;-1;-1;
54000008;7.80;7;3.25;5;4.25;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
54000009;5.80;6.75;-1;-1;-1;4;7;8;2.40;-1;-1;-1;-1;-1;
54000010;7;7;6.50;7;6.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
54000011;3.60;2.25;-1;-1;-1;2.50;2.75;4;2.60;-1;-1;-1;-1;-1;
54000012;7.20;6;3.75;5;6.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
54000013;7.20;6.75;6.25;6.25;5.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
54000014;7;4;4.50;4.75;3.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
54000015;6.20;7.50;-1;-1;-1;4.50;7;8.75;3.20;-1;-1;-1;-1;-1;
54000016;4.80;4;-1;-1;-1;5;7;6.75;1.60;-1;-1;-1;-1;-1;
54000017;6.80;5.25;-1;-1;-1;2.75;5.75;8;2.80;-1;-1;-1;-1;-1;
54000018;7.40;5.25;5;7.25;5.25;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
54000019;7.40;4.75;-1;-1;-1;3.75;7.75;8.25;2.40;-1;-1;-1;-1;-1;
