SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
46000001;8.20;7.75;-1;-1;-1;7.50;7.75;9.75;8.60;-1;-1;-1;-1;-1;
46000002;5.20;5.75;-1;-1;-1;3.50;6.75;-1;-1;-1;-1;-1;-1;-1;
46000003;7.80;7.50;7.50;8;2.50;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
46000004;8.40;6.25;-1;-1;-1;8;9.25;9.75;6.80;-1;-1;-1;-1;-1;
46000005;8;7;-1;-1;-1;4.50;7.75;8.25;7.20;-1;-1;-1;-1;-1;
46000006;7.80;7.75;7.50;7;7;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
46000007;7.80;7.50;-1;-1;-1;6.25;6.25;8.50;9.80;-1;-1;-1;-1;-1;
46000008;8;6.50;6;7;5.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
46000009;8.60;7.25;8;8.75;7;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
46000010;7.80;7;7.50;7.75;6.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
46000011;8.20;6.75;7.75;6.25;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
46000012;6.20;4;-1;-1;-1;5.75;7.25;-1;-1;-1;-1;-1;-1;-1;
46000013;6.40;6.75;-1;-1;-1;8;8.25;9.75;9.20;-1;-1;-1;-1;-1;
46000014;6.40;7.75;-1;-1;-1;4.75;7.25;9;4.80;-1;-1;-1;-1;-1;
46000015;3.20;-1;-1;-1;-1;5;-1;-1;4.60;-1;-1;-1;-1;-1;
46000016;3.40;5.50;-1;-1;-1;3;4.50;6.50;4;-1;-1;-1;-1;-1;
46000017;7;7.75;-1;-1;-1;3.25;7.75;9;6.60;-1;-1;-1;-1;-1;
