SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
36000051;8.40;6.75;-1;-1;-1;5;9;8.25;8.40;-1;-1;-1;-1;-1;
36000052;8;5.75;7.25;5.25;7;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000053;7.40;7.75;-1;-1;-1;7.75;9.25;9.75;4.60;-1;-1;-1;-1;-1;
36000054;8.80;8.75;-1;-1;-1;7.75;8.75;9.25;9.40;-1;-1;-1;-1;-1;
36000055;8;6.25;7.75;7;6;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
36000056;3.40;5.75;-1;-1;-1;4.25;7.75;-1;-1;-1;-1;-1;-1;-1;
36000057;6;6;-1;-1;-1;6.75;7;8.25;4.40;-1;-1;-1;-1;-1;
36000058;7.60;8;6.50;6.75;7;-1;-1;-1;7;-1;-1;-1;-1;-1;
36000059;6.60;7.50;-1;-1;-1;4.50;7.50;9;9.20;-1;-1;-1;-1;-1;
36000060;5.80;6.50;-1;-1;-1;7;8.25;8.50;5.60;-1;-1;-1;-1;-1;
36000061;5.40;7;-1;-1;-1;2.25;7;9;4.40;-1;-1;-1;-1;-1;
36000062;7.20;5.25;-1;-1;-1;2.50;6.50;7.25;3.60;-1;-1;-1;-1;-1;
36000063;7.80;5.50;6.75;6.25;6.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
36000064;1.60;2;-1;-1;-1;3.25;4;-1;-1;-1;-1;-1;-1;-1;
36000065;3;2;-1;-1;-1;2.50;4.25;-1;-1;-1;-1;-1;-1;-1;
36000066;5.40;5.75;-1;-1;-1;3.25;7.75;7.50;3.80;-1;-1;-1;-1;-1;
36000067;7.40;7;-1;-1;-1;7.50;8;8.75;3.60;-1;-1;-1;-1;-1;
36000068;5.80;7.25;-1;-1;-1;4.25;6.25;9;3.80;-1;-1;-1;-1;-1;
36000069;6.60;7.50;-1;-1;-1;5.75;6.75;8.25;4.20;-1;-1;-1;-1;-1;
36000070;7.60;7.75;6.25;5.75;5;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000071;6.40;7.50;-1;-1;-1;6.50;8;9.75;4.60;-1;-1;-1;-1;-1;
36000072;5.60;7.50;-1;-1;-1;6;8.50;9;4;-1;-1;-1;-1;-1;
36000073;8.60;7.75;-1;-1;-1;5.25;7;8.25;9.60;-1;-1;-1;-1;-1;
36000074;7.60;6.75;6.50;6.50;5.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
36000075;8.20;5.75;8.50;5.50;6.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
36000076;7.20;7;-1;-1;-1;5.75;7.50;7;8.60;-1;-1;-1;-1;-1;
36000077;5.60;5.25;-1;-1;-1;5.25;7.25;8.50;1.80;-1;-1;-1;-1;-1;
36000078;7.60;6.50;6.75;6.25;5.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
36000079;8.40;5.25;6.25;5.50;5.75;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
36000080;8.80;5.75;8.25;7.25;5.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
36000081;8.60;6.25;8;6.25;6.50;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
36000082;8.80;5;8.25;6;4.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
36000083;7.40;3.75;7.50;6.75;6.75;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
36000084;7.80;5.75;8.50;8;6.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
36000085;8.80;6.50;7;7.50;5.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
36000086;8.40;8.75;-1;-1;-1;8.75;8.25;9.50;10;-1;-1;-1;-1;-1;
36000087;8.60;7.50;6;7.25;7.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
36000088;7.20;8.50;-1;-1;-1;4.75;6.75;8.50;7.40;-1;-1;-1;-1;-1;
36000090;3.40;3.25;-1;-1;-1;3.75;3.50;4.50;2.40;-1;-1;-1;-1;-1;
36000091;7.80;6.50;5.75;8.75;7;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000092;7.80;7.25;-1;-1;-1;5.75;8;9;5.20;-1;-1;-1;-1;-1;
36000093;9.20;6;9;7;6.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
36000094;6.40;5.50;-1;-1;-1;5.50;7.25;7.50;4.80;-1;-1;-1;-1;-1;
36000095;8.80;6.50;8.25;5.50;6.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
36000096;7.40;6;5.50;5.50;4.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
36000097;8;7;8.50;7;7;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
36000098;8.40;5.75;6.25;7;5;-1;-1;-1;6;-1;-1;-1;-1;-1;
36000099;9;6.50;5.75;8.25;8.75;-1;-1;-1;-1;-1;-1;-1;-1;-1;
36000100;9;7;6.75;9;8.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
36000101;9;6;6.50;7.25;6.50;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
36000102;5.40;5.75;-1;-1;-1;2.75;6.50;7.50;3.80;-1;-1;-1;-1;-1;
36000103;7.60;6.75;-1;-1;-1;6.25;7;9.50;4.60;-1;-1;-1;-1;-1;
36000104;5.20;7.50;-1;-1;-1;2.75;6;8.50;4.40;-1;-1;-1;-1;-1;
36000105;1.80;2.75;-1;-1;-1;2.75;3.75;-1;-1;-1;-1;-1;-1;-1;
36000106;8.80;7.75;-1;-1;-1;6.50;7.25;10;9.40;-1;-1;-1;-1;-1;
36000107;6;7.75;-1;-1;-1;6;7;9.25;6.80;-1;-1;-1;-1;-1;
36000108;3;5.25;-1;-1;-1;4.25;5.25;-1;-1;-1;-1;-1;-1;-1;
36000109;5.40;8.25;-1;-1;-1;4;5.75;8;4.40;-1;-1;-1;-1;-1;
36000110;6.40;7;-1;-1;-1;4;8;9.25;5.80;-1;-1;-1;-1;-1;
36000111;2.40;2.25;-1;-1;-1;3;3.75;-1;-1;-1;-1;-1;-1;-1;
36000112;6.40;7;-1;-1;-1;3.25;6.50;8.25;4.40;-1;-1;-1;-1;-1;
36000113;8.80;7.25;7.75;8;5.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
36000114;7.20;6.75;5.50;5.25;3.25;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
36000115;6.60;4.50;-1;-1;-1;3.50;6.50;7.50;3.40;-1;-1;-1;-1;-1;
36000116;8.60;8.25;7.50;5.75;6;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
36000117;6.20;6.75;-1;-1;-1;3.75;5.75;8.25;2;-1;-1;-1;-1;-1;
36000118;8.40;8;-1;-1;-1;6.75;7.50;9.50;9.40;-1;-1;-1;-1;-1;
36000119;8.60;4.25;7.75;7.75;7.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;
36000120;9;3.75;5.50;9.50;9.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
36000121;9;6.50;7;8.75;9.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
36000122;6.40;6;-1;-1;-1;4;7.75;9.75;5.20;-1;-1;-1;-1;-1;
36000123;2.60;2;-1;-1;-1;4;5.75;-1;-1;-1;-1;-1;-1;-1;
36000124;6;6.75;-1;-1;-1;5.50;8;8.50;5;-1;-1;-1;-1;-1;
36000125;4.80;5.50;-1;-1;-1;2.75;6.50;7.25;3;-1;-1;-1;-1;-1;
36000126;5.20;5.50;-1;-1;-1;5.75;7;9.75;4.40;-1;-1;-1;-1;-1;
36000127;6.40;6;-1;-1;-1;3.75;5.50;8.50;4;-1;-1;-1;-1;-1;
36000128;4.60;6.50;-1;-1;-1;3.50;5.75;6.75;4.40;-1;-1;-1;-1;-1;
36000129;7.80;6.75;6.25;7.25;6.75;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
36000130;5.20;7.25;-1;-1;-1;6.50;8;10;5;-1;-1;-1;-1;-1;
36000131;7.80;8.75;-1;-1;-1;6.50;6.75;8.75;8;-1;-1;-1;-1;-1;
36000132;4.60;3.75;-1;-1;-1;4.50;5.25;-1;-1;-1;-1;-1;-1;-1;
36000133;8.60;8.25;-1;-1;-1;9.50;8.75;9.75;8;-1;-1;-1;-1;-1;
36000134;8.20;8.75;-1;-1;-1;5.50;7.50;10;8.20;-1;-1;-1;-1;-1;
36000135;9;6.25;8.25;5.50;6.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000136;5.80;7.75;-1;-1;-1;5.25;6.75;7.50;6.80;-1;-1;-1;-1;-1;
36000137;9;6.50;8;8.50;4.50;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
36000138;5.80;1.50;-1;-1;-1;1.75;3;-1;-1;-1;-1;-1;-1;-1;
36000139;7.80;7.50;-1;-1;-1;7.50;8.25;9.75;9.60;-1;-1;-1;-1;-1;
36000140;6.60;8;-1;-1;-1;9.50;9.25;9.50;6.40;-1;-1;-1;-1;-1;
36000141;8.40;6.50;6.75;8.25;8.75;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
36000142;8.60;4.75;4;8.25;8.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
36000143;9.20;6.50;7;8.75;10;-1;-1;-1;9;-1;-1;-1;-1;-1;
36000144;8.80;6.25;8.75;7;7.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
36000145;7.20;6;4.50;5;5;-1;-1;-1;-1;-1;-1;-1;-1;-1;
36000146;6.80;7;-1;-1;-1;6.50;7.25;8.50;7;-1;-1;-1;-1;-1;
36000147;8.20;8.50;-1;-1;-1;6.25;6.75;9;9.80;-1;-1;-1;-1;-1;
36000148;8;6;4.75;5.50;4.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
36000149;4.40;6.75;-1;-1;-1;5;6.25;8.75;3;-1;-1;-1;-1;-1;
36000150;3.80;4;-1;-1;-1;5.50;6.50;-1;-1;-1;-1;-1;-1;-1;
36000151;9.40;6.50;7.75;9.25;10;-1;-1;-1;-1;-1;-1;-1;-1;-1;
36000152;5.80;6.25;-1;-1;-1;4.75;7.25;9;2.80;-1;-1;-1;-1;-1;
36000153;7.80;5.50;-1;-1;-1;7.25;6.75;9;5.40;-1;-1;-1;-1;-1;
36000154;9;6.25;5.50;9;10;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000155;9.20;6.75;7.25;7.25;8;-1;-1;-1;-1;-1;-1;-1;-1;-1;
36000156;7;8.25;7.25;7.50;5.50;-1;-1;-1;6;-1;-1;-1;-1;-1;
36000157;7.80;5.50;6.25;5;4.25;-1;-1;-1;9;-1;-1;-1;-1;-1;
36000158;8.80;7.50;7.25;8.75;6;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
36000159;5.40;7.75;-1;-1;-1;7.25;7.75;8.25;4.60;-1;-1;-1;-1;-1;
36000160;8.60;6.75;8;6.75;6.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
36000161;4.40;5;-1;-1;-1;3.50;6.50;7;3;-1;-1;-1;-1;-1;
36000162;7.80;5.50;6.75;4.75;3.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
36000163;3.40;6.50;-1;-1;-1;3;6;7.50;4.20;-1;-1;-1;-1;-1;
36000164;8.20;7;-1;-1;-1;7.25;8;10;6;-1;-1;-1;-1;-1;
36000165;4.40;7.50;-1;-1;-1;5;7.75;8;2.60;-1;-1;-1;-1;-1;
36000166;2;4.75;-1;-1;-1;4.50;6.50;-1;-1;-1;-1;-1;-1;-1;
36000167;5.20;5;-1;-1;-1;4.25;7.50;9.75;3;-1;-1;-1;-1;-1;
36000168;8.60;7;8.25;9;6.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
36000169;7.60;6.25;6.50;7.25;6;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
36000170;9;6;8;8.25;4.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
36000171;8.80;6.75;8.75;6.75;6.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000172;8.60;4;6;7.25;5;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
36000173;7.60;6.25;6.50;4.75;4.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
36000174;3.40;2.75;-1;-1;-1;4;5.75;8.50;2.40;-1;-1;-1;-1;-1;
36000175;5.40;5;-1;-1;-1;4.75;6.75;9.25;6;-1;-1;-1;-1;-1;
36000176;4.40;-1;-1;-1;-1;4.25;-1;-1;-1;-1;-1;-1;-1;-1;
36000177;7.80;6.50;7.25;7.50;7.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
36000178;4;5.75;-1;-1;-1;5.50;7.50;-1;-1;-1;-1;-1;-1;-1;
36000179;6.20;4.25;-1;-1;-1;2.50;6.75;6;3;-1;-1;-1;-1;-1;
36000180;5;6.25;-1;-1;-1;2.50;6.75;9.50;6.40;-1;-1;-1;-1;-1;
36000181;8;8;-1;-1;-1;3.75;7.75;7.75;9.60;-1;-1;-1;-1;-1;
36000182;9;7;8.25;7;6.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
36000183;7.40;7.25;6.75;8;5.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
36000184;2.20;4.50;-1;-1;-1;2.50;5.50;-1;-1;-1;-1;-1;-1;-1;
36000185;8.40;6.50;8;8;7.50;-1;-1;-1;10;-1;-1;-1;-1;-1;
36000186;8.40;8.25;-1;-1;-1;6.50;8.25;9.50;-1;-1;-1;-1;-1;-1;
36000187;8.80;7;7.75;4.75;5;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
36000188;7.80;7.75;7;6.75;6.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
36000189;8;7.50;-1;-1;-1;4.75;6.50;7.75;9;-1;-1;-1;-1;-1;
36000190;7.40;7.50;6.25;6.50;6.25;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
36000191;9;8.50;7.25;7.25;8.75;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
36000192;6.60;8.25;-1;-1;-1;8.75;8.50;9;9;-1;-1;-1;-1;-1;
36000193;6;6.75;-1;-1;-1;6;7.50;9.50;4.40;-1;-1;-1;-1;-1;
36000194;9.20;6.25;7.25;7.50;7.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
36000195;8.80;7.25;8.50;8;6.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
36000196;7.60;7.50;7.25;5.50;5.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
36000197;9;7.25;8.75;7.50;7.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
36000198;6.80;6.75;6.25;4.50;5.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
36000199;8;7.25;7.25;7.25;4.25;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
36000200;9.40;7.25;9;9;7.50;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
36000201;5.80;5.50;-1;-1;-1;5.75;8.25;7.75;5.20;-1;-1;-1;-1;-1;
36000202;8.20;6.25;8;7.50;7.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
36000203;9.20;7.25;7.50;8.25;7.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
36000204;5.60;6.50;5;3;4.75;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
36000205;8;5;6.25;7.50;8;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000206;8.80;7.50;6.50;7.75;8.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
36000207;8;6.75;7;7.25;6;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
36000208;7.20;4.75;-1;-1;-1;3.75;8;8.75;4.40;-1;-1;-1;-1;-1;
36000209;7;6.50;-1;-1;-1;6.50;7.25;8.50;5.40;-1;-1;-1;-1;-1;
36000210;6.40;5.75;-1;-1;-1;4.50;7;9.25;8;-1;-1;-1;-1;-1;
36000211;6.20;4.25;-1;-1;-1;6.50;6.50;8.75;4.20;-1;-1;-1;-1;-1;
36000212;8;6.75;8.25;8.25;6.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
36000213;7.80;6.50;6.25;6.50;6.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
36000214;6.80;7;-1;-1;-1;5.75;7.25;9.75;5.20;-1;-1;-1;-1;-1;
36000215;4.80;7.25;-1;-1;-1;3.75;6.75;6.50;3.40;-1;-1;-1;-1;-1;
36000216;6.80;6;-1;-1;-1;7.50;8.75;9.50;4.40;-1;-1;-1;-1;-1;
36000217;3.40;5.75;-1;-1;-1;3.75;6.25;6.50;3.40;-1;-1;-1;-1;-1;
36000218;7.60;7;-1;-1;-1;8;7;9.50;5.20;-1;-1;-1;-1;-1;
36000219;6;6.25;-1;-1;-1;6.25;7.75;7.75;3.60;-1;-1;-1;-1;-1;
36000220;3.40;6;-1;-1;-1;3.75;6.75;5.75;3;-1;-1;-1;-1;-1;
36000221;5.60;5.75;-1;-1;-1;5;7.75;8.25;2.80;-1;-1;-1;-1;-1;
36000222;5.80;6;-1;-1;-1;4;5;8.75;3;-1;-1;-1;-1;-1;
36000223;5.80;6;-1;-1;-1;4.50;7.75;7.50;3.40;-1;-1;-1;-1;-1;
36000224;8.40;5;6.25;5;5;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
36000225;6.40;6.25;-1;-1;-1;4.75;6.75;8.50;4.60;-1;-1;-1;-1;-1;
36000226;4.80;7.50;-1;-1;-1;4.25;7;9.25;5;-1;-1;-1;-1;-1;
36000227;5;6.50;-1;-1;-1;6.50;5.75;8.75;5.40;-1;-1;-1;-1;-1;
36000228;5.40;5.75;-1;-1;-1;7;7.75;9.25;4.60;-1;-1;-1;-1;-1;
36000229;5.80;5.50;-1;-1;-1;5.50;7.50;9.25;5.80;-1;-1;-1;-1;-1;
36000230;7;6.75;-1;-1;-1;9;8.75;9;6.80;-1;-1;-1;-1;-1;
36000231;9;4.50;8.25;8;4.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
36000232;8.40;9.50;-1;-1;-1;8.75;8.75;10;9.60;-1;-1;-1;-1;-1;
36000233;7.60;7.25;-1;-1;-1;5.75;7;9.25;-1;-1;-1;-1;-1;-1;
36000234;7.80;8.75;-1;-1;-1;4.75;8.75;9.50;8.80;-1;-1;-1;-1;-1;
36000235;8.20;6.75;4.50;8;9.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;
36000236;8.60;8.25;-1;-1;-1;5.25;8;9.25;9.20;-1;-1;-1;-1;-1;
36000237;8;7.75;-1;-1;-1;6.50;8.25;9.75;8.40;-1;-1;-1;-1;-1;
36000238;9.40;6.25;8.25;8.75;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
36000239;7.20;7;-1;-1;-1;6;7.75;8.75;9.40;-1;-1;-1;-1;-1;
36000240;5.20;6.25;-1;-1;-1;6.25;8.50;9.50;5.20;-1;-1;-1;-1;-1;
36000241;6;6.50;-1;-1;-1;6.25;8;8;4.20;-1;-1;-1;-1;-1;
36000242;6.40;5.75;-1;-1;-1;5.25;7.25;9;5.20;-1;-1;-1;-1;-1;
36000243;7.20;6.75;-1;-1;-1;7.25;7;9.75;4.20;-1;-1;-1;-1;-1;
36000244;8;5.75;7.75;9;5.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
36000245;8;5.75;6.75;9;9.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;
36000246;8;6.50;7.75;8.75;6.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
36000247;8.20;7;-1;-1;-1;9;8.50;9.75;8.20;-1;-1;-1;-1;-1;
36000248;7.60;6;7.25;7.50;6;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
36000249;3.20;4.75;-1;-1;-1;2.75;5.50;6.25;2.20;-1;-1;-1;-1;-1;
36000250;3;1.75;-1;-1;-1;4.25;3.75;-1;-1;-1;-1;-1;-1;-1;
36000251;8;5;6.25;7.75;7.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
36000252;5;5;-1;-1;-1;2.25;6.25;7.50;3.20;-1;-1;-1;-1;-1;
36000253;2.40;5;-1;-1;-1;5;7.50;-1;-1;-1;-1;-1;-1;-1;
36000254;7.80;7;7;6.25;4.25;-1;-1;-1;6;-1;-1;-1;-1;-1;
36000255;7.40;5.25;6;4.50;6.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
36000256;8.80;7;6.75;8.25;8.25;-1;-1;-1;9.80;-1;-1;-1;-1;-1;
36000257;6.40;7.75;-1;-1;-1;6.75;7.75;9.50;5.40;-1;-1;-1;-1;-1;
36000258;4.60;3.75;-1;-1;-1;3.75;6;-1;-1;-1;-1;-1;-1;-1;
36000259;7.20;5.50;-1;-1;-1;7.75;8.25;9;6.20;-1;-1;-1;-1;-1;
36000260;8.80;6;6.75;9;8.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
36000261;7.80;7.75;-1;-1;-1;6.75;8.25;9.75;9.40;-1;-1;-1;-1;-1;
36000262;7.80;7.50;7;7.75;6.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
36000263;8;7.25;-1;-1;-1;9.25;8;9.75;8;-1;-1;-1;-1;-1;
36000264;8.40;6.50;4;6.75;9.25;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
36000265;8.20;6.50;8.25;7.50;6.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
36000266;8.20;5;7.75;7.25;5;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
36000267;2.40;1.75;-1;-1;-1;3.75;4.50;-1;-1;-1;-1;-1;-1;-1;
36000268;7.40;6.50;7.25;6.25;6;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
36000269;7.60;7;-1;-1;-1;8.75;8.25;9.75;8.80;-1;-1;-1;-1;-1;
36000270;6;6;-1;-1;-1;5.25;6.75;8.75;9.20;-1;-1;-1;-1;-1;
36000271;8;7.75;-1;-1;-1;7.75;7.25;9.50;9.20;-1;-1;-1;-1;-1;
36000272;5.60;5.50;-1;-1;-1;5.75;6.75;8;5;-1;-1;-1;-1;-1;
36000273;7.80;7;-1;-1;-1;8.25;9.25;9.25;8.80;-1;-1;-1;-1;-1;
36000274;4.80;6.25;-1;-1;-1;8.50;8.50;9.50;5.40;-1;-1;-1;-1;-1;
36000275;8.60;7.25;8.25;7.75;8.75;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
