SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
62000042;8.40;6.50;5.25;8;5;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
62000043;8;4.25;7.50;3.50;3.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
62000044;3.80;8.25;-1;-1;-1;5.50;7.25;7.25;5.60;-1;-1;-1;-1;-1;
62000045;7.60;8.25;6;5.75;6.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
62000046;6.60;7;-1;-1;-1;5.25;7;8.25;7.40;-1;-1;-1;-1;-1;
62000047;5.80;7.50;-1;-1;-1;5.50;7;7.50;8;-1;-1;-1;-1;-1;
62000048;5.60;7.50;-1;-1;-1;5.75;6.25;9;3.60;-1;-1;-1;-1;-1;
62000049;7.60;9;-1;-1;-1;4.75;7.50;9.25;8.60;-1;-1;-1;-1;-1;
62000050;6.20;6;-1;-1;-1;3.50;5.75;7.50;5.60;-1;-1;-1;-1;-1;
62000051;8;7.25;-1;-1;-1;4.50;6.75;8;9.40;-1;-1;-1;-1;-1;
62000052;7;7.50;5.75;6.25;3.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
62000053;7.80;7.25;4.50;7.75;6.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
62000054;6.60;8.25;-1;-1;-1;9.25;8.50;9.50;8;-1;-1;-1;-1;-1;
62000055;7.20;7;-1;-1;-1;3.75;6.75;5.50;4.80;-1;-1;-1;-1;-1;
62000056;5.20;6.25;-1;-1;-1;4;6.75;8.50;4.80;-1;-1;-1;-1;-1;
62000057;7.40;6.75;6.50;8.25;4.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
62000058;-1;4.75;-1;-1;-1;4.75;5.75;-1;-1;-1;-1;-1;-1;-1;
62000059;6.60;8.50;-1;-1;-1;7.75;7.50;9.25;3;-1;-1;-1;-1;-1;
62000060;4;5.50;-1;-1;-1;2.50;5;6.75;4.80;-1;-1;-1;-1;-1;
62000061;3.40;4.25;-1;-1;-1;3.50;7.25;7.75;4.60;-1;-1;-1;-1;-1;
62000062;8.60;6.50;8.25;7.50;5.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
62000063;7.60;6.75;9.25;7.25;5.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
62000064;8;-1;7.25;5.50;4;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
62000065;6.20;6.25;-1;-1;-1;6.75;9.25;8;3;-1;-1;-1;-1;-1;
62000066;8;6.75;8;8.50;5.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
62000067;7.40;5.50;6;7;6.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
62000068;4.20;6.25;-1;-1;-1;4;6.75;8.50;3;-1;-1;-1;-1;-1;
62000069;6.20;7;-1;-1;-1;3.50;6;7;4.60;-1;-1;-1;-1;-1;
62000070;4;6;-1;-1;-1;3.25;6.25;6.75;3;-1;-1;-1;-1;-1;
62000071;6.40;6.25;-1;-1;-1;5.75;7;8.25;2.80;-1;-1;-1;-1;-1;
62000072;4.60;8.25;-1;-1;-1;6.25;6.75;7.75;4.60;-1;-1;-1;-1;-1;
62000073;7.60;8;-1;-1;-1;4;7;9.25;9.40;-1;-1;-1;-1;-1;
62000074;7.60;7.50;-1;-1;-1;4.50;7.25;8.25;6.40;-1;-1;-1;-1;-1;
62000075;6.20;6.75;-1;-1;-1;6.50;7.75;9;4.80;-1;-1;-1;-1;-1;
62000076;7.60;8.50;-1;-1;-1;6.50;7.25;8.25;7.60;-1;-1;-1;-1;-1;
62000077;7.80;8;-1;-1;-1;7.50;9;9.75;8.80;-1;-1;-1;-1;-1;
62000078;4;7.25;-1;-1;-1;6.25;6.25;6;3.20;-1;-1;-1;-1;-1;
62000079;2;6;-1;-1;-1;4.25;6;9;2.40;-1;-1;-1;-1;-1;
62000080;4.40;5.75;-1;-1;-1;2.75;6.50;7.50;2.20;-1;-1;-1;-1;-1;
62000081;5;-1;3;2.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
62000082;3.60;6.25;-1;-1;-1;3.25;6.25;6.25;3.80;-1;-1;-1;-1;-1;
62000083;3.60;4.50;-1;-1;-1;4.75;4.75;6.75;3.60;-1;-1;-1;-1;-1;
62000084;4.60;7.25;-1;-1;-1;3.25;7.25;8;5.40;-1;-1;-1;-1;-1;
62000085;4.20;5.75;-1;-1;-1;4;7.25;6.50;3.20;-1;-1;-1;-1;-1;
62000086;6.40;8.25;-1;-1;-1;8.25;9;9.25;3.40;-1;-1;-1;-1;-1;
62000087;-1;7.25;-1;-1;-1;7.25;8.25;-1;-1;-1;-1;-1;-1;-1;
62000088;7;6.75;-1;-1;-1;3.25;6;8.25;6.40;-1;-1;-1;-1;-1;
62000089;-1;5.50;-1;-1;-1;6.25;7;-1;-1;-1;-1;-1;-1;-1;
62000090;4.40;4.25;3.25;2.75;4;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
62000091;8.80;-1;-1;8.50;9;-1;-1;-1;-1;-1;-1;-1;-1;-1;
62000092;4.20;6;-1;-1;-1;4.25;8;8.50;4.60;-1;-1;-1;-1;-1;
62000093;8;5.50;6;7.75;8.50;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
62000094;7.40;5;-1;-1;-1;2.50;6.25;6.75;5.80;-1;-1;-1;-1;-1;
62000095;6.20;6;-1;-1;-1;6;5;8.25;6.80;-1;-1;-1;-1;-1;
62000096;6;6.75;-1;-1;-1;4.25;8;8;4;-1;-1;-1;-1;-1;
62000097;-1;4.50;-1;-1;-1;4.25;6;-1;-1;-1;-1;-1;-1;-1;
62000098;-1;5.75;-1;-1;-1;7;7;-1;-1;-1;-1;-1;-1;-1;
62000099;7;7.25;5.25;7.50;7.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
62000100;-1;5.50;-1;-1;-1;5.25;6.75;-1;-1;-1;-1;-1;-1;-1;
62000101;5.20;7.50;-1;-1;-1;4;8.50;9.50;4.40;-1;-1;-1;-1;-1;
62000102;-1;7;-1;-1;-1;8.75;8;-1;-1;-1;-1;-1;-1;-1;
62000103;-1;5.75;-1;-1;-1;3.50;6.50;-1;-1;-1;-1;-1;-1;-1;
62000104;5;8.25;-1;-1;-1;7.75;9.50;9;8.60;-1;-1;-1;-1;-1;
62000105;6.60;8;-1;-1;-1;6.25;8.25;9.25;9.20;-1;-1;-1;-1;-1;
62000106;3;6;-1;-1;-1;2;7;7.25;2.80;-1;-1;-1;-1;-1;
62000107;3.80;6;-1;-1;-1;2.75;4.75;5.75;3.80;-1;-1;-1;-1;-1;
62000108;7.40;7.50;-1;-1;-1;7.25;8;9;3.20;-1;-1;-1;-1;-1;
62000109;7.20;6.75;-1;-1;-1;7.25;8.75;9.75;7;-1;-1;-1;-1;-1;
62000111;7.60;8.50;4.75;8.50;9.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
62000113;5;6.25;-1;-1;-1;5.75;7.25;7.50;3.40;-1;-1;-1;-1;-1;
62000114;6;8;-1;-1;-1;5.50;6.75;8.25;6.40;-1;-1;-1;-1;-1;
62000115;5.20;7;-1;-1;-1;2.75;8.75;7.25;4.20;-1;-1;-1;-1;-1;
62000116;8.20;7.50;6.25;8.75;5.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
62000117;8.20;7.50;6.25;7.50;5.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
62000118;8;7.50;7;7.50;5.50;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
62000119;9.60;5.75;8.25;8;3.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
62000120;6.20;8;-1;-1;-1;7.75;7.50;9.25;8.40;-1;-1;-1;-1;-1;
62000121;6.40;8.50;-1;-1;-1;4;7.25;8;7;-1;-1;-1;-1;-1;
62000122;7.80;6;4;6.50;5.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
62000123;8.60;6.25;8;8.25;5;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
62000124;5.20;6.75;-1;-1;-1;4;7.25;7;7;-1;-1;-1;-1;-1;
62000125;-1;8.50;-1;-1;-1;9.25;9;-1;-1;-1;-1;-1;-1;-1;
62000126;4.80;7.25;-1;-1;-1;6.75;8;9.50;5;-1;-1;-1;-1;-1;
62000127;5.60;8;-1;-1;-1;9;8.50;7.25;8;-1;-1;-1;-1;-1;
62000128;5;7.50;-1;-1;-1;3.50;7;8.25;2.80;-1;-1;-1;-1;-1;
62000129;-1;7.25;-1;-1;-1;9.25;7.50;-1;-1;-1;-1;-1;-1;-1;
62000130;4.80;7;-1;-1;-1;3.75;4.50;7.25;5.40;-1;-1;-1;-1;-1;
62000131;9;-1;8.50;7.50;3.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;
62000132;5.60;7;-1;-1;-1;6.25;7.25;8.75;5.20;-1;-1;-1;-1;-1;
62000133;5.60;7;-1;-1;-1;2.25;6.50;8.25;3;-1;-1;-1;-1;-1;
62000134;3;5.25;-1;-1;-1;4;6.50;8.75;3.40;-1;-1;-1;-1;-1;
62000135;-1;7.50;-1;-1;-1;8.75;8.75;-1;-1;-1;-1;-1;-1;-1;
62000136;6.80;5.75;7;3.50;4.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
62000137;4.80;6.25;-1;-1;-1;5.75;5.75;8;3.80;-1;-1;-1;-1;-1;
62000138;6;7.50;-1;-1;-1;4.75;7.25;8;3;-1;-1;-1;-1;-1;
62000139;7.80;6.75;3.75;7.75;6.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
62000140;7.20;9;-1;-1;-1;8.50;6.75;8.50;6.20;-1;-1;-1;-1;-1;
62000141;5.40;7.75;-1;-1;-1;3.75;6;6.50;4.60;-1;-1;-1;-1;-1;
62000142;3.60;8;-1;-1;-1;4.25;7;9.25;3;-1;-1;-1;-1;-1;
62000143;-1;2.75;-1;-1;-1;3.25;5.50;-1;-1;-1;-1;-1;-1;-1;
62000144;6.20;8;-1;-1;-1;5;-1;-1;-1;-1;-1;-1;-1;-1;
62000145;5.80;6;-1;-1;-1;6.25;7.50;9;4.20;-1;-1;-1;-1;-1;
62000146;7.40;7;6.75;6.50;4;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
62000147;7.60;8;6.75;5.75;4;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
62000148;4.80;6.75;-1;-1;-1;4;5.50;5.75;2.60;-1;-1;-1;-1;-1;
62000149;-1;6.50;-1;-1;-1;5.75;6.25;-1;-1;-1;-1;-1;-1;-1;
62000150;4.20;5.50;-1;-1;-1;4.50;6.75;9;4;-1;-1;-1;-1;-1;
62000151;4.20;7.75;-1;-1;-1;8;8.75;8.50;4;-1;-1;-1;-1;-1;
62000152;4.80;7;-1;-1;-1;8.25;8.75;9.25;4.20;-1;-1;-1;-1;-1;
62000153;4.80;5.75;-1;-1;-1;2.50;6.50;7.25;2.80;-1;-1;-1;-1;-1;
62000154;8;5.25;6;8;7.25;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
62000155;2.60;7.25;-1;-1;-1;3.50;8.25;8.50;4.20;-1;-1;-1;-1;-1;
62000156;4.20;7.25;5.25;5.25;3.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
62000157;7.20;-1;6.50;6.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
62000158;6.40;7.50;-1;-1;-1;6;6;7.25;4;-1;-1;-1;-1;-1;
62000159;6.20;6;7.50;6.50;5;-1;-1;-1;6;-1;-1;-1;-1;-1;
62000160;8.40;6.75;7.75;6.50;5.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
62000161;5.40;6.25;-1;-1;-1;3;5.50;8;3;-1;-1;-1;-1;-1;
62000162;6.20;7.50;-1;-1;-1;6;7.75;9.75;9.40;-1;-1;-1;-1;-1;
62000163;4.20;7.50;-1;-1;-1;5;5.50;7.75;4.60;-1;-1;-1;-1;-1;
62000164;5.40;7.75;-1;-1;-1;5.25;7.50;8;3.80;-1;-1;-1;-1;-1;
62000165;4.20;7.25;-1;-1;-1;7.50;7.25;8.75;2.40;-1;-1;-1;-1;-1;
62000166;6.80;7;6;7;4.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
62000168;6.20;7.50;-1;-1;-1;6.75;6.50;7.75;4.80;-1;-1;-1;-1;-1;
62000169;9;9.25;-1;-1;-1;3.50;7.50;9.50;8.80;-1;-1;-1;-1;-1;
62000170;5.40;6.50;-1;-1;-1;6.75;7.50;9;2.80;-1;-1;-1;-1;-1;
62000171;7;6.75;-1;-1;-1;8;8.50;9.50;1.80;-1;-1;-1;-1;-1;
62000172;5.40;6.75;-1;-1;-1;6.50;7;8.25;4;-1;-1;-1;-1;-1;
62000173;8.40;7.25;-1;-1;-1;3.50;7.25;8;5;-1;-1;-1;-1;-1;
62000174;6.60;7.25;-1;-1;-1;4.50;7.75;8.75;6.20;-1;-1;-1;-1;-1;
62000175;8;7.75;-1;-1;-1;2.50;5;8.75;8.60;-1;-1;-1;-1;-1;
62000176;6.80;6.75;6.75;7.25;4.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
62000177;6.40;6;-1;-1;-1;4.25;5.25;7.50;4;-1;-1;-1;-1;-1;
62000178;-1;7.75;-1;-1;-1;8.50;7.25;-1;-1;-1;-1;-1;-1;-1;
62000179;-1;8;-1;-1;-1;9.25;9;-1;-1;-1;-1;-1;-1;-1;
62000180;7.40;5.25;5.75;6;4.25;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
62000181;6.20;8.50;-1;-1;-1;5.75;8.75;9.75;2.60;-1;-1;-1;-1;-1;
62000182;8.60;7.75;7;7.50;6.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
62000183;5.60;6.25;-1;-1;-1;3.75;7;6.50;2.80;-1;-1;-1;-1;-1;
62000184;8;8;6.75;7.50;4.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
62000185;7.40;7.25;4.50;6;4;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
62000186;6;8.25;-1;-1;-1;5.50;8.75;8.75;4.80;-1;-1;-1;-1;-1;
62000187;7.20;8.75;-1;-1;-1;8.25;8.50;9;4.80;-1;-1;-1;-1;-1;
62000188;7.60;7.50;4;7.25;7.25;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
62000189;5.20;6;-1;-1;-1;4.50;6;9;4.80;-1;-1;-1;-1;-1;
62000190;5.60;6;-1;-1;-1;3.50;7;6.50;4.20;-1;-1;-1;-1;-1;
62000191;4;5.25;-1;-1;-1;2.75;7.25;7.25;3;-1;-1;-1;-1;-1;
62000192;4.40;7.50;-1;-1;-1;8.50;7.75;7;7.40;-1;-1;-1;-1;-1;
62000193;7.20;8.25;-1;-1;-1;3;7.25;8.75;8.20;-1;-1;-1;-1;-1;
62000194;8.20;7.50;-1;-1;-1;8.50;6;6.25;5.20;-1;-1;-1;-1;-1;
62000195;6.40;8;-1;-1;-1;8.50;6.75;7.75;3.80;-1;-1;-1;-1;-1;
62000196;-1;6;-1;-1;-1;7.50;7.75;-1;-1;-1;-1;-1;-1;-1;
62000197;8.20;7.50;-1;-1;-1;5.25;7.75;8.50;9;-1;-1;-1;-1;-1;
62000198;5.20;7;-1;-1;-1;8.50;7.50;8.25;4.40;-1;-1;-1;-1;-1;
62000199;8.80;8.25;-1;-1;-1;4;6.50;8.25;9.80;-1;-1;-1;-1;-1;
62000200;6.20;7.50;-1;-1;-1;5.25;6.50;8.25;6;-1;-1;-1;-1;-1;
62000201;7.60;6.50;6.75;6.75;7.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
62000202;5.80;6.75;-1;-1;-1;6.50;7.25;9;9.20;-1;-1;-1;-1;-1;
62000203;5.40;8;-1;-1;-1;7.50;7.50;8.50;9;-1;-1;-1;-1;-1;
62000204;4.80;6.50;-1;-1;-1;4.75;6.50;8;3.80;-1;-1;-1;-1;-1;
62000205;6.40;7.50;-1;-1;-1;5;8.25;9.25;2.40;-1;-1;-1;-1;-1;
62000206;6;8.50;-1;-1;-1;4.50;8.50;9.50;4.20;-1;-1;-1;-1;-1;
62000207;3.60;6.50;-1;-1;-1;3.25;7;8.25;4.40;-1;-1;-1;-1;-1;
62000208;7.60;7.50;-1;-1;-1;4.50;7.25;8;8.40;-1;-1;-1;-1;-1;
62000209;7.80;8;6;7.25;6.75;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
62000210;5.60;8;-1;-1;-1;4.25;7;9;4.60;-1;-1;-1;-1;-1;
62000211;-1;7;-1;-1;-1;6.75;6.75;-1;-1;-1;-1;-1;-1;-1;
62000212;6.60;6.75;3.50;6.25;5.25;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
62000213;7.40;6.75;-1;-1;-1;4.75;7.75;9.25;4.40;-1;-1;-1;-1;-1;
62000214;-1;6.25;-1;-1;-1;6.25;6;-1;-1;-1;-1;-1;-1;-1;
62000215;5;7;-1;-1;-1;6.25;8.75;8.25;3.80;-1;-1;-1;-1;-1;
62000216;-1;7.50;-1;-1;-1;9.50;9.50;-1;-1;-1;-1;-1;-1;-1;
62000217;8.20;8.25;5.75;7.25;6.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
62000218;-1;5.50;-1;-1;-1;7;7.25;-1;-1;-1;-1;-1;-1;-1;
62000219;7.20;6.75;6.75;7.50;5.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
62000220;8;7;6.50;8.25;4.25;-1;-1;-1;3;-1;-1;-1;-1;-1;
62000221;5;5.50;6;4.75;5.25;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
62000222;3.80;5.75;-1;-1;-1;6;8;9.75;3.20;-1;-1;-1;-1;-1;
62000223;3;5.50;-1;-1;-1;4.75;6.75;8.50;2.80;-1;-1;-1;-1;-1;
62000224;5.60;6.75;-1;-1;-1;3.50;8.25;8.25;4.20;-1;-1;-1;-1;-1;
62000225;6.80;7.50;-1;-1;-1;7;8.25;9.25;3.20;-1;-1;-1;-1;-1;
62000226;4.40;5;-1;-1;-1;4.50;5.75;7.75;3.20;-1;-1;-1;-1;-1;
62000227;4;6.75;-1;-1;-1;6.50;7.75;8.75;3.40;-1;-1;-1;-1;-1;
62000228;4.20;6;-1;-1;-1;2;5.75;7;3;-1;-1;-1;-1;-1;
62000229;4.40;6.25;-1;-1;-1;4;8;9;3.20;-1;-1;-1;-1;-1;
62000230;5.20;7;-1;-1;-1;6.25;6.25;8.25;3.40;-1;-1;-1;-1;-1;
62000231;7.60;6.50;3.25;7.50;6.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
62000232;7.60;5.75;6;6;6.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
62000233;8;5.50;-1;-1;-1;4.50;6;7.50;4.40;-1;-1;-1;-1;-1;
62000234;-1;7.50;-1;-1;-1;8.25;8.25;-1;-1;-1;-1;-1;-1;-1;
62000235;4.80;8;-1;-1;-1;8;8;9.50;3.80;-1;-1;-1;-1;-1;
62000236;7;7.50;-1;-1;-1;8.50;-1;-1;-1;-1;-1;-1;-1;-1;
62000237;8;8;-1;-1;-1;2.75;7.25;9;4.40;-1;-1;-1;-1;-1;
62000238;4.20;6.25;-1;-1;-1;2.75;5.50;4.25;3.40;-1;-1;-1;-1;-1;
62000239;6.20;6.50;-1;-1;-1;5.75;8.50;9.75;4.60;-1;-1;-1;-1;-1;
62000240;3.80;6.75;-1;-1;-1;4.25;5.25;6.50;1.80;-1;-1;-1;-1;-1;
62000241;-1;5.50;-1;-1;-1;4.50;4.75;-1;-1;-1;-1;-1;-1;-1;
62000242;5.60;7;-1;-1;-1;7.25;8.25;9;3;-1;-1;-1;-1;-1;
62000243;8;6.50;7.50;8.50;7;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
62000244;7.40;7.25;-1;-1;-1;7.75;9;9;2.80;-1;-1;-1;-1;-1;
62000245;5;6.50;-1;-1;-1;4;6.75;6.50;4.20;-1;-1;-1;-1;-1;
62000246;7.40;7;6;7.50;5.25;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
62000247;-1;7.50;-1;-1;-1;7;7;-1;-1;-1;-1;-1;-1;-1;
62000248;8.60;5.50;6.25;8.75;9;-1;-1;-1;6;-1;-1;-1;-1;-1;
62000249;6.40;6.50;-1;-1;-1;4.25;7.25;7.25;4.60;-1;-1;-1;-1;-1;
62000250;4.80;7.50;-1;-1;-1;6.25;8;9.25;3.80;-1;-1;-1;-1;-1;
62000251;5;7;-1;-1;-1;4.75;7.25;8.50;3.80;-1;-1;-1;-1;-1;
62000252;5.60;7.25;-1;-1;-1;6.50;7.50;9.75;7.60;-1;-1;-1;-1;-1;
62000253;7.20;6.75;-1;-1;-1;4.25;6.50;7.75;4;-1;-1;-1;-1;-1;
62000254;7.60;6.25;4.75;4;5;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
62000255;6;7;-1;-1;-1;6;7;8.25;5.60;-1;-1;-1;-1;-1;
62000256;6.40;8;-1;-1;-1;4;7.75;9.25;4.20;-1;-1;-1;-1;-1;
62000257;4;7.50;-1;-1;-1;3;7;8.75;5.20;-1;-1;-1;-1;-1;
62000258;7.60;7;-1;-1;-1;4.50;8;9.25;8.60;-1;-1;-1;-1;-1;
62000259;9;-1;9;8.75;2.75;-1;-1;-1;-1;-1;-1;-1;-1;-1;
62000260;8;7.50;-1;-1;-1;7.25;8.25;9.25;5.20;-1;-1;-1;-1;-1;
62000261;5.40;5.75;-1;-1;-1;7;-1;-1;-1;-1;-1;-1;-1;-1;
62000262;-1;6.25;-1;-1;-1;7.25;6;-1;-1;-1;-1;-1;-1;-1;
62000263;4.20;3.50;-1;-1;-1;3.25;7;5.75;3.60;-1;-1;-1;-1;-1;
62000264;5.80;8.50;3.50;3.75;6;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
62000265;4.80;7.50;-1;-1;-1;4.50;7.50;7.25;5.40;-1;-1;-1;-1;-1;
62000266;8;9;-1;-1;-1;8.25;8.75;9.50;5.80;-1;-1;-1;-1;-1;
62000267;5.40;7.50;-1;-1;-1;2;5.75;7;3.40;-1;-1;-1;-1;-1;
62000268;6.40;7.75;-1;-1;-1;3.75;5;6;3.40;-1;-1;-1;-1;-1;
62000269;6.40;7.25;-1;-1;-1;4;6.50;8;4.20;-1;-1;-1;-1;-1;
62000270;-1;7.25;-1;-1;-1;7.50;7.75;-1;-1;-1;-1;-1;-1;-1;
62000271;5.20;6.75;-1;-1;-1;3.75;6.25;7;3;-1;-1;-1;-1;-1;
62000272;6.20;5.50;-1;-1;-1;6;6.50;8.25;3.80;-1;-1;-1;-1;-1;
62000273;7.80;5.50;6.75;8.25;5.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
62000274;4.80;6.25;-1;-1;-1;2.50;5;5.75;1.80;-1;-1;-1;-1;-1;
62000275;6.40;7.25;-1;-1;-1;5.50;7;8.75;3.60;-1;-1;-1;-1;-1;
62000276;6;7.25;-1;-1;-1;4;6.50;9;3.20;-1;-1;-1;-1;-1;
62000277;5.20;7.50;-1;-1;-1;4.75;5.25;8.50;4;-1;-1;-1;-1;-1;
62000278;7;5.75;-1;-1;-1;4.25;7;8;7.20;-1;-1;-1;-1;-1;
62000279;7.80;7;-1;-1;-1;5.25;8.75;9.25;5;-1;-1;-1;-1;-1;
