SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
45000087;7.20;6.50;5.75;5.75;7.50;-1;-1;-1;6;-1;-1;-1;-1;-1;
45000088;7.20;6.25;4;5.25;6.25;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
45000089;7;7;-1;-1;-1;4;7.75;8.75;6.40;-1;-1;-1;-1;-1;
45000090;6.80;4.75;3.75;3;4.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
45000091;5.40;5.75;-1;-1;-1;2.25;7;8;5.20;-1;-1;-1;-1;-1;
45000092;7.40;5.25;-1;-1;-1;2.75;7;9;7;-1;-1;-1;-1;-1;
45000093;5.60;3.25;-1;-1;-1;5.25;7;8.25;4;-1;-1;-1;-1;-1;
45000094;7;6.50;5;6;5.25;-1;-1;-1;6;-1;-1;-1;-1;-1;
45000095;4.20;5.25;-1;-1;-1;2.25;5.75;7.25;3.80;-1;-1;-1;-1;-1;
45000096;7;5.50;-1;-1;-1;5.25;6.50;8.25;5.60;-1;-1;-1;-1;-1;
45000097;4.60;5.25;-1;-1;-1;4;6.50;7.75;1.60;-1;-1;-1;-1;-1;
45000098;5.20;5.75;-1;-1;-1;5.25;7;7.75;2.80;-1;-1;-1;-1;-1;
45000099;5.20;5.25;-1;-1;-1;3.25;4.50;8.25;3.80;-1;-1;-1;-1;-1;
45000100;3.40;3.75;-1;-1;-1;4.50;5;7;3.80;-1;-1;-1;-1;-1;
45000101;3.20;3.75;-1;-1;-1;1.75;3.75;4;2;-1;-1;-1;-1;-1;
45000102;4.40;3.25;-1;-1;-1;3.50;6.25;6.25;3;-1;-1;-1;-1;-1;
45000103;7.40;5.75;-1;-1;-1;5.75;8;9.50;3.80;-1;-1;-1;-1;-1;
45000104;3.80;5;-1;-1;-1;3;4.50;5.75;2.80;-1;-1;-1;-1;-1;
45000105;6;7.75;-1;-1;-1;5;7;9.25;6.80;-1;-1;-1;-1;-1;
45000106;6;7.50;-1;-1;-1;4.75;6.75;9;6;-1;-1;-1;-1;-1;
45000107;8;7.25;5.75;5.75;7.50;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
45000108;4.20;4.50;-1;-1;-1;3.75;6;6.75;3.80;-1;-1;-1;-1;-1;
45000109;4.40;5.25;-1;-1;-1;2.50;5.50;6.50;3.40;-1;-1;-1;-1;-1;
45000110;6.60;7;-1;-1;-1;2.25;5.75;7.25;4;-1;-1;-1;-1;-1;
45000111;6.20;8.25;-1;-1;-1;3.50;5.75;9.50;4.40;-1;-1;-1;-1;-1;
45000112;4.20;4.50;-1;-1;-1;3;6.50;5.25;2.60;-1;-1;-1;-1;-1;
45000113;5.40;7.25;-1;-1;-1;3.75;4.75;7.25;4.80;-1;-1;-1;-1;-1;
45000114;5.60;5.75;-1;-1;-1;4;6.50;8.75;5.20;-1;-1;-1;-1;-1;
45000115;4.40;4.50;-1;-1;-1;3.25;6;7.50;2.40;-1;-1;-1;-1;-1;
45000116;4.80;6;-1;-1;-1;2.50;7;8.50;3.60;-1;-1;-1;-1;-1;
45000117;6.40;6;-1;-1;-1;3.25;7.50;7.50;3.40;-1;-1;-1;-1;-1;
45000118;7.40;7.50;6.50;6.25;7.50;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
45000119;8.40;6.50;6;6.25;7;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
45000120;6;6.50;-1;-1;-1;4.50;7;7.75;4.60;-1;-1;-1;-1;-1;
45000121;5.40;6;-1;-1;-1;4;6.75;9;4.80;-1;-1;-1;-1;-1;
45000122;6;5.25;-1;-1;-1;2.75;6.50;8.75;4;-1;-1;-1;-1;-1;
45000123;6.80;7;-1;-1;-1;3;6.75;9.75;5.20;-1;-1;-1;-1;-1;
45000124;6;5.50;-1;-1;-1;3.50;5.75;8.75;4;-1;-1;-1;-1;-1;
45000125;8.60;6.50;8;7.50;4.75;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
45000126;7.80;7;7;5.50;8;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
45000127;3.60;5.50;-1;-1;-1;5.75;7.25;7.25;7;-1;-1;-1;-1;-1;
45000128;7.40;6.50;6;4.75;5.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
45000129;7.20;7.75;-1;-1;-1;4.50;8.25;8;3.40;-1;-1;-1;-1;-1;
45000130;5;6;-1;-1;-1;3.75;6.25;7.25;4.80;-1;-1;-1;-1;-1;
45000131;6.80;8;-1;-1;-1;4.50;7.75;9.25;7.60;-1;-1;-1;-1;-1;
45000132;8.40;7.75;-1;-1;-1;3.50;7;9;7.20;-1;-1;-1;-1;-1;
45000133;4.20;2.25;-1;-1;-1;1.75;5.25;4;2.60;-1;-1;-1;-1;-1;
45000134;6.80;7.50;-1;-1;-1;3.50;7;8.25;8.20;-1;-1;-1;-1;-1;
45000135;8;5.25;8;6.75;4.25;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
45000136;8.40;5.50;-1;-1;-1;4.75;6;7.50;4.20;-1;-1;-1;-1;-1;
45000137;7.20;6.50;-1;-1;-1;3.75;7.50;8.50;5;-1;-1;-1;-1;-1;
45000138;4.40;6;-1;-1;-1;2.75;5.25;5.25;3.20;-1;-1;-1;-1;-1;
45000139;7.80;7.50;6.75;6.75;6.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
45000140;7.80;6;6;4.50;4.75;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
45000141;4.40;7.75;-1;-1;-1;9;7.25;8.25;3.40;-1;-1;-1;-1;-1;
45000142;7.20;6;-1;-1;-1;3.50;7.75;9;2.60;-1;-1;-1;-1;-1;
45000143;8.40;8.25;6;6.75;5.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
45000144;3.40;5;-1;-1;-1;2.50;4.75;6.50;3.20;-1;-1;-1;-1;-1;
45000145;2.40;5.50;-1;-1;-1;2.25;4.50;7.25;2.40;-1;-1;-1;-1;-1;
45000146;8;6;6.75;6.75;6.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
45000147;6.20;6.50;-1;-1;-1;2;7.50;8.75;3.20;-1;-1;-1;-1;-1;
45000148;5;5.75;-1;-1;-1;5.25;8.25;9.50;5.80;-1;-1;-1;-1;-1;
45000149;4.80;6.50;-1;-1;-1;2.50;6;5.50;2.60;-1;-1;-1;-1;-1;
45000150;6.80;7.50;-1;-1;-1;4.25;6.50;9;6.60;-1;-1;-1;-1;-1;
45000151;7.60;5.50;-1;-1;-1;6;7.25;8;4.20;-1;-1;-1;-1;-1;
45000152;5.20;5;6.25;6.25;4.75;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
45000153;6.60;5.75;-1;-1;-1;3.75;6.50;8;5.20;-1;-1;-1;-1;-1;
45000154;8.60;7.50;5;2.75;4.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
45000155;8.60;6.50;6.75;7.25;6.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
45000156;7.60;6.75;6.25;6.50;5.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
45000157;7.80;6;7.75;4.75;7;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
45000158;5.20;6;-1;-1;-1;2;5.25;6.75;3.80;-1;-1;-1;-1;-1;
45000159;7.60;7;5.25;6.75;5;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
45000160;5.80;6.75;-1;-1;-1;5.25;7;8.50;2.60;-1;-1;-1;-1;-1;
45000161;4.20;6.25;-1;-1;-1;2.50;6.25;8.50;3;-1;-1;-1;-1;-1;
45000162;6.20;7.75;-1;-1;-1;5.50;8;9.75;4;-1;-1;-1;-1;-1;
45000163;6.20;7;-1;-1;-1;5.75;7.50;9.50;7.80;-1;-1;-1;-1;-1;
45000164;7;6.50;5.25;3.50;5.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
45000165;8.40;7;7.50;8.75;7.25;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
45000166;8;7;6.50;6.25;5.50;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
45000167;6;6.75;4.75;3.75;4.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
45000168;3.40;6.75;3.75;4;5;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
45000169;6.40;5;-1;-1;-1;5.25;5.50;9.75;4.80;-1;-1;-1;-1;-1;
45000170;5;5;-1;-1;-1;5.25;8;9.25;3;-1;-1;-1;-1;-1;
45000171;8;4;5;6;4.75;-1;-1;-1;3;-1;-1;-1;-1;-1;
45000172;7.20;6.50;5.75;7.75;5.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
45000173;6.60;6.75;-1;-1;-1;5.50;8.50;8.50;4.20;-1;-1;-1;-1;-1;
45000174;5.80;5;-1;-1;-1;6.25;8.25;8.50;6.60;-1;-1;-1;-1;-1;
45000175;7.20;6.75;-1;-1;-1;3.50;7;8.50;7;-1;-1;-1;-1;-1;
45000176;7.40;5;-1;-1;-1;3.25;6;6;5;-1;-1;-1;-1;-1;
45000177;6.40;6.75;5.75;3;4.50;-1;-1;-1;5;-1;-1;-1;-1;-1;
45000178;7.20;8.25;6.50;7.50;5.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
45000179;8;5.75;8.75;7.75;4.50;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
45000180;8.20;7;6.75;6;5.75;-1;-1;-1;8;-1;-1;-1;-1;-1;
45000181;6.40;6;6.50;5.50;4.75;-1;-1;-1;5;-1;-1;-1;-1;-1;
45000182;5.60;5;-1;-1;-1;3.25;6;7.75;4.40;-1;-1;-1;-1;-1;
45000183;6;6.50;-1;-1;-1;6.25;8.25;9.25;6.80;-1;-1;-1;-1;-1;
45000184;7.60;6;-1;-1;-1;4.25;5.25;6.75;4.40;-1;-1;-1;-1;-1;
45000185;6;6.25;-1;-1;-1;4.25;7;7.25;3.60;-1;-1;-1;-1;-1;
45000186;6.40;6.75;-1;-1;-1;4.75;7.75;9;5.20;-1;-1;-1;-1;-1;
45000187;4.20;5.75;-1;-1;-1;4;6.25;7.75;4.60;-1;-1;-1;-1;-1;
45000188;4.20;5.50;-1;-1;-1;3.75;6.75;8;3.80;-1;-1;-1;-1;-1;
45000189;7.40;6;6.75;5.25;6;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
45000190;7.40;4;4.75;7;7;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
45000191;6.60;6.50;-1;-1;-1;8;8.25;9.75;9;-1;-1;-1;-1;-1;
45000192;3.40;5.75;-1;-1;-1;3.75;5.75;8.25;2.20;-1;-1;-1;-1;-1;
45000193;7.60;7.75;6;7;5.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
45000194;6.40;7;-1;-1;-1;4.50;6.25;7.75;5.60;-1;-1;-1;-1;-1;
45000195;4.20;5.75;-1;-1;-1;4.50;6.25;7.75;3.60;-1;-1;-1;-1;-1;
45000196;8.20;6;6.25;7;6.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
45000197;6.40;7.75;-1;-1;-1;4.25;7;8.75;4;-1;-1;-1;-1;-1;
45000198;5.80;6.75;-1;-1;-1;5.50;7.25;9;6;-1;-1;-1;-1;-1;
45000199;8.60;6;8.25;8.25;3;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
45000200;9.20;6.50;8;4.75;4.75;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
45000201;6.40;5;-1;-1;-1;4.50;7.50;7.25;6.20;-1;-1;-1;-1;-1;
45000202;5.80;5.50;-1;-1;-1;6;8;7.25;3.80;-1;-1;-1;-1;-1;
45000203;8;3.75;4.75;5.75;5.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
45000204;5.20;5.75;-1;-1;-1;1.50;6.75;8.25;2;-1;-1;-1;-1;-1;
45000205;3.60;5.25;-1;-1;-1;3;6.25;6.75;3.80;-1;-1;-1;-1;-1;
45000206;5;7;-1;-1;-1;4;6.75;8.25;3.60;-1;-1;-1;-1;-1;
45000207;8;5.50;7.75;7.50;6.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
45000208;8.20;6.50;8;8.25;6.75;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
45000209;5;2;-1;-1;-1;3.25;3.25;6;3.80;-1;-1;-1;-1;-1;
45000210;5.20;7;-1;-1;-1;5.25;8.25;8.75;4.60;-1;-1;-1;-1;-1;
45000211;5.60;7.75;-1;-1;-1;5.25;7;9.75;6.60;-1;-1;-1;-1;-1;
45000212;8.40;6;6.75;7;6.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
45000213;5;2.75;-1;-1;-1;4;6.25;6.75;5.80;-1;-1;-1;-1;-1;
45000214;7.60;6;6;4.75;5.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
45000215;3.60;6;-1;-1;-1;3.50;6;6.75;4.80;-1;-1;-1;-1;-1;
45000216;8.80;6.75;6.25;7.25;8.50;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
45000217;6.60;6.75;-1;-1;-1;5;7.25;8.75;5.60;-1;-1;-1;-1;-1;
45000218;7.20;4.75;-1;-1;-1;2.75;6.50;8;6.40;-1;-1;-1;-1;-1;
45000219;3.80;4;-1;-1;-1;3.75;5;6.25;3.60;-1;-1;-1;-1;-1;
45000220;6;5;-1;-1;-1;3.75;6.50;8;7;-1;-1;-1;-1;-1;
45000221;8.80;6;5.75;7;6;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
45000222;4.60;6;-1;-1;-1;3;5.25;6.75;2.80;-1;-1;-1;-1;-1;
45000223;3.20;5.50;-1;-1;-1;3.25;7.25;7.75;4.20;-1;-1;-1;-1;-1;
45000224;5.80;5.75;-1;-1;-1;2.75;6.25;8.50;6;-1;-1;-1;-1;-1;
45000225;8.20;6.50;7.50;7;6;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
45000226;4;4.25;-1;-1;-1;4.75;6;6.25;2.80;-1;-1;-1;-1;-1;
45000227;6.60;7;-1;-1;-1;6.25;8;9.50;4.80;-1;-1;-1;-1;-1;
45000228;8;7;6.75;7.50;5.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
45000229;5.60;6.50;-1;-1;-1;4.25;7.75;9.75;6;-1;-1;-1;-1;-1;
45000230;4.80;5.50;-1;-1;-1;3.75;6.75;8;6.40;-1;-1;-1;-1;-1;
45000231;3.40;5.25;-1;-1;-1;3;7;6.75;4.40;-1;-1;-1;-1;-1;
45000232;7.60;4.25;-1;-1;-1;3.25;7;7.50;5.80;-1;-1;-1;-1;-1;
45000233;6.20;7.50;-1;-1;-1;3.75;7.25;9.25;6.20;-1;-1;-1;-1;-1;
45000234;7.40;7.50;-1;-1;-1;6.25;7.75;9.25;7.20;-1;-1;-1;-1;-1;
45000235;7.40;7.25;6;6.25;5.75;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
45000236;7.80;8.25;5;5.75;6.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
45000237;5.40;7;-1;-1;-1;4;6;8;3.80;-1;-1;-1;-1;-1;
45000238;6.60;7.75;-1;-1;-1;5.25;7;8.25;6.40;-1;-1;-1;-1;-1;
45000239;3;4;-1;-1;-1;2.75;5.50;7;3.40;-1;-1;-1;-1;-1;
45000240;6.80;7.50;-1;-1;-1;3.75;7.75;9.75;7.80;-1;-1;-1;-1;-1;
45000241;5.60;6;-1;-1;-1;3.25;8;9;5.40;-1;-1;-1;-1;-1;
45000242;6.80;6.25;-1;-1;-1;2.75;6.50;9.25;4.80;-1;-1;-1;-1;-1;
45000243;6.20;4.25;-1;-1;-1;2.75;6.25;9;2.60;-1;-1;-1;-1;-1;
45000244;5;4.25;-1;-1;-1;3.25;7;6;3;-1;-1;-1;-1;-1;
45000245;6.40;7;-1;-1;-1;3.50;6.75;6;5.20;-1;-1;-1;-1;-1;
45000246;6.40;7.25;-1;-1;-1;5.50;7;9;2.60;-1;-1;-1;-1;-1;
45000247;4.60;6.75;-1;-1;-1;5;7.50;8.25;2.80;-1;-1;-1;-1;-1;
45000248;5.80;5.25;-1;-1;-1;4;6.25;7.50;1.60;-1;-1;-1;-1;-1;
45000249;5.40;5.50;-1;-1;-1;3.25;8;7.75;3.40;-1;-1;-1;-1;-1;
45000250;5.60;5.25;-1;-1;-1;5;7.50;7.75;6;-1;-1;-1;-1;-1;
45000251;9;7;8.50;5;4.75;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
45000252;4.80;5.50;-1;-1;-1;3;7;7.75;2.80;-1;-1;-1;-1;-1;
45000253;3.20;5;-1;-1;-1;1.75;5.50;7;3.40;-1;-1;-1;-1;-1;
45000254;6.20;7;-1;-1;-1;3.25;6.75;8.75;3.20;-1;-1;-1;-1;-1;
45000255;4.60;7.50;-1;-1;-1;3.50;7.25;9;4.60;-1;-1;-1;-1;-1;
45000256;5.20;6.25;-1;-1;-1;4.50;8.25;8;4.40;-1;-1;-1;-1;-1;
45000257;4;5;-1;-1;-1;5;7.25;6.75;3.80;-1;-1;-1;-1;-1;
45000258;5.80;5.75;-1;-1;-1;7.25;8.75;8.25;4.40;-1;-1;-1;-1;-1;
45000259;6;5.75;6.25;5.25;5.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
45000260;5.60;5.50;-1;-1;-1;6.75;7.25;8.25;3.20;-1;-1;-1;-1;-1;
45000261;8.20;4.50;7.50;6.50;5;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
45000262;3.20;5.25;-1;-1;-1;3;3.50;5.50;2.60;-1;-1;-1;-1;-1;
45000263;8;7;6.50;8.25;5.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
45000264;5.40;5.50;-1;-1;-1;4.75;6.50;7.50;2.40;-1;-1;-1;-1;-1;
45000265;6.60;6.25;-1;-1;-1;3.25;7;8.50;5.20;-1;-1;-1;-1;-1;
45000266;7.20;6;-1;-1;-1;6.75;8.25;9.75;5.40;-1;-1;-1;-1;-1;
45000267;7.60;7.25;-1;-1;-1;5.50;7.50;9.25;5.80;-1;-1;-1;-1;-1;
45000268;8;6.25;-1;-1;-1;4.75;6;8;6.60;-1;-1;-1;-1;-1;
45000269;7.80;7.75;4.75;7.50;5;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
45000270;3.80;6.50;-1;-1;-1;2.50;6.75;5.75;2.60;-1;-1;-1;-1;-1;
45000271;7.20;6;-1;-1;-1;4;7;9.50;4;-1;-1;-1;-1;-1;
45000272;8.20;3.50;7.50;4.50;5.25;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
45000273;5.20;6;-1;-1;-1;3.50;5.75;7.75;4.20;-1;-1;-1;-1;-1;
45000274;5.40;5;-1;-1;-1;4.25;7.25;7.75;6.80;-1;-1;-1;-1;-1;
45000275;5.80;7.50;-1;-1;-1;6.25;7.50;8.25;4;-1;-1;-1;-1;-1;
45000276;7.20;7.25;-1;-1;-1;6.50;8.50;9.75;9.60;-1;-1;-1;-1;-1;
