SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
7000033;8.20;6.50;6.75;6.50;5.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
7000034;7.80;5.75;7.25;7.75;5.75;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
7000035;7;8;-1;-1;-1;5.25;9;9.50;5.80;-1;-1;-1;-1;-1;
7000036;6.40;5;5.25;4.50;4.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
7000037;8.20;4.75;6;5.75;4.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
7000038;7.80;6;8;4.25;4.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
7000039;4.40;6.75;-1;-1;-1;3.50;7;8.25;4.60;-1;-1;-1;-1;-1;
7000040;8.20;5.75;6;8;8;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
7000041;7.40;6.25;5.75;8.50;7.25;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
7000042;8.40;5.50;5;7.25;8.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
7000043;5;6;-1;-1;-1;4.25;8;8.50;3.60;-1;-1;-1;-1;-1;
7000044;5.40;8.50;-1;-1;-1;9;7.50;9.75;4.60;-1;-1;-1;-1;-1;
7000045;9;5.75;8.50;8.50;5.75;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
7000046;5.60;7;-1;-1;-1;4;7.25;7.75;5;-1;-1;-1;-1;-1;
7000047;-1;5;-1;-1;-1;4.50;6.50;-1;-1;-1;-1;-1;-1;-1;
7000048;4.20;4.50;-1;-1;-1;4.50;5.50;-1;-1;-1;-1;-1;-1;-1;
7000049;3.80;5.50;-1;-1;-1;2.75;4;-1;-1;-1;-1;-1;-1;-1;
7000050;7;6.75;-1;-1;-1;5.50;7.75;9.25;9.40;-1;-1;-1;-1;-1;
7000051;3.20;4.50;-1;-1;-1;3;4.75;-1;-1;-1;-1;-1;-1;-1;
7000052;7;5.50;-1;-1;-1;5.50;6;8.50;3.80;-1;-1;-1;-1;-1;
7000053;6.80;6.75;-1;-1;-1;5.50;6.25;7.25;6.20;-1;-1;-1;-1;-1;
7000054;-1;4.25;-1;-1;-1;3.75;5.25;-1;-1;-1;-1;-1;-1;-1;
7000055;6.60;6.25;-1;-1;-1;3.50;6;7.75;5;-1;-1;-1;-1;-1;
7000056;6.80;5.50;-1;-1;-1;7.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000057;9.20;6;8;5;4.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
7000058;4.80;6;-1;-1;-1;3.25;8;7.25;4.80;-1;-1;-1;-1;-1;
7000059;4.40;4.50;-1;-1;-1;3.75;6.50;7.75;2;-1;-1;-1;-1;-1;
7000060;4;3.25;-1;-1;-1;3;3.75;-1;-1;-1;-1;-1;-1;-1;
7000061;8.20;5.50;6;7.50;6.50;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
7000062;2.80;3;-1;-1;-1;3.75;5.50;5.75;3;-1;-1;-1;-1;-1;
7000063;4.80;4.75;-1;-1;-1;5.25;8.50;-1;-1;-1;-1;-1;-1;-1;
7000064;5;3.75;-1;-1;-1;4.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000065;-1;5.50;-1;-1;-1;8.50;9;-1;-1;-1;-1;-1;-1;-1;
7000066;7.60;7;-1;-1;-1;6.25;7.25;9.50;9.40;-1;-1;-1;-1;-1;
7000067;5.80;8.25;-1;-1;-1;9.75;9.50;9.25;4.60;-1;-1;-1;-1;-1;
7000068;9.20;6;7.50;8.75;7.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
7000069;6.60;9;-1;-1;-1;9.25;8.75;10;8.20;-1;-1;-1;-1;-1;
7000070;7.20;7.25;-1;-1;-1;6;8.25;9.50;5.60;-1;-1;-1;-1;-1;
7000071;7;4.75;-1;-1;-1;4.75;6.25;7;3.60;-1;-1;-1;-1;-1;
7000072;8;8.25;-1;-1;-1;8;8.50;9.75;9.20;-1;-1;-1;-1;-1;
7000073;6;5.75;-1;-1;-1;6.50;7.50;9.25;5;-1;-1;-1;-1;-1;
7000074;5.60;4;-1;-1;-1;2.25;5.75;-1;-1;-1;-1;-1;-1;-1;
7000075;-1;5.50;-1;-1;-1;8.25;7.50;-1;-1;-1;-1;-1;-1;-1;
7000076;8;6.25;6.50;7.50;3.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
7000077;-1;5.75;-1;-1;-1;7.25;8;-1;-1;-1;-1;-1;-1;-1;
7000078;5.40;5.50;-1;-1;-1;2.75;6.75;6.75;3.40;-1;-1;-1;-1;-1;
7000079;4.60;5.50;-1;-1;-1;4.25;-1;-1;-1;-1;-1;-1;-1;-1;
7000080;-1;7;-1;-1;-1;9.75;9.25;-1;-1;-1;-1;-1;-1;-1;
7000081;6.40;4.25;-1;-1;-1;2.50;6.75;8.75;2.80;-1;-1;-1;-1;-1;
7000082;3.20;2.75;-1;-1;-1;6;-1;-1;-1;-1;-1;-1;-1;-1;
7000083;-1;6.75;-1;-1;-1;8.75;9.25;-1;-1;-1;-1;-1;-1;-1;
7000084;6.60;3.75;-1;-1;-1;6;8.25;8.75;3.80;-1;-1;-1;-1;-1;
7000085;-1;5.75;-1;-1;-1;8.50;9.50;-1;-1;-1;-1;-1;-1;-1;
7000086;7.20;6;5;3.75;6.25;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
7000087;-1;5;-1;-1;-1;8.25;7.25;-1;-1;-1;-1;-1;-1;-1;
7000088;7.80;4;4.75;5.25;4.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
7000089;7.20;6.75;-1;-1;-1;5.25;7;8.75;6;-1;-1;-1;-1;-1;
7000090;9.20;6.50;-1;-1;-1;8;-1;-1;-1;-1;-1;-1;-1;-1;
7000091;8.40;5.50;-1;-1;-1;7;-1;-1;-1;-1;-1;-1;-1;-1;
7000092;6.80;5.75;-1;-1;-1;7.25;7.75;9;4.40;-1;-1;-1;-1;-1;
7000093;6;6;-1;-1;-1;3.25;8.25;9.50;2.80;-1;-1;-1;-1;-1;
7000094;5;8.75;-1;-1;-1;9.25;9;9.25;6.60;-1;-1;-1;-1;-1;
7000095;8.60;-1;7.50;-1;-1;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
7000096;6.80;6;-1;-1;-1;6.75;7.50;9.50;5.80;-1;-1;-1;-1;-1;
7000097;4.60;5;-1;-1;-1;3.75;6.25;6.25;3.40;-1;-1;-1;-1;-1;
7000098;3.40;4;-1;-1;-1;3.50;4.25;-1;-1;-1;-1;-1;-1;-1;
7000099;-1;1.50;-1;-1;-1;4.50;6;-1;-1;-1;-1;-1;-1;-1;
7000100;-1;2.50;-1;-1;-1;3.50;4.25;-1;-1;-1;-1;-1;-1;-1;
7000101;-1;4;-1;-1;-1;4;5;-1;-1;-1;-1;-1;-1;-1;
7000102;-1;6;-1;-1;-1;8.25;8.25;-1;-1;-1;-1;-1;-1;-1;
7000103;-1;3;-1;-1;-1;3.75;6;-1;-1;-1;-1;-1;-1;-1;
7000104;4.60;6.25;-1;-1;-1;3.50;5.25;4.75;3;-1;-1;-1;-1;-1;
7000105;6;7;-1;-1;-1;7.25;7.75;8.50;4.80;-1;-1;-1;-1;-1;
7000106;6.40;4.75;-1;-1;-1;5.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000107;3.20;4;-1;-1;-1;2.75;6.75;-1;-1;-1;-1;-1;-1;-1;
7000108;4.60;5;-1;-1;-1;4.25;7.75;7.25;1.20;-1;-1;-1;-1;-1;
7000109;7.20;5.50;5.25;5.75;4.75;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
7000110;4.40;6.50;-1;-1;-1;7.75;7.50;9;5.20;-1;-1;-1;-1;-1;
7000111;8;4.50;5.50;6.50;3.75;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
7000112;6.40;3.25;-1;-1;-1;2.75;7.50;9;3.40;-1;-1;-1;-1;-1;
7000113;8.80;5.75;7.75;8.50;4.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
7000114;5.40;4;-1;-1;-1;6.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000115;7.40;6.50;-1;-1;-1;8.50;-1;-1;-1;-1;-1;-1;-1;-1;
7000116;8;5.75;6.75;8.50;6.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
7000117;8.60;5.75;-1;-1;-1;5.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000118;7;6;-1;-1;-1;5.50;8.25;9.50;4.20;-1;-1;-1;-1;-1;
7000119;7;3.75;-1;-1;-1;7;-1;-1;-1;-1;-1;-1;-1;-1;
7000120;-1;5.25;-1;-1;-1;2.50;4.50;-1;-1;-1;-1;-1;-1;-1;
7000121;6.60;5.25;6.75;4.25;5.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
7000122;3.80;5;-1;-1;-1;3;7;6.50;3.60;-1;-1;-1;-1;-1;
7000123;6.80;6.25;-1;-1;-1;8.50;-1;-1;-1;-1;-1;-1;-1;-1;
7000124;4.60;4;-1;-1;-1;2;6.75;7;4.20;-1;-1;-1;-1;-1;
7000125;5.60;6.50;-1;-1;-1;7.25;7.75;-1;-1;-1;-1;-1;-1;-1;
7000126;7;8.25;-1;-1;-1;7;7.75;9.50;6;-1;-1;-1;-1;-1;
7000127;7.20;8;-1;-1;-1;7.50;5.75;9.25;6.40;-1;-1;-1;-1;-1;
7000128;7;8.50;-1;-1;-1;8.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000129;8;7;7.50;6.75;6.75;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
7000130;7.40;5.75;7.25;3.50;4.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
7000131;8.20;7;7.25;7.75;5.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
7000132;8.60;4.75;6.50;7.50;5.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
7000133;6.80;-1;5.25;4.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
7000134;8.60;4.50;8.75;6.50;5.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
7000135;5;5;-1;-1;-1;5.50;5.75;7.75;3;-1;-1;-1;-1;-1;
7000136;7.60;6.50;-1;-1;-1;3.50;7.25;8;2.60;-1;-1;-1;-1;-1;
7000137;8.80;5.50;8;6.75;5.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
7000138;6.40;4.25;5;4.50;3.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
7000139;-1;2;-1;-1;-1;4.25;5.75;-1;-1;-1;-1;-1;-1;-1;
7000140;7.40;6.50;8.50;6;6.50;-1;-1;-1;5;-1;-1;-1;-1;-1;
7000141;6.40;7.50;-1;-1;-1;2;7.75;7.75;4.80;-1;-1;-1;-1;-1;
7000142;-1;5;-1;-1;-1;6;7.25;-1;-1;-1;-1;-1;-1;-1;
7000143;7.20;8;-1;-1;-1;6.75;7.75;9.50;4.40;-1;-1;-1;-1;-1;
7000144;7.80;6.25;7.75;7.50;4.75;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
7000145;4.60;6;-1;-1;-1;6.25;6.50;9;2.60;-1;-1;-1;-1;-1;
7000146;8.40;6.25;7;5;5.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
7000147;8.80;5.50;7.75;8;8;-1;-1;-1;6;-1;-1;-1;-1;-1;
7000148;7.40;6.50;-1;-1;-1;5.25;8.25;8.25;4.20;-1;-1;-1;-1;-1;
7000149;-1;5.50;-1;-1;-1;4.75;6.50;-1;-1;-1;-1;-1;-1;-1;
7000150;8.80;5.50;7.75;8;8;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
7000151;8.60;5.75;6;4.50;5.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
7000152;7.40;5.25;6.25;4;4.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
7000153;8.80;6.25;9.25;7;4.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
7000154;8.40;5.50;6.50;8.75;4.50;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
7000155;7.80;6.50;7;2.25;5;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
7000156;7.40;6;7;6.25;4.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
7000157;7.80;8.25;-1;-1;-1;8;9;8.25;7.80;-1;-1;-1;-1;-1;
7000158;8.60;6;8.75;8.50;6;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
7000159;5;6;-1;-1;-1;6;7.50;8.25;4.20;-1;-1;-1;-1;-1;
7000160;5;4.75;-1;-1;-1;5;6.50;-1;-1;-1;-1;-1;-1;-1;
7000161;7;-1;5.50;-1;-1;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
7000162;8;7;-1;-1;-1;8.75;9;9.25;5.60;-1;-1;-1;-1;-1;
7000163;7.40;5;-1;-1;-1;6.75;5.50;-1;-1;-1;-1;-1;-1;-1;
7000164;4.60;4.75;-1;-1;-1;4.50;-1;-1;-1;-1;-1;-1;-1;-1;
7000165;4.20;4;-1;-1;-1;4;5.50;6.50;3.80;-1;-1;-1;-1;-1;
7000166;7;6;-1;-1;-1;4.50;6.75;7.75;5.80;-1;-1;-1;-1;-1;
7000167;8;6.25;7.50;7.25;4.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
7000168;8.40;7;8;4.75;4.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
7000169;8.20;6.75;5.75;6.50;6;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
7000170;9;7;8.75;8.25;7.25;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
7000171;8.20;6.25;6.75;7.75;5.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
7000172;5;6;-1;-1;-1;7.50;6.75;-1;-1;-1;-1;-1;-1;-1;
7000173;7.60;8;-1;-1;-1;6;8;10;5.20;-1;-1;-1;-1;-1;
7000174;9;7;8;6.50;6.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
7000175;9.20;7;7.75;8;6.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
7000176;5;4.25;-1;-1;-1;3.25;6;-1;-1;-1;-1;-1;-1;-1;
7000177;7.60;6;6.50;5;6.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
7000178;8.20;8.25;-1;-1;-1;5.50;6.75;9.50;9;-1;-1;-1;-1;-1;
7000179;6;4.50;-1;-1;-1;3.75;7.25;9;4.40;-1;-1;-1;-1;-1;
7000180;8.60;6;8.25;8.50;5;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
7000181;7.80;6.50;6;8.50;4.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
7000182;9.20;-1;8.50;-1;-1;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
7000183;6.40;7.50;-1;-1;-1;6.25;6.75;9;3.40;-1;-1;-1;-1;-1;
7000184;3.40;-1;4;2.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
7000185;4;3.75;-1;-1;-1;7;7.50;8.50;3.20;-1;-1;-1;-1;-1;
7000186;-1;5.75;-1;-1;-1;4.25;8.25;-1;-1;-1;-1;-1;-1;-1;
7000187;-1;4;-1;-1;-1;5;6.25;-1;-1;-1;-1;-1;-1;-1;
7000188;6.40;5;-1;-1;-1;5.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000189;4.80;3.50;-1;-1;-1;4;4;-1;-1;-1;-1;-1;-1;-1;
7000190;4.20;5;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;
7000191;8.80;6.50;7.25;7.75;5;-1;-1;-1;6;-1;-1;-1;-1;-1;
7000192;7.40;8.75;-1;-1;-1;6;7.25;9.25;8.20;-1;-1;-1;-1;-1;
7000193;6.20;6.75;-1;-1;-1;7.75;8.75;-1;-1;-1;-1;-1;-1;-1;
7000194;6.80;8.50;-1;-1;-1;8;8.25;9;6.20;-1;-1;-1;-1;-1;
7000195;8;6.50;7.50;6.75;4.50;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
7000196;8.40;7.25;6;7;6.25;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
7000197;7.20;5.50;-1;-1;-1;4.75;8.25;8;5.40;-1;-1;-1;-1;-1;
7000198;7.80;6.25;4;5.50;5.25;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
7000199;8.60;6.50;7;7.75;5.50;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
7000200;4.20;4;-1;-1;-1;3.75;6;8;3;-1;-1;-1;-1;-1;
7000201;4;7;-1;-1;-1;7.50;5.75;9.25;4;-1;-1;-1;-1;-1;
7000202;5.60;8.75;-1;-1;-1;8.50;9;9;6.20;-1;-1;-1;-1;-1;
7000203;6;5.75;-1;-1;-1;6.50;8;8.75;5;-1;-1;-1;-1;-1;
7000204;6.40;5;6.75;7;3;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
7000205;4.60;5;-1;-1;-1;5.25;7.50;7.25;5.40;-1;-1;-1;-1;-1;
7000206;2.80;2.75;-1;-1;-1;4;5.50;-1;-1;-1;-1;-1;-1;-1;
7000207;8.40;6.25;8;5;5;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
7000208;5;5.25;-1;-1;-1;3.25;4.75;5;3.20;-1;-1;-1;-1;-1;
7000209;4;5.25;-1;-1;-1;3;5.50;7.25;4.40;-1;-1;-1;-1;-1;
7000210;5.20;5.25;-1;-1;-1;5;7.75;9;4.40;-1;-1;-1;-1;-1;
7000211;5.60;5.25;-1;-1;-1;6;-1;-1;-1;-1;-1;-1;-1;-1;
7000212;2.40;4;-1;-1;-1;4.75;6.50;-1;-1;-1;-1;-1;-1;-1;
7000213;6.60;7;6.50;3.75;4.75;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
7000214;8;6.25;8.25;4.75;4.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
7000215;-1;6;-1;-1;-1;7.75;8.75;-1;-1;-1;-1;-1;-1;-1;
7000216;6;5;-1;-1;-1;6.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000217;6.20;4;-1;-1;-1;5.75;6.75;7;2.80;-1;-1;-1;-1;-1;
7000218;6.20;5.75;-1;-1;-1;4.25;6.75;-1;-1;-1;-1;-1;-1;-1;
7000219;8.20;6.75;7;5.75;4.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
7000220;8.60;5.75;8.25;8;4.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
7000221;8.20;6.25;6.50;3.50;5;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
7000222;8.40;6;8.75;6.25;7.50;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
7000223;-1;5.25;-1;-1;-1;7.75;7.25;-1;-1;-1;-1;-1;-1;-1;
7000224;7;7;-1;-1;-1;7.25;8.50;9.75;9.80;-1;-1;-1;-1;-1;
7000225;8.60;6;7.50;6.50;5.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
7000226;7;6.50;-1;-1;-1;7.25;7.75;-1;-1;-1;-1;-1;-1;-1;
7000227;8.20;6.50;6.25;9.25;8.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
7000228;6.40;6.50;4;6.75;3;-1;-1;-1;3;-1;-1;-1;-1;-1;
7000229;8.40;6.75;8;5.75;5.75;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
7000230;-1;6.75;-1;-1;-1;8.25;8.50;-1;-1;-1;-1;-1;-1;-1;
7000232;3.20;3.75;-1;-1;-1;3.25;-1;-1;-1;-1;-1;-1;-1;-1;
7000233;4.20;6.25;-1;-1;-1;4.50;6.25;8.25;2.40;-1;-1;-1;-1;-1;
7000234;4.80;5;-1;-1;-1;7.75;8;-1;-1;-1;-1;-1;-1;-1;
7000235;4.60;6;-1;-1;-1;6.50;8;-1;-1;-1;-1;-1;-1;-1;
7000236;7.80;5.50;6;8.25;6.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
7000237;6.80;6.75;-1;-1;-1;5;8.25;9;4.40;-1;-1;-1;-1;-1;
7000238;-1;6;-1;-1;-1;7.75;8;-1;-1;-1;-1;-1;-1;-1;
7000239;8.40;8.25;-1;-1;-1;9.50;-1;-1;-1;-1;-1;-1;-1;-1;
7000240;5.20;4;-1;-1;-1;4.25;-1;-1;-1;-1;-1;-1;-1;-1;
7000241;9;7;8;9;8.25;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
7000242;5;5.50;-1;-1;-1;4.25;7;7.25;3.40;-1;-1;-1;-1;-1;
7000243;9;6;8;6.75;5;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
7000244;7.60;6.50;-1;-1;-1;7;7.25;8.50;5.40;-1;-1;-1;-1;-1;
7000245;7.60;5;7;7.25;2.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
7000246;8.40;7;6.50;6.75;6;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
7000247;8;7.75;6.50;7;3.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
7000248;6.80;7.50;-1;-1;-1;7.75;8;9;5.20;-1;-1;-1;-1;-1;
7000249;3.40;5;-1;-1;-1;2.75;6.25;7;1.80;-1;-1;-1;-1;-1;
7000250;6.80;7.50;-1;-1;-1;6.50;6.25;8.50;6.20;-1;-1;-1;-1;-1;
7000251;5;8;-1;-1;-1;7.25;6.50;9;4.60;-1;-1;-1;-1;-1;
7000252;7;5.75;5.25;6.75;3;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
7000253;8.60;6.25;6.50;4.50;6.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
7000254;6.80;6.75;-1;-1;-1;4.50;7.25;8.75;7.40;-1;-1;-1;-1;-1;
7000255;7.20;7;-1;-1;-1;4.25;7.50;8.50;5;-1;-1;-1;-1;-1;
7000256;4;3;-1;-1;-1;2.50;5;-1;-1;-1;-1;-1;-1;-1;
7000257;7.20;9;-1;-1;-1;5.50;7.75;8.75;8.20;-1;-1;-1;-1;-1;
7000258;8.60;5.50;7;6.50;4;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
7000259;7;6.25;-1;-1;-1;3.75;6.50;7.50;8.40;-1;-1;-1;-1;-1;
7000260;8;7.50;7;4.25;1.50;-1;-1;-1;9;-1;-1;-1;-1;-1;
7000261;8.80;6.75;4;4.50;7.25;-1;-1;-1;6;-1;-1;-1;-1;-1;
7000262;8.60;5.75;6.50;3.50;3.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
7000263;-1;5.25;-1;-1;-1;3.50;5.50;-1;-1;-1;-1;-1;-1;-1;
7000264;7.80;6.50;4;5.50;5;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
7000265;6.40;6.75;-1;-1;-1;6.75;8;9;7.40;-1;-1;-1;-1;-1;
7000266;7.80;6.25;7.25;7.75;4.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
7000267;4.40;6.25;-1;-1;-1;6.50;8;-1;-1;-1;-1;-1;-1;-1;
7000268;8.20;5.75;5.50;7;6;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
7000269;-1;6.25;-1;-1;-1;8;9.25;-1;-1;-1;-1;-1;-1;-1;
7000270;5.80;5;-1;-1;-1;4.50;5.50;-1;-1;-1;-1;-1;-1;-1;
7000271;6.20;6;-1;-1;-1;5.25;7.75;9.25;4;-1;-1;-1;-1;-1;
7000272;4.80;6.50;-1;-1;-1;4.25;7;-1;-1;-1;-1;-1;-1;-1;
7000273;7.60;6;7.50;7.75;6.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
7000274;7.20;5.75;5.25;6.50;5.75;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
7000275;-1;6.75;-1;-1;-1;7.25;8;-1;-1;-1;-1;-1;-1;-1;
7000276;6.40;5.50;-1;-1;-1;5.25;5;9.25;4.40;-1;-1;-1;-1;-1;
7000277;5.60;6.50;-1;-1;-1;2.75;-1;-1;-1;-1;-1;-1;-1;-1;
7000278;5;5.50;-1;-1;-1;4;6.50;-1;-1;-1;-1;-1;-1;-1;
7000279;6.80;4.25;-1;-1;-1;7.75;-1;-1;-1;-1;-1;-1;-1;-1;
