SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
63000042;6.20;5;3.25;4.50;4.75;-1;-1;-1;2;-1;-1;-1;-1;-1;
63000043;4.80;3.50;-1;-1;-1;3.25;6.25;8;2;-1;-1;-1;-1;-1;
63000044;8;5.75;7;7;5.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
63000045;8.40;3.75;8.50;6;5.25;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
63000046;3;2.75;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;
63000047;6.20;5;4.25;6.25;5.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
63000048;3.40;4.50;-1;-1;-1;5.25;7.75;9.50;3;-1;-1;-1;-1;-1;
63000049;8.20;5.25;6;7.50;7.25;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
63000050;5.80;5.66;-1;-1;-1;6;7;8.75;5;-1;-1;-1;-1;-1;
63000051;8.40;5;7.75;8.25;4.25;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
63000052;8.40;7.25;-1;-1;-1;4.75;8.50;9;9.60;-1;-1;-1;-1;-1;
63000053;6;7;-1;-1;-1;5.75;8.75;9.75;7.20;-1;-1;-1;-1;-1;
63000054;8;6.25;-1;-1;-1;9.50;-1;-1;-1;-1;-1;-1;-1;-1;
63000055;5.20;3.75;-1;-1;-1;4;4.50;5;5;-1;-1;-1;-1;-1;
63000056;9;5;6.75;7.50;5.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
63000057;6.60;8.75;-1;-1;-1;5.75;8.25;8;7;-1;-1;-1;-1;-1;
63000058;8;6.50;-1;-1;-1;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
63000059;7;6.25;6.25;7.50;6.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
63000060;-1;7.25;-1;-1;-1;8;9.25;-1;-1;-1;-1;-1;-1;-1;
63000061;8.40;4.75;2.75;8;6.75;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
63000062;8;6.50;6.50;6.25;5;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
63000063;8.80;6.50;-1;-1;-1;5;7.75;9.50;6;-1;-1;-1;-1;-1;
63000064;9;7.75;8;8.25;6.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
63000065;7;7.25;-1;-1;-1;4;8.75;9.75;8;-1;-1;-1;-1;-1;
63000066;6.20;6.75;-1;-1;-1;4.50;6.75;7.75;4;-1;-1;-1;-1;-1;
63000067;7.80;7;5.75;7;4.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
63000068;8.40;8;-1;-1;-1;6.25;7.75;9.25;8.80;-1;-1;-1;-1;-1;
63000069;7.80;8.50;-1;-1;-1;5.50;7;8.25;8;-1;-1;-1;-1;-1;
63000070;3;5.50;-1;-1;-1;6;7;-1;-1;-1;-1;-1;-1;-1;
63000071;7.60;5.25;5;5.75;4.50;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
63000072;7;4.25;6.50;4.75;6.75;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
63000073;3.60;4;-1;-1;-1;5.50;6.50;-1;-1;-1;-1;-1;-1;-1;
63000074;9.40;4.75;4.25;8.50;8.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
63000075;-1;4.50;-1;-1;-1;6.75;7;-1;-1;-1;-1;-1;-1;-1;
63000076;6.20;4.75;-1;-1;-1;5;7.25;8;3.20;-1;-1;-1;-1;-1;
63000077;8.60;4.75;8;9.25;5;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
63000078;7.60;5;5.50;6.25;4.75;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
63000079;7;5.75;-1;-1;-1;6.75;7.50;8.75;2.20;-1;-1;-1;-1;-1;
63000080;9;5.50;8.25;8;5.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
63000081;7.60;4;7.75;5.25;7;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
63000082;4.40;4;-1;-1;-1;3.50;5;7;3;-1;-1;-1;-1;-1;
63000083;5.60;6.50;-1;-1;-1;5;-1;-1;-1;-1;-1;-1;-1;-1;
63000084;8;6;7.50;7.25;4.50;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
63000085;7.60;6.50;-1;-1;-1;8.75;8.50;8.75;5.20;-1;-1;-1;-1;-1;
63000086;6;5.75;4.25;4.75;6.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
63000087;3.40;2.75;-1;-1;-1;2;4.75;-1;-1;-1;-1;-1;-1;-1;
63000088;2.40;2.25;-1;-1;-1;3.75;2.75;-1;-1;-1;-1;-1;-1;-1;
63000089;8.20;3.75;5.75;6.25;5.25;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
63000090;7.60;4.75;5.50;7;4.50;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
63000091;7.40;7;-1;-1;-1;3.50;7.75;9;6.60;-1;-1;-1;-1;-1;
63000092;3.40;3.25;-1;-1;-1;4;5.25;-1;-1;-1;-1;-1;-1;-1;
63000093;5.20;8.25;-1;-1;-1;8.25;7;8.75;5.40;-1;-1;-1;-1;-1;
63000094;6.20;5.75;-1;-1;-1;6.25;6.25;7;5.40;-1;-1;-1;-1;-1;
63000095;6;8.50;-1;-1;-1;8.50;8.50;8.75;7;-1;-1;-1;-1;-1;
63000096;9.20;4.75;7.75;9;6;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
63000097;6.60;4.50;5;4.50;4.75;-1;-1;-1;2.20;-1;-1;-1;-1;-1;
63000098;3.40;5;-1;-1;-1;2.75;-1;-1;-1;-1;-1;-1;-1;-1;
63000099;8.60;5.75;-1;-1;-1;3;7;6.50;4.40;-1;-1;-1;-1;-1;
63000100;4.80;5;-1;-1;-1;4;7;7.25;2.20;-1;-1;-1;-1;-1;
63000101;-1;5;-1;-1;-1;8;8.50;-1;-1;-1;-1;-1;-1;-1;
63000102;3;3.50;-1;-1;-1;3.75;5.50;7;2.40;-1;-1;-1;-1;-1;
63000103;2.40;-1;3;3.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
63000104;2.20;5;-1;-1;-1;3;7.25;-1;-1;-1;-1;-1;-1;-1;
63000105;8.60;5.50;8;8;4;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
63000106;6.20;4.75;6;5.25;4.75;-1;-1;-1;4;-1;-1;-1;-1;-1;
63000107;9;6;-1;-1;-1;9.75;-1;-1;-1;-1;-1;-1;-1;-1;
63000108;-1;4.25;-1;-1;-1;8.50;8;-1;-1;-1;-1;-1;-1;-1;
63000109;7.80;5;-1;-1;-1;5.25;7;8.50;9.20;-1;-1;-1;-1;-1;
63000110;7;5;5.75;5.75;3.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
63000112;8.20;6;6.75;8;5.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
63000113;9.40;6.25;6;9.25;9.25;-1;-1;-1;9;-1;-1;-1;-1;-1;
63000114;-1;5;-1;-1;-1;4.50;7;-1;-1;-1;-1;-1;-1;-1;
63000116;8.60;6;8.50;5.75;6.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
63000117;4.20;3.50;-1;-1;-1;4.25;7;7;3.80;-1;-1;-1;-1;-1;
63000118;-1;5;-1;-1;-1;4.75;7.50;-1;-1;-1;-1;-1;-1;-1;
63000119;3.80;4;-1;-1;-1;4.25;6.25;-1;-1;-1;-1;-1;-1;-1;
63000120;8.60;5.50;4.75;4.50;5;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
63000121;6.60;6;-1;-1;-1;4.75;5.75;7.75;9.20;-1;-1;-1;-1;-1;
63000122;6.20;5.50;-1;-1;-1;3.25;6.25;7.50;4;-1;-1;-1;-1;-1;
63000123;7.40;6.75;5.25;8;8.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
63000124;7.80;5.50;-1;-1;-1;5.75;7.50;7.50;4.80;-1;-1;-1;-1;-1;
63000125;8;7.50;-1;-1;-1;9.25;8.75;9.75;9.60;-1;-1;-1;-1;-1;
63000126;8.20;7.50;6.50;7.50;6;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
63000127;8.80;6.50;5.75;8;10;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
63000128;7.80;5.50;7.50;7.50;5.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
63000129;3.40;5;-1;-1;-1;3;6.75;6.25;2.20;-1;-1;-1;-1;-1;
63000130;6;4.25;-1;-1;-1;5.75;7.75;8.50;2.80;-1;-1;-1;-1;-1;
63000131;8;5.25;-1;-1;-1;7.50;-1;-1;-1;-1;-1;-1;-1;-1;
63000132;8.20;4.75;5.50;5.75;4.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
63000133;-1;1.75;-1;-1;-1;5.75;7.25;-1;-1;-1;-1;-1;-1;-1;
63000134;-1;5;-1;-1;-1;6.75;8;-1;-1;-1;-1;-1;-1;-1;
63000135;8.80;6.25;8.25;8;7;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
63000136;-1;2.75;-1;-1;-1;5.75;7.25;-1;-1;-1;-1;-1;-1;-1;
63000137;5;5.25;-1;-1;-1;6.25;8.75;-1;-1;-1;-1;-1;-1;-1;
63000138;-1;6.25;-1;-1;-1;8.50;8.25;-1;-1;-1;-1;-1;-1;-1;
63000139;-1;4.50;-1;-1;-1;4;6;-1;-1;-1;-1;-1;-1;-1;
63000140;6;5;-1;-1;-1;7.50;7.50;8;2.60;-1;-1;-1;-1;-1;
63000141;7.20;3.50;3.50;6.25;5;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
63000142;7.20;6.50;-1;-1;-1;7.75;8.75;9.75;7.80;-1;-1;-1;-1;-1;
63000143;5.40;4.75;-1;-1;-1;4.25;7.25;-1;-1;-1;-1;-1;-1;-1;
63000144;7.60;5.50;-1;-1;-1;6.25;7.50;8;3.80;-1;-1;-1;-1;-1;
63000145;-1;7.50;-1;-1;-1;9.25;8.50;-1;-1;-1;-1;-1;-1;-1;
63000146;8;7.25;-1;-1;-1;8.25;9;7.25;6.20;-1;-1;-1;-1;-1;
63000147;6.40;6.25;-1;-1;-1;6.50;8.25;8.50;4.80;-1;-1;-1;-1;-1;
63000148;6.80;4.75;7.25;5.25;5.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
63000149;5.60;6;-1;-1;-1;3.25;5.75;7.25;3;-1;-1;-1;-1;-1;
63000150;6.80;5.41;-1;-1;-1;5.50;7;7.75;8.20;-1;-1;-1;-1;-1;
63000151;7.60;5;4.75;5;5.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
63000152;5.60;5.25;-1;-1;-1;2.25;5.50;7.25;2.80;-1;-1;-1;-1;-1;
63000153;3.20;5.75;4.25;3.75;4.75;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
63000154;6.80;4.25;4.25;6;6.50;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
63000155;4.80;5;-1;-1;-1;4.25;7;6.75;3.20;-1;-1;-1;-1;-1;
63000156;6.40;6.50;-1;-1;-1;4.50;8;-1;-1;-1;-1;-1;-1;-1;
63000157;7.20;6.50;-1;-1;-1;8.25;7.25;9;7.20;-1;-1;-1;-1;-1;
63000158;5;4.25;-1;-1;-1;5.75;8.25;7.25;2.60;-1;-1;-1;-1;-1;
63000159;3.40;-1;4.50;2.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
63000160;7.80;5.75;7.75;4.25;5;-1;-1;-1;9;-1;-1;-1;-1;-1;
63000161;3.80;5;5;3.75;5.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
63000162;6.20;5.75;-1;-1;-1;5.25;7.75;9;6.20;-1;-1;-1;-1;-1;
63000163;8.40;3.75;8;4.25;5.50;-1;-1;-1;10;-1;-1;-1;-1;-1;
63000164;8.80;7;-1;-1;-1;2.25;5.50;6.75;8.40;-1;-1;-1;-1;-1;
63000165;7.80;7.25;-1;-1;-1;9;-1;-1;-1;-1;-1;-1;-1;-1;
63000166;4.80;3.25;4;4.50;3.25;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
63000167;8;4;6.50;5;5.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
63000168;3.60;7.75;-1;-1;-1;8;9;9.75;5.20;-1;-1;-1;-1;-1;
63000169;7;4.75;-1;-1;-1;7.50;6.75;8.75;3.60;-1;-1;-1;-1;-1;
63000170;6.80;6.50;-1;-1;-1;7.25;7.75;8.75;4.20;-1;-1;-1;-1;-1;
63000171;6.40;4.75;-1;-1;-1;6;7.75;7.75;4.20;-1;-1;-1;-1;-1;
63000172;8.40;4.50;8;3.75;5;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
63000173;9.40;3.50;8.75;8.25;5.50;-1;-1;-1;7;-1;-1;-1;-1;-1;
63000174;5.60;5.50;-1;-1;-1;3.75;6.75;8.75;3.60;-1;-1;-1;-1;-1;
63000175;6.20;4.50;-1;-1;-1;4.75;-1;-1;-1;-1;-1;-1;-1;-1;
63000176;5.20;6.25;-1;-1;-1;3;5;7;4.20;-1;-1;-1;-1;-1;
63000177;8.60;6;7.75;3.50;6.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
63000178;7.40;-1;6.50;8.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
63000179;6.80;7.25;6.50;8.25;4.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
63000180;9;4.25;8.50;4.50;4.75;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
63000181;4.20;4.50;-1;-1;-1;5.75;-1;-1;-1;-1;-1;-1;-1;-1;
63000182;3.80;5;-1;-1;-1;4.25;6.75;8.75;2;-1;-1;-1;-1;-1;
63000183;2;2.50;3.50;3.75;3.75;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
63000184;9.60;5;8;8.25;5.75;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
63000185;9;6;5.75;9.50;5;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
63000186;5.20;4.75;-1;-1;-1;4;6;6.50;2.80;-1;-1;-1;-1;-1;
63000187;6;5.75;-1;-1;-1;5.75;6.75;8.75;4.20;-1;-1;-1;-1;-1;
63000188;5.80;4.25;-1;-1;-1;6.75;8;9;3.60;-1;-1;-1;-1;-1;
63000189;2.80;4.25;-1;-1;-1;6.75;6.25;-1;-1;-1;-1;-1;-1;-1;
63000190;-1;4.25;-1;-1;-1;3;5.75;-1;-1;-1;-1;-1;-1;-1;
63000191;7.40;4.25;5.25;8;6;-1;-1;-1;2.20;-1;-1;-1;-1;-1;
63000192;6;5.25;6;6;5.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
63000193;5.60;3;-1;-1;-1;5.25;-1;-1;-1;-1;-1;-1;-1;-1;
63000194;6.40;4.50;6.50;6.75;6.50;-1;-1;-1;5;-1;-1;-1;-1;-1;
63000195;-1;5.16;-1;-1;-1;5.50;7;-1;-1;-1;-1;-1;-1;-1;
63000196;6.60;5;4.75;4;3.25;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
63000197;5.40;4.50;-1;-1;-1;6.25;7.50;8.75;2.80;-1;-1;-1;-1;-1;
63000198;-1;3.50;-1;-1;-1;4.50;7;-1;-1;-1;-1;-1;-1;-1;
63000199;6.80;5.75;-1;-1;-1;5.75;6.75;8;2.80;-1;-1;-1;-1;-1;
63000200;8;5.25;7.50;8.50;4.75;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
63000201;5;5.50;-1;-1;-1;2.50;6;7.25;3.60;-1;-1;-1;-1;-1;
63000202;4.60;3.50;-1;-1;-1;3.75;-1;-1;-1;-1;-1;-1;-1;-1;
63000203;9;5.50;8.75;8.25;6.50;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
63000204;2.80;3;-1;-1;-1;3;6.75;7.75;2.80;-1;-1;-1;-1;-1;
63000205;6.60;5.50;-1;-1;-1;6;7.25;8.25;1.80;-1;-1;-1;-1;-1;
63000206;6;4;-1;-1;-1;2.75;-1;-1;-1;-1;-1;-1;-1;-1;
63000207;6.60;5;-1;-1;-1;6.50;7.50;9.50;7.80;-1;-1;-1;-1;-1;
63000208;9.20;5;7.25;8;4.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
63000209;5;5.50;-1;-1;-1;6.25;9.25;8;7.60;-1;-1;-1;-1;-1;
63000210;6.20;3.75;4;4.75;5.50;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
63000211;7.60;8;-1;-1;-1;6.50;7.75;8.25;6.60;-1;-1;-1;-1;-1;
63000212;6.20;6.50;-1;-1;-1;5;6.50;8;7.20;-1;-1;-1;-1;-1;
63000213;5;7.75;-1;-1;-1;7.75;6.50;8;6.20;-1;-1;-1;-1;-1;
63000214;-1;4.25;-1;-1;-1;4.50;7;-1;-1;-1;-1;-1;-1;-1;
63000215;2.60;5;-1;-1;-1;3;6;7.75;2.40;-1;-1;-1;-1;-1;
63000216;6.40;8;4;7.25;7.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
63000217;8.20;6;7.25;8;6.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
63000218;8.20;7.50;7.50;6.50;5.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
63000219;6.80;6.25;6;5;4.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
63000220;7;6.33;5.25;3.50;6;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
63000221;4;5.75;-1;-1;-1;3.75;6.50;7.75;4.20;-1;-1;-1;-1;-1;
63000222;3.40;7.66;-1;-1;-1;5.75;7.75;-1;-1;-1;-1;-1;-1;-1;
63000223;7.80;7;-1;-1;-1;4.50;6.75;6;8.20;-1;-1;-1;-1;-1;
63000224;6;3.50;5;4.50;6.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
63000225;6.60;5.75;-1;-1;-1;5;6.75;7.50;4.60;-1;-1;-1;-1;-1;
63000226;8.40;4.75;5.25;7.25;7.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
63000227;7.20;7;-1;-1;-1;4.75;7.75;9.50;8.80;-1;-1;-1;-1;-1;
63000228;8;5;7.50;6.75;6.25;-1;-1;-1;9.40;-1;-1;-1;-1;-1;
63000229;8.40;6.50;6;7.25;7;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
63000230;6.40;8;-1;-1;-1;7.75;9.25;9.25;5.20;-1;-1;-1;-1;-1;
63000231;6.80;6;-1;-1;-1;3.75;6.75;8.75;5;-1;-1;-1;-1;-1;
63000232;8;6.50;-1;-1;-1;4.50;8.25;9;6.80;-1;-1;-1;-1;-1;
63000233;7.20;9.25;-1;-1;-1;6.50;7.75;9.75;6.40;-1;-1;-1;-1;-1;
63000234;7.60;6.25;7.75;5.25;4.50;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
63000235;6.20;6.25;-1;-1;-1;8.25;9.25;9;6;-1;-1;-1;-1;-1;
63000236;7.20;6;-1;-1;-1;5.75;7.75;7.75;3.20;-1;-1;-1;-1;-1;
63000237;8;6;-1;-1;-1;8.25;7.75;8.50;6;-1;-1;-1;-1;-1;
63000238;8;5;3.50;8;7.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
63000239;5.20;4.50;-1;-1;-1;4;6.50;-1;-1;-1;-1;-1;-1;-1;
63000240;6.40;7.58;-1;-1;-1;9;9;7;5.20;-1;-1;-1;-1;-1;
63000241;6.80;6.50;-1;-1;-1;4;7.25;8.75;3.60;-1;-1;-1;-1;-1;
63000242;-1;6.75;-1;-1;-1;9.50;9;-1;-1;-1;-1;-1;-1;-1;
63000243;7.40;7.25;5.75;6;3.75;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
63000244;-1;3.50;-1;-1;-1;2.25;6.25;-1;-1;-1;-1;-1;-1;-1;
63000245;4.80;5.50;-1;-1;-1;3.50;6;8.75;2.40;-1;-1;-1;-1;-1;
63000246;7.80;6.50;6;6.25;5;-1;-1;-1;4;-1;-1;-1;-1;-1;
63000247;4.40;7.50;-1;-1;-1;6.75;8.25;8;4.80;-1;-1;-1;-1;-1;
63000248;7.60;4.50;7.75;8;4.25;-1;-1;-1;7.60;-1;-1;-1;-1;-1;
63000249;6.60;5.50;-1;-1;-1;8;8.25;8.25;7.20;-1;-1;-1;-1;-1;
63000250;8;4.75;6.50;6;5.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
63000251;4.40;3.75;-1;-1;-1;3.75;5.25;6;2;-1;-1;-1;-1;-1;
63000252;5.80;8.50;-1;-1;-1;5.75;8;8.50;5.40;-1;-1;-1;-1;-1;
63000253;6;4.75;-1;-1;-1;3.75;6;8;5.40;-1;-1;-1;-1;-1;
63000254;4.40;6;-1;-1;-1;1.75;6.50;6.75;3;-1;-1;-1;-1;-1;
63000255;7.60;6.75;6.50;7;7.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
63000256;7.40;6.50;6.50;7.50;5;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
63000257;7;7;6.75;8;7.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
63000258;5.60;5.50;-1;-1;-1;4.25;7.50;8.25;2.80;-1;-1;-1;-1;-1;
63000259;6.20;6.25;-1;-1;-1;6.25;7.50;8.25;3.20;-1;-1;-1;-1;-1;
63000260;8.20;7.50;8;6;5.25;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
63000261;6.80;8;-1;-1;-1;7.50;8.75;9.25;5.40;-1;-1;-1;-1;-1;
63000262;8;6.25;5.25;8.25;8.25;-1;-1;-1;7;-1;-1;-1;-1;-1;
63000263;8;7;2.50;3;4;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
63000264;5.80;6.75;-1;-1;-1;6.75;8.50;-1;-1;-1;-1;-1;-1;-1;
63000265;6;5.75;5.75;7.50;6;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
63000266;4.20;4;-1;-1;-1;4;4.50;5.75;3;-1;-1;-1;-1;-1;
63000267;7.80;5.75;5;6.75;6;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
63000268;7;7;-1;-1;-1;6;7.25;7.25;3.40;-1;-1;-1;-1;-1;
63000269;6.60;7;-1;-1;-1;4.25;7.25;8.75;6.40;-1;-1;-1;-1;-1;
63000270;7.80;4;7.50;7.75;5.50;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
63000271;7.40;7.75;-1;-1;-1;5;8.25;7;8.40;-1;-1;-1;-1;-1;
63000272;5;4.75;-1;-1;-1;6;7;9;3.80;-1;-1;-1;-1;-1;
63000273;9;8.25;8.50;9;7.50;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
63000274;8.40;7;7.75;5.25;5.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
63000275;8.20;3.75;5.75;7.25;6;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
63000276;5;6.75;-1;-1;-1;3.25;6.50;7;2.40;-1;-1;-1;-1;-1;
63000277;4.40;4.25;-1;-1;-1;4.50;6.50;9.25;2.60;-1;-1;-1;-1;-1;
63000278;6.60;6.75;-1;-1;-1;2.50;6;7.75;7;-1;-1;-1;-1;-1;
63000279;4.60;3.75;-1;-1;-1;1.50;6.50;7.25;2.40;-1;-1;-1;-1;-1;
